*PLANT N OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.0.2.000               Aug 11, 2016; 19:59:12

*RUN   1        : UYSB                    
 MODEL          : CRGRO040 - Soybean         
 EXPERIMENT     : UYSB0145 SB    late to create DSS                             
 TREATMENT  1   : UYSB                    

@YEAR DOY   DAS   DAP    CNAD    GNAD    VNAD    GN%D    VN%D     NFXC    NUPC    LNAD    SNAD    LN%D    SN%D    SHND   RN%D   NFXD   SNN0C   SNN1C
 1991 320   100    97    87.6     0.0    87.6    0.00    3.16     30.6    76.1    57.5    30.1    4.85    1.90     0.0    1.2    3.5    0.72    1.23
 1991 321   101    98    92.0     0.0    92.0    0.00    3.17     35.2    77.1    60.1    31.9    4.86    1.92     0.0    1.3    4.1    0.76    1.30
 1991 322   102    99    96.4     0.0    96.4    0.00    3.13     40.6    77.4    62.6    33.8    4.81    1.90     0.0    1.2    4.7    0.82    1.39
 1991 323   103   100   101.5     0.0   101.5    0.00    3.13     46.6    77.9    65.6    35.9    4.82    1.91     0.0    1.3    5.4    0.87    1.45
 1991 324   104   101   107.3     0.0   107.3    0.00    3.14     52.7    78.5    69.0    38.3    4.85    1.93     0.0    1.3    5.9    0.92    1.53
 1991 325   105   102   113.1     0.0   113.1    0.00    3.14     59.8    78.9    72.3    40.8    4.85    1.93     4.0    1.3    6.3    0.98    1.62
 1991 326   106   103   119.6     0.0   119.5    0.00    3.15     66.8    79.4    76.0    43.5    4.88    1.95     4.0    1.3    6.9    1.05    1.73
 1991 327   107   104   125.4     0.0   125.1    0.00    3.16     72.9    79.8    79.2    45.9    4.89    1.96     4.0    1.3    6.2    1.13    1.87
 1991 328   108   105   127.5     0.0   127.0    0.00    3.16     74.4    80.8    80.2    46.7    4.89    1.96     4.0    1.3    1.5    1.18    1.95
 1991 329   109   106   129.5     0.0   128.7    0.00    3.16     76.1    81.5    81.2    47.5    4.89    1.96     4.0    1.3    1.7    1.23    2.07
 1991 330   110   107   133.0     0.0   131.9    0.00    3.16     79.0    82.5    83.0    48.9    4.90    1.97     3.9    1.3    2.9    1.29    2.15
 1991 331   111   108   138.3     0.0   137.0    0.00    3.16     85.0    82.8    85.8    51.1    4.91    1.98     3.9    1.3    5.8    1.35    2.24
 1991 332   112   109   143.9     0.0   142.2    0.00    3.16     90.3    84.0    88.7    53.5    4.92    1.98     3.9    1.3    5.0    1.43    2.36
 1991 333   113   110   148.2     0.0   146.1    0.00    3.15     94.9    84.5    90.9    55.2    4.92    1.98     3.9    1.3    4.5    1.51    2.49
 1991 334   114   111   154.9     0.0   152.4    0.00    3.15    102.0    85.1    94.3    58.1    4.93    1.99     3.9    1.3    7.0    1.60    2.63
 1991 335   115   112   161.1     0.0   158.0    0.00    3.15    108.8    85.3    97.4    60.6    4.94    1.99     3.9    1.3    6.8    1.69    2.76
 1991 336   116   113   167.9     0.0   164.1    0.00    3.15    115.8    86.0   100.7    63.4    4.95    2.00     3.9    1.3    6.9    1.78    2.91
 1991 337   117   114   172.0     0.0   167.4    0.00    3.14    120.3    86.3   102.4    65.0    4.95    2.00     3.9    1.3    4.5    1.88    3.06
 1991 338   118   115   178.7     0.0   173.2    0.00    3.14    127.6    86.5   105.5    67.7    4.96    2.00     3.9    1.3    7.3    1.97    3.22
 1991 339   119   116   182.6     0.0   176.0    0.00    3.13    130.6    87.9   107.0    69.1    4.95    1.99     3.9    1.3    3.0    2.07    3.38
 1991 340   120   117   189.0     0.0   181.3    0.00    3.12    137.6    88.1   109.7    71.6    4.95    2.00     3.9    1.4    7.0    2.18    3.56
 1991 341   121   118   193.2     0.0   184.2    0.00    3.11    141.7    88.8   111.2    73.0    4.95    1.99     3.9    1.4    4.1    2.29    3.73
 1991 342   122   119   199.6     0.0   189.1    0.00    3.10    147.7    89.9   113.7    75.4    4.95    1.99     3.9    1.4    6.0    2.40    3.91
 1991 343   123   120   201.7     0.0   189.7    0.00    3.09    149.5    90.6   113.9    75.7    4.93    1.98     3.9    1.4    1.8    2.49    4.06
 1991 344   124   121   207.6     0.0   194.0    0.00    3.08    155.7    91.0   116.1    77.9    4.93    1.98     3.9    1.4    6.2    2.60    4.23
 1991 345   125   122   212.5     0.0   197.2    0.00    3.07    160.9    91.3   117.7    79.5    4.92    1.97     3.9    1.4    5.2    2.71    4.40
 1991 346   126   123   214.5     0.0   197.5    0.00    3.05    162.9    91.6   117.7    79.8    4.90    1.96     3.8    1.4    2.0    2.82    4.55
 1991 347   127   124   220.7     0.0   202.3    0.00    3.04    169.6    92.3   120.1    82.2    4.90    1.96     3.8    1.4    6.7    3.37    4.72
 1991 348   128   125   221.9     0.0   202.2    6.11    3.02    171.2    92.6   119.9    82.3    4.88    1.94     3.8    1.3    1.7    4.08    4.86
 1991 349   129   126   222.6     0.1   202.2    6.10    3.01    173.2    92.9   119.8    82.4    4.86    1.93     3.8    1.3    1.9    5.42    5.01
 1991 350   130   127   227.6     0.3   205.0    6.13    2.99    177.7    94.0   121.1    83.9    4.86    1.93     3.8    1.3    4.4    5.54    5.18
 1991 351   131   128   232.2     0.4   208.8    6.16    2.98    184.0    94.3   122.9    85.9    4.85    1.92     3.8    1.3    6.3    7.03    5.36
 1991 352   132   129   237.5     0.7   212.1    6.23    2.97    189.1    95.4   124.4    87.7    4.84    1.92     3.8    1.3    5.1    7.37    5.56
 1991 353   133   130   242.0     0.9   214.6    6.26    2.96    194.2    95.7   125.5    89.1    4.83    1.91     3.8    1.3    5.1    7.83    5.76
 1991 354   134   131   247.5     1.2   218.2    6.28    2.94    200.4    96.1   127.1    91.1    4.83    1.91     3.8    1.3    6.2    8.52    5.96
 1991 355   135   132   252.4     1.6   220.6    6.32    2.93    205.4    96.7   128.1    92.5    4.82    1.90     3.8    1.3    4.9    8.65    6.18
 1991 356   136   133   253.4     2.0   220.1    6.31    2.91    207.2    97.3   127.7    92.4    4.80    1.89     3.8    1.3    1.9   10.08    6.39
 1991 357   137   134   256.3     2.4   222.5    6.32    2.90    210.4    99.9   128.7    93.8    4.79    1.88     3.7    1.3    3.2   12.49    6.60
 1991 358   138   135   260.6     3.1   225.2    6.35    2.89    215.6   100.8   129.8    95.4    4.78    1.88     3.7    1.3    5.2   13.87    6.82
 1991 359   139   136   264.3     3.8   227.3    6.30    2.88    221.1   101.2   130.7    96.7    4.78    1.88     3.7    1.3    5.5   15.64    7.00
 1991 360   140   137   269.6     4.7   229.4    6.27    2.87    226.1   101.9   131.5    97.9    4.77    1.87     3.7    1.3    5.0   15.77    7.14
 1991 361   141   138   275.1     5.6   232.9    6.25    2.87    233.3   102.1   133.0    99.9    4.77    1.87     3.7    1.3    7.1   17.06    7.29
 1991 362   142   139   279.9     6.5   236.1    6.23    2.86    240.3   102.3   134.4   101.7    4.77    1.87     3.7    1.3    7.0   18.95    7.47
 1991 363   143   140   284.7     7.6   239.1    6.22    2.85    246.4   103.2   135.7   103.4    4.76    1.87     3.7    1.3    6.1   20.71    7.66
 1991 364   144   141   288.4     8.9   240.7    6.23    2.84    251.2   104.2   136.3   104.4    4.75    1.86     3.7    1.3    4.7   22.43    7.88
 1991 365   145   142   291.4    10.4   241.4    6.27    2.83    255.8   104.4   136.4   104.9    4.75    1.86     3.7    1.3    4.6   23.94    8.13
 1992 001   146   143   292.6    11.9   239.5    6.28    2.82    258.5   104.6   135.3   104.2    4.73    1.85     3.7    1.3    2.7   24.99    8.37
 1992 002   147   144   296.7    13.6   240.1    6.28    2.81    261.9   106.3   135.4   104.7    4.72    1.84     3.6    1.3    3.4   25.77    8.59
 1992 003   148   145   302.3    15.2   242.4    6.26    2.80    268.6   106.6   136.4   106.0    4.72    1.84     3.6    1.3    6.7   26.74    8.74
 1992 004   149   146   308.4    16.9   245.4    6.24    2.80    276.2   106.9   137.7   107.7    4.72    1.84     3.6    1.3    7.6   28.00    8.93
 1992 005   150   147   313.9    18.6   247.7    6.23    2.79    281.5   108.6   138.6   109.1    4.71    1.84     3.6    1.3    5.3   29.10    9.11
 1992 006   151   148   317.8    20.6   248.4    6.22    2.78    286.9   108.8   138.8   109.6    4.71    1.83     3.6    1.3    5.4   30.51    9.31
 1992 007   152   149   322.3    22.6   249.6    6.22    2.77    292.4   109.6   139.2   110.4    4.70    1.83     3.6    1.3    5.5   31.92    9.53
 1992 008   153   150   327.0    24.8   250.9    6.24    2.77    298.3   110.2   139.6   111.3    4.70    1.83     3.6    1.3    5.9   33.39    9.80
 1992 009   154   151   330.6    27.1   251.2    6.25    2.76    303.1   110.9   139.6   111.6    4.69    1.82     3.6    1.3    4.9   35.09   10.04
 1992 010   155   152   331.0    29.6   249.6    6.27    2.74    308.6   111.2   138.6   111.0    4.66    1.81     3.5    1.3    5.4   38.34   10.28
 1992 011   156   153   337.2    32.3   251.8    6.26    2.74    316.0   111.8   139.5   112.3    4.67    1.81     3.5    1.3    7.4   39.76   10.47
 1992 012   157   154   343.4    35.0   252.8    6.24    2.73    321.6   113.1   139.8   113.0    4.66    1.81     3.5    1.3    5.6   39.95   10.66
 1992 013   158   155   348.5    37.8   253.2    6.24    2.72    329.3   113.3   139.8   113.4    4.65    1.80     3.5    1.3    7.7   40.95   10.86
 1992 014   159   156   351.4    40.7   251.7    6.23    2.70    335.3   113.5   138.9   112.8    4.62    1.78     3.5    1.3    6.1   42.28   11.08
 1992 015   160   157   353.7    43.4   250.6    6.24    2.68    340.9   114.2   138.2   112.4    4.60    1.77     3.5    1.3    5.5   43.99   11.19
 1992 016   161   158   357.6    46.0   251.4    6.24    2.67    346.1   115.3   138.4   113.0    4.59    1.76     3.5    1.3    5.2   45.81   11.32
 1992 017   162   159   362.1    49.2   252.1    6.23    2.66    352.4   115.9   138.5   113.6    4.58    1.76     3.4    1.3    6.2   47.91   11.50
 1992 018   163   160   366.9    52.5   252.4    6.22    2.65    358.6   116.0   138.5   113.9    4.57    1.75     3.4    1.3    6.3   49.18   11.69
 1992 019   164   161   370.8    56.1   251.1    6.23    2.63    363.4   116.3   137.6   113.4    4.55    1.74     3.4    1.3    4.7   50.17   11.91
 1992 020   165   162   372.0    59.8   248.9    6.24    2.61    369.5   116.8   136.4   112.5    4.52    1.72     3.4    1.3    6.1   52.82   12.18
 1992 021   166   163   374.0    64.0   246.0    6.25    2.58    374.1   117.9   134.8   111.2    4.49    1.70     3.4    1.3    4.7   54.67   12.44
 1992 022   167   164   376.4    68.3   243.2    6.25    2.55    380.4   118.0   133.2   110.0    4.46    1.68     3.3    1.3    6.3   56.26   12.66
 1992 023   168   165   379.1    72.6   240.6    6.24    2.53    386.3   118.8   131.7   108.9    4.43    1.66     3.3    1.3    5.9   57.72   12.86
 1992 024   169   166   380.7    77.3   236.8    6.24    2.50    389.1   120.5   129.6   107.2    4.39    1.64     3.3    1.3    2.8   59.57   13.06
 1992 025   170   167   380.8    82.2   231.9    6.25    2.47    391.9   120.6   127.0   104.9    4.35    1.62     3.3    1.3    2.8   61.89   13.29
 1992 026   171   168   382.8    87.5   227.8    6.25    2.44    397.3   120.8   124.8   103.0    4.31    1.60     3.2    1.3    5.4   63.11   13.51
 1992 027   172   169   383.5    92.9   223.5    6.25    2.41    401.5   121.3   122.5   101.0    4.27    1.58     3.2    1.2    4.2   65.64   13.73
 1992 028   173   170   384.4    98.7   218.5    6.26    2.38    404.4   121.8   119.8    98.7    4.23    1.55     3.2    1.2    2.9   67.41   13.95
 1992 029   174   171   385.3   104.8   213.1    6.27    2.34    407.0   122.3   116.9    96.2    4.18    1.53     3.1    1.2    2.6   68.89   14.18
 1992 030   175   172   383.4   111.2   208.0    6.28    2.31    407.0   123.1   114.2    93.8    4.13    1.50     3.1    1.2    0.0   71.63   15.03
 1992 031   176   173   384.4   118.0   202.4    6.29    2.27    409.6   124.3   111.2    91.2    4.08    1.47     3.0    1.2    2.5   72.97   15.25
 1992 032   177   174   385.6   125.0   197.0    6.30    2.23    412.4   125.2   108.3    88.7    4.03    1.45     3.0    1.2    2.8   74.37   15.47
 1992 033   178   175   386.6   132.3   192.0    6.32    2.19    416.5   125.7   105.6    86.4    3.97    1.42     2.9    1.2    4.1   76.37   15.68
 1992 034   179   176   387.9   140.2   186.4    6.32    2.15    418.6   126.1   102.7    83.8    3.92    1.39     2.9    1.2    2.1   77.04   15.88
 1992 035   180   177   389.6   148.2   181.1    6.31    2.11    422.5   126.7    99.8    81.3    3.86    1.36     2.8    1.2    3.9   78.55   16.06
 1992 036   181   178   392.2   156.6   175.8    6.32    2.07    426.4   127.5    96.9    78.9    3.80    1.33     2.8    1.1    3.9   79.46   16.25
 1992 037   182   179   395.0   165.3   170.7    6.32    2.03    430.3   128.4    94.2    76.5    3.74    1.30     2.7    1.1    3.9   80.32   16.44
 1992 038   183   180   397.7   174.1   165.7    6.33    1.99    434.8   128.7    91.4    74.2    3.68    1.27     2.7    1.1    4.4   81.14   16.63
 1992 039   184   181   399.7   182.9   160.5    6.34    1.94    437.9   129.5    88.6    71.9    3.62    1.24     2.6    1.1    3.1   82.24   16.83
 1992 040   185   182   400.3   191.2   155.2    6.34    1.90    438.3   130.1    85.8    69.4    3.55    1.21     2.5    1.1    0.4   82.78   17.15
 1992 041   186   183   400.0   198.1   150.3    6.33    1.86    438.3   130.1    83.1    67.2    3.49    1.18     2.5    1.1    0.0   83.29   17.85
 1992 042   187   184   401.4   206.7   145.3    6.33    1.81    439.3   130.7    80.4    64.9    3.42    1.14     2.4    1.1    1.1   83.75   18.00
 1992 043   188   185   405.3   216.7   140.5    6.33    1.77    442.8   132.3    77.8    62.7    3.35    1.11     2.3    1.1    3.4   84.17   18.15
 1992 044   189   186   406.0   224.5   135.5    6.33    1.72    443.3   132.7    75.1    60.5    3.28    1.08     2.2    1.1    0.5   84.55   18.32
 1992 045   190   187   405.9   230.4   131.3    6.32    1.68    443.3   132.7    72.7    58.6    3.22    1.05     2.2    1.0    0.0   84.84   18.97
 1992 046   191   188   390.8   238.8   109.7    6.29    1.55    443.3   134.7    55.9    53.8    3.12    1.02     2.1    1.0    0.0  102.23   19.13
 1992 047   192   189   377.9   244.7    92.9    6.22    1.43    443.3   135.1    43.0    49.9    3.02    0.98     2.0    1.0    0.0  115.65   19.29
 1992 048   193   190   368.1   249.8    79.7    6.14    1.33    443.3   135.4    33.1    46.6    2.94    0.96     1.9    1.0    0.0  125.93   19.45
 1992 049   194   191   360.4   254.2    69.3    6.10    1.24    443.3   135.8    25.5    43.8    2.85    0.93     1.9    1.0    0.0  133.85   19.62
 1992 050   195   192   354.6   258.1    61.1    6.09    1.15    443.3   136.2    19.7    41.4    2.77    0.90     1.8    1.0    0.0  139.96   19.80
 1992 051   196   193   350.1   261.7    54.6    6.10    1.08    443.3   136.4    15.2    39.4    2.70    0.88     1.7    1.0    0.0  144.67   20.44
 1992 052   197   194   346.6   263.7    50.0    6.10    1.03    443.3   136.4    11.9    38.1    2.66    0.86     1.7    1.0    0.0  148.30   21.01
 1992 053   198   195   343.8   264.1    46.9    6.10    1.00    443.3   136.4     9.5    37.5    2.65    0.86     1.7    1.0    0.0  151.14   21.50
 1992 054   199   196   341.6   265.2    44.2    6.10    0.97    443.3   136.4     7.5    36.7    2.63    0.86     1.6    1.0    0.0  153.39   22.00
 1992 055   200   197   339.8   266.2    41.9    6.10    0.94    443.3   136.4     5.9    36.0    2.60    0.85     1.6    1.0    0.0  155.16   22.48
 1992 056   201   198   338.5   266.8    40.2    6.10    0.92    443.3   136.4     4.7    35.6    2.59    0.84     1.6    1.0    0.0  156.56   22.93
 1992 057   202   199   337.4   266.8    39.1    6.10    0.90    443.3   136.4     3.7    35.4    2.59    0.85     1.6    1.0    0.0  157.68   23.37

*DSSAT Cropping System Model Ver. 4.0.2.000               Aug 11, 2016; 19:59:12

*RUN   3        : UYSB                    
 MODEL          : CRGRO040 - Soybean         
 EXPERIMENT     : UYSB0145 SB    late to create DSS                             
 TREATMENT  1   : UYSB                    

@YEAR DOY   DAS   DAP    CNAD    GNAD    VNAD    GN%D    VN%D     NFXC    NUPC    LNAD    SNAD    LN%D    SN%D    SHND   RN%D   NFXD   SNN0C   SNN1C
 1992 223     3     0     0.0     0.0     0.0    0.00    0.00      0.0     0.0     0.0     0.0    0.00    0.00     0.0    0.0    0.0    0.00    0.00
 1992 224     4     1     0.0     0.0     0.0    0.00    0.00      0.0     0.0     0.0     0.0    0.00    0.00     0.0    0.0    0.0    0.00    0.00
 1992 225     5     2     0.0     0.0     0.0    0.00    0.00      0.0     0.0     0.0     0.0    0.00    0.00     0.0    0.0    0.0    0.00    0.00
 1992 226     6     3     0.0     0.0     0.0    0.00    0.00      0.0     0.0     0.0     0.0    0.00    0.00     0.0    0.0    0.0    0.00    0.00
 1992 227     7     4     0.0     0.0     0.0    0.00    0.00      0.0     0.0     0.0     0.0    0.00    0.00     0.0    0.0    0.0    0.00    0.00
 1992 228     8     5     0.0     0.0     0.0    0.00    0.00      0.0     0.0     0.0     0.0    0.00    0.00     0.0    0.0    0.0    0.00    0.00
 1992 229     9     6     0.0     0.0     0.0    0.00    0.00      0.0     0.0     0.0     0.0    0.00    0.00     0.0    0.0    0.0    0.00    0.00
 1992 230    10     7     0.0     0.0     0.0    0.00    0.00      0.0     0.0     0.0     0.0    0.00    0.00     0.0    0.0    0.0    0.00    0.00
 1992 231    11     8     0.0     0.0     0.0    0.00    0.00      0.0     0.0     0.0     0.0    0.00    0.00     0.0    0.0    0.0    0.00    0.00
 1992 232    12     9     0.0     0.0     0.0    0.00    0.00      0.0     0.0     0.0     0.0    0.00    0.00     0.0    0.0    0.0    0.00    0.00
 1992 233    13    10     0.0     0.0     0.0    0.00    0.00      0.0     0.0     0.0     0.0    0.00    0.00     0.0    0.0    0.0    0.00    0.00
 1992 234    14    11     0.0     0.0     0.0    0.00    0.00      0.0     0.0     0.0     0.0    0.00    0.00     0.0    0.0    0.0    0.00    0.00
 1992 235    15    12     0.2     0.0     0.2    0.00    5.15      0.0     0.0     0.2     0.0    5.70    2.64     0.0    1.5    0.0    0.00    0.00
 1992 236    16    13     0.2     0.0     0.2    0.00    5.15      0.0     0.0     0.2     0.0    5.70    2.64     0.0    1.5    0.0    0.00    0.01
 1992 237    17    14     0.2     0.0     0.2    0.00    5.13      0.0     0.0     0.2     0.0    5.70    2.65     0.0    1.5    0.0    0.00    0.01
 1992 238    18    15     0.2     0.0     0.2    0.00    5.11      0.0     0.1     0.2     0.0    5.70    2.65     0.0    1.5    0.0    0.00    0.01
 1992 239    19    16     0.2     0.0     0.2    0.00    5.10      0.1     0.1     0.2     0.0    5.70    2.65     0.0    1.5    0.0    0.00    0.01
 1992 240    20    17     0.3     0.0     0.3    0.00    5.07      0.1     0.1     0.2     0.0    5.71    2.65     0.0    1.5    0.0    0.00    0.01
 1992 241    21    18     0.3     0.0     0.3    0.00    5.06      0.1     0.1     0.2     0.0    5.71    2.65     0.0    1.5    0.0    0.00    0.01
 1992 242    22    19     0.3     0.0     0.3    0.00    5.03      0.1     0.2     0.3     0.0    5.71    2.65     0.0    1.5    0.0    0.00    0.01
 1992 243    23    20     0.3     0.0     0.3    0.00    5.02      0.1     0.2     0.3     0.0    5.71    2.65     0.0    1.5    0.0    0.00    0.02
 1992 244    24    21     0.3     0.0     0.3    0.00    5.03      0.1     0.2     0.3     0.0    5.71    2.65     0.0    1.5    0.0    0.00    0.02
 1992 245    25    22     0.3     0.0     0.3    0.00    5.02      0.1     0.2     0.3     0.0    5.71    2.65     0.0    1.5    0.0    0.00    0.02
 1992 246    26    23     0.3     0.0     0.3    0.00    5.02      0.1     0.2     0.3     0.0    5.71    2.65     0.0    1.5    0.0    0.00    0.02
 1992 247    27    24     0.3     0.0     0.3    0.00    5.00      0.1     0.2     0.3     0.0    5.71    2.65     0.0    1.5    0.0    0.00    0.02
 1992 248    28    25     0.4     0.0     0.4    0.00    4.97      0.1     0.3     0.3     0.0    5.71    2.65     0.0    1.5    0.0    0.00    0.02
 1992 249    29    26     0.4     0.0     0.4    0.00    4.93      0.1     0.3     0.3     0.1    5.72    2.65     0.0    1.5    0.0    0.00    0.02
 1992 250    30    27     0.4     0.0     0.4    0.00    4.90      0.1     0.3     0.3     0.1    5.72    2.65     0.0    1.5    0.0    0.00    0.03
 1992 251    31    28     0.4     0.0     0.4    0.00    4.87      0.1     0.4     0.4     0.1    5.72    2.65     0.0    1.5    0.0    0.00    0.03
 1992 252    32    29     0.4     0.0     0.4    0.00    4.86      0.1     0.4     0.4     0.1    5.72    2.66     0.0    1.5    0.0    0.00    0.03
 1992 253    33    30     0.5     0.0     0.5    0.00    4.89      0.1     0.4     0.4     0.1    5.72    2.66     0.0    1.5    0.0    0.00    0.03
 1992 254    34    31     0.5     0.0     0.5    0.00    4.91      0.1     0.5     0.4     0.1    5.72    2.66     0.0    1.5    0.0    0.00    0.03
 1992 255    35    32     0.5     0.0     0.5    0.00    4.92      0.1     0.5     0.5     0.1    5.72    2.66     0.0    1.5    0.0    0.00    0.03
 1992 256    36    33     0.6     0.0     0.6    0.00    4.92      0.1     0.6     0.5     0.1    5.72    2.66     0.0    1.5    0.0    0.00    0.03
 1992 257    37    34     0.6     0.0     0.6    0.00    4.93      0.1     0.6     0.5     0.1    5.72    2.66     0.0    1.5    0.0    0.00    0.04
 1992 258    38    35     0.7     0.0     0.7    0.00    4.91      0.1     0.7     0.6     0.1    5.72    2.66     0.0    1.5    0.0    0.00    0.04
 1992 259    39    36     0.7     0.0     0.7    0.00    4.88      0.1     0.8     0.6     0.1    5.72    2.66     0.0    1.5    0.0    0.00    0.04
 1992 260    40    37     0.8     0.0     0.8    0.00    4.85      0.1     0.9     0.7     0.1    5.72    2.66     0.0    1.5    0.0    0.00    0.04
 1992 261    41    38     0.9     0.0     0.9    0.00    4.83      0.1     1.0     0.7     0.1    5.72    2.66     0.0    1.5    0.0    0.00    0.04
 1992 262    42    39     1.0     0.0     1.0    0.00    4.84      0.1     1.1     0.8     0.2    5.72    2.66     0.0    1.5    0.0    0.00    0.04
 1992 263    43    40     1.1     0.0     1.1    0.00    4.82      0.1     1.2     0.9     0.2    5.72    2.66     0.0    1.5    0.0    0.00    0.04
 1992 264    44    41     1.2     0.0     1.2    0.00    4.77      0.1     1.3     1.0     0.2    5.72    2.66     0.0    1.5    0.0    0.00    0.04
 1992 265    45    42     1.3     0.0     1.3    0.00    4.71      0.1     1.5     1.1     0.2    5.72    2.66     0.0    1.5    0.0    0.00    0.05
 1992 266    46    43     1.3     0.0     1.3    0.00    4.73      0.1     1.6     1.1     0.2    5.72    2.66     0.0    1.5    0.0    0.00    0.05
 1992 267    47    44     1.4     0.0     1.4    0.00    4.70      0.1     1.7     1.2     0.3    5.72    2.66     0.0    1.5    0.0    0.00    0.05
 1992 268    48    45     1.5     0.0     1.5    0.00    4.71      0.1     1.7     1.2     0.3    5.72    2.66     0.0    1.5    0.0    0.00    0.06
 1992 269    49    46     1.5     0.0     1.5    0.00    4.69      0.1     1.8     1.2     0.3    5.72    2.66     0.0    1.5    0.0    0.00    0.06
 1992 270    50    47     1.6     0.0     1.6    0.00    4.67      0.1     1.9     1.3     0.3    5.72    2.66     0.0    1.5    0.0    0.00    0.06
 1992 271    51    48     1.7     0.0     1.7    0.00    4.66      0.1     2.1     1.4     0.3    5.72    2.66     0.0    1.5    0.0    0.00    0.06
 1992 272    52    49     1.9     0.0     1.9    0.00    4.64      0.1     2.3     1.5     0.4    5.72    2.66     0.0    1.5    0.0    0.00    0.06
 1992 273    53    50     2.1     0.0     2.1    0.00    4.61      0.1     2.5     1.6     0.4    5.72    2.66     0.0    1.5    0.0    0.00    0.06
 1992 274    54    51     2.3     0.0     2.3    0.00    4.57      0.1     2.8     1.8     0.5    5.72    2.66     0.0    1.5    0.0    0.00    0.06
 1992 275    55    52     2.4     0.0     2.4    0.00    4.54      0.1     3.0     1.9     0.6    5.72    2.66     0.0    1.5    0.0    0.00    0.07
 1992 276    56    53     2.6     0.0     2.6    0.00    4.51      0.1     3.2     2.0     0.6    5.72    2.66     0.0    1.5    0.0    0.00    0.07
 1992 277    57    54     2.8     0.0     2.8    0.00    4.47      0.1     3.4     2.1     0.7    5.72    2.66     0.0    1.5    0.0    0.00    0.07
 1992 278    58    55     3.0     0.0     3.0    0.00    4.43      0.2     3.8     2.3     0.8    5.72    2.66     0.0    1.5    0.0    0.00    0.08
 1992 279    59    56     3.2     0.0     3.2    0.00    4.44      0.2     3.9     2.4     0.8    5.72    2.66     0.0    1.5    0.0    0.00    0.09
 1992 280    60    57     3.4     0.0     3.4    0.00    4.42      0.2     4.2     2.5     0.9    5.72    2.66     0.0    1.5    0.0    0.00    0.09
 1992 281    61    58     3.6     0.0     3.6    0.00    4.40      0.2     4.5     2.7     0.9    5.72    2.66     0.0    1.5    0.0    0.00    0.09
 1992 282    62    59     3.8     0.0     3.8    0.00    4.37      0.2     4.8     2.8     1.0    5.72    2.66     0.0    1.5    0.0    0.00    0.09
 1992 283    63    60     4.1     0.0     4.1    0.00    4.33      0.2     5.1     3.0     1.1    5.72    2.66     0.0    1.5    0.0    0.00    0.09
 1992 284    64    61     4.5     0.0     4.5    0.00    4.28      0.2     5.6     3.2     1.3    5.72    2.66     0.0    1.5    0.0    0.00    0.10
 1992 285    65    62     4.8     0.0     4.8    0.00    4.23      0.2     6.0     3.3     1.5    5.72    2.66     0.0    1.5    0.0    0.00    0.11
 1992 286    66    63     5.2     0.0     5.2    0.00    4.18      0.2     6.6     3.5     1.7    5.72    2.66     0.0    1.5    0.0    0.00    0.11
 1992 287    67    64     5.8     0.0     5.8    0.00    4.20      0.2     7.3     4.0     1.8    5.72    2.66     0.0    1.5    0.0    0.00    0.12
 1992 288    68    65     6.6     0.0     6.6    0.00    4.23      0.3     8.2     4.6     2.0    5.72    2.66     0.0    1.5    0.0    0.00    0.13
 1992 289    69    66     7.0     0.0     7.0    0.00    4.24      0.3     8.6     4.9     2.1    5.72    2.66     0.0    1.5    0.0    0.00    0.15
 1992 290    70    67     7.4     0.0     7.4    0.00    4.25      0.3     9.1     5.2     2.2    5.73    2.66     0.0    1.5    0.0    0.00    0.16
 1992 291    71    68     8.3     0.0     8.3    0.00    4.26      0.3    10.1     5.8     2.5    5.72    2.66     0.0    1.5    0.0    0.00    0.17
 1992 292    72    69     9.2     0.0     9.2    0.00    4.27      0.3    11.2     6.5     2.7    5.72    2.66     0.0    1.5    0.0    0.00    0.17
 1992 293    73    70     9.7     0.0     9.7    0.00    4.27      0.3    11.8     6.9     2.9    5.72    2.66     0.0    1.5    0.0    0.00    0.19
 1992 294    74    71    10.7     0.0    10.7    0.00    4.28      0.3    12.9     7.6     3.1    5.72    2.66     0.0    1.5    0.0    0.00    0.19
 1992 295    75    72    11.8     0.0    11.8    0.00    4.28      0.4    14.1     8.3     3.4    5.72    2.66     0.0    1.5    0.0    0.00    0.20
 1992 296    76    73    13.2     0.0    13.2    0.00    4.28      0.4    15.7     9.3     3.8    5.72    2.66     0.0    1.5    0.0    0.00    0.21
 1992 297    77    74    14.9     0.0    14.9    0.00    4.28      0.4    17.7    10.6     4.4    5.72    2.66     0.0    1.5    0.0    0.00    0.23
 1992 298    78    75    16.9     0.0    16.9    0.00    4.28      0.5    20.0    11.9     4.9    5.72    2.66     0.0    1.5    0.0    0.00    0.25
 1992 299    79    76    18.0     0.0    18.0    0.00    4.28      0.5    21.3    12.7     5.3    5.72    2.66     0.0    1.5    0.0    0.00    0.27
 1992 300    80    77    20.5     0.0    20.5    0.00    4.27      0.5    24.2    14.5     6.1    5.72    2.66     0.0    1.5    0.0    0.00    0.29
 1992 301    81    78    23.4     0.0    23.4    0.00    4.26      0.6    27.5    16.4     7.0    5.72    2.66     0.0    1.5    0.0    0.00    0.32
