*SOIL NITROGEN DAILY OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.0.2.000               Aug 15, 2016; 15:31:22

*RUN   1        : UYMZ                    
 MODEL          : MZCER040 - Maize           
 EXPERIMENT     : UYMZ0199 MZ    late to create DSS                             
 TREATMENT  1   : UYMZ                    

@YEAR DOY   DAS  NAPC  NI#M    NLCC   NIAD    NOAD   NITD   NHTD  NI1D  NI2D  NI3D  NI4D  NI5D  NI6D  NI7D  NI8D  NI9D  NI10  NH1D  NH2D  NH3D  NH4D  NH5D  NH6D  NH7D  NH8D  NH9D  NH10    NMNC    NITC    NDNC    NIMC    AMLC
 1990 162     0     0     0     0.0   99.1   16646   76.0   23.1  15.6  15.2  15.1   8.6   4.6   0.0   0.1   0.1   0.0   0.0   0.9   1.4   1.5   1.5   1.5  1.50  1.47  1.46  0.00  0.00    0.37    1.21    0.00    0.00    0.00
 1990 163     1     0     0     0.0   99.5   16645   77.1   22.4  16.0  15.3  15.2   8.6   4.6   0.0   0.1   0.1   0.0   0.0   0.6   1.3   1.4   1.4   1.4  1.51  1.43  1.41  0.00  0.00    0.75    2.27    0.00    0.00    0.00
 1990 164     2     0     0     0.0   99.9   16645   78.0   21.8  16.2  15.5  15.3   8.7   4.7   0.1   0.1   0.2   0.0   0.0   0.4   1.2   1.4   1.4   1.4  1.51  1.40  1.37  0.00  0.00    1.11    3.22    0.00    0.00    0.00
 1990 165     3     0     0     0.0  100.3   16645   78.9   21.3   6.2  15.5  18.8   8.8   4.7   0.1   0.2   0.2   0.0   0.0   0.3   1.1   1.4   1.3   1.3  1.51  1.37  1.33  0.00  0.00    1.49    4.11    0.00    0.00    0.00
 1990 166     4     2     2     0.0  102.6   16644   80.6   22.0   8.1  15.0  19.2   8.9   4.8   0.1   0.2   0.2   0.0   0.0   2.0   1.1   1.4   1.3   1.3  1.51  1.34  1.29  0.00  0.00    1.88    4.80    0.00    0.00    0.05
 1990 167     5     2     2     0.0  102.9   16644   81.7   21.2   8.9  14.8  19.4   9.0   4.8   0.1   0.3   0.3   0.0   0.0   1.1   1.1   1.4   1.2   1.3  1.52  1.31  1.26  0.00  0.00    2.28    5.94    0.00    0.00    0.13
 1990 168     6     2     2     0.0  103.2   16643   82.8   20.4   9.4  14.8  19.4   9.2   4.9   0.1   0.3   0.3   0.0   0.0   0.5   1.1   1.3   1.2   1.2  1.52  1.29  1.22  0.00  0.00    2.69    6.99    0.00    0.00    0.21
 1990 169     7     2     2     0.0  103.6   16643   83.8   19.9   9.6  15.0  19.5   9.3   4.9   0.1   0.3   0.4   0.0   0.0   0.2   1.0   1.3   1.2   1.2  1.52  1.26  1.18  0.00  0.00    3.15    7.95    0.00    0.00    0.27
 1990 170     8     2     2     0.0  104.1   16642   84.7   19.4   9.8  15.1  19.5   9.5   5.0   0.2   0.4   0.4   0.0   0.0   0.0   0.9   1.3   1.1   1.2  1.52  1.23  1.15  0.00  0.00    3.64    8.85    0.00    0.00    0.35
 1990 171     9     2     2     0.0  104.5   16642   85.5   19.1   9.8  15.2  19.5   9.6   5.0   0.2   0.4   0.4   0.0   0.0   0.1   0.8   1.3   1.1   1.1  1.53  1.20  1.11  0.00  0.00    4.14    9.66    0.00    0.00    0.35
 1990 172    10     2     2     0.0  105.0   16641   86.3   18.8   9.9  15.3  19.6   9.7   5.1   0.2   0.4   0.5   0.0   0.0   0.1   0.8   1.3   1.1   1.1  1.53  1.18  1.08  0.00  0.00    4.62   10.46    0.00    0.00    0.37
 1990 173    11     2     2     0.0  105.5   16641   87.0   18.4  10.1  15.4  19.6   9.8   5.1   0.2   0.5   0.5   0.0   0.0   0.1   0.7   1.3   1.0   1.1  1.53  1.15  1.05  0.00  0.00    5.09   11.21    0.00    0.00    0.38
 1990 174    12     2     2     0.0  105.9   16641   87.7   18.2  10.2  15.4  19.7   9.9   5.2   0.2   0.5   0.5   0.0   0.0   0.1   0.7   1.3   1.0   1.0  1.53  1.13  1.02  0.00  0.00    5.52   11.91    0.00    0.00    0.40
 1990 175    13     2     2     0.0  106.3   16640   88.4   17.9  10.3  15.4  19.7  10.0   5.2   0.2   0.6   0.6   0.0   0.0   0.0   0.7   1.2   1.0   1.0  1.54  1.11  0.99  0.00  0.00    5.91   12.56    0.00    0.00    0.41
 1990 176    14     2     2     0.0  106.7   16640   89.0   17.7  10.4  15.5  19.7  10.1   5.2   0.3   0.6   0.6   0.0   0.0   0.1   0.6   1.2   1.0   1.0  1.54  1.08  0.96  0.00  0.00    6.31   13.19    0.00    0.00    0.41
 1990 177    15     2     2     0.0  107.1   16639   89.6   17.4  10.6  15.5  19.8  10.2   5.3   0.3   0.6   0.6   0.0   0.0   0.1   0.6   1.2   0.9   1.0  1.54  1.06  0.94  0.00  0.00    6.72   13.83    0.00    0.00    0.41
 1990 178    16     2     2     0.0  107.5   16639   90.3   17.2  10.7  15.5  19.8  10.3   5.3   0.3   0.6   0.7   0.0   0.0   0.1   0.6   1.2   0.9   0.9  1.54  1.04  0.91  0.00  0.00    7.17   14.49    0.00    0.00    0.41
 1990 179    17     2     2     0.0  108.0   16638   91.0   17.0  10.9  15.6  19.9  10.4   5.4   0.3   0.7   0.7   0.0   0.0   0.1   0.6   1.2   0.9   0.9  1.55  1.02  0.88  0.00  0.00    7.63   15.16    0.00    0.00    0.42
 1990 180    18     2     2     0.0  108.5   16638   91.7   16.8  11.0  15.6  20.0  10.5   5.4   0.3   0.7   0.7   0.0   0.0   0.1   0.6   1.2   0.9   0.9  1.55  1.00  0.86  0.00  0.00    8.12   15.85    0.00    0.00    0.42
 1990 181    19     2     2     0.0  109.0   16637   92.3   16.6  11.2  15.6  20.0  10.5   5.4   0.3   0.7   0.8   0.0   0.0   0.1   0.6   1.2   0.9   0.9  1.55  0.98  0.83  0.00  0.00    8.62   16.53    0.00    0.00    0.42
 1990 182    20     2     2     0.0  109.5   16637   93.0   16.4  11.4  15.7  20.1  10.6   5.5   0.4   0.8   0.8   0.0   0.0   0.1   0.5   1.2   0.8   0.9  1.55  0.96  0.81  0.00  0.00    9.13   17.22    0.00    0.00    0.42
