*PLANT N OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.0.2.000               Aug 03, 2016; 12:23:42

*RUN   1        : UYMZ                    
 MODEL          : MZCER040 - Maize           
 EXPERIMENT     : UYMZ0108 MZ    late to create DSS                             
 TREATMENT  1   : UYMZ                    

@YEAR DOY   DAS   DAP   CNAD   GNAD   VNAD   GN%D   VN%D   NUPC   LNAD   SNAD   LN%D   SN%D   RN%D   SNN0C   SNN1C
 1990 213    22    19    0.0    0.0    0.0   0.00   0.00    0.0    0.0    0.0    0.0   0.00   0.00    0.00    0.00
 1990 214    23    20    0.0    0.0    0.0   0.00   0.00    0.0    0.0    0.0    0.0   0.00   0.00    0.00    0.00
 1990 215    24    21    0.0    0.0    0.0   0.00   0.00    0.0    0.0    0.0    0.0   0.00   0.00    0.00    0.00
 1990 216    25    22    0.0    0.0    0.0   0.00   0.00    0.0    0.0    0.0    0.0   0.00   0.00    0.00    0.00
 1990 217    26    23    1.2    0.0    1.2   0.00   4.40    0.0    0.6    0.6    4.4   4.40   0.00    0.00    0.00
 1990 218    27    24    1.3    0.0    1.3   0.00   4.52    0.2    0.6    0.6    4.5   4.52   1.10    0.00    0.00
 1990 219    28    25    1.3    0.0    1.3   0.00   4.48    0.2    0.6    0.6    4.5   4.48   1.13    0.00    0.00
 1990 220    29    26    1.2    0.0    1.2   0.00   4.45    0.2    0.6    0.6    4.5   4.45   1.14    0.00    0.00
 1990 221    30    27    1.2    0.0    1.2   0.00   4.42    0.2    0.6    0.6    4.4   4.42   1.17    0.00    0.00
 1990 222    31    28    1.2    0.0    1.2   0.00   4.39    0.2    0.6    0.6    4.4   4.39   1.19    0.00    0.00
 1990 223    32    29    1.2    0.0    1.2   0.00   4.36    0.3    0.6    0.6    4.4   4.36   1.24    0.00    0.00
 1990 224    33    30    1.2    0.0    1.2   0.00   3.47    0.3    0.7    0.5    3.5   3.47   1.18    0.00    0.01
 1990 225    34    31    1.5    0.0    1.5   0.00   3.34    0.6    1.0    0.5    3.3   3.34   1.21    0.00    0.01
 1990 226    35    32    1.9    0.0    1.9   0.00   3.50    1.1    1.4    0.5    3.5   3.50   1.14    0.00    0.01
 1990 227    36    33    2.3    0.0    2.3   0.00   3.80    1.7    1.8    0.5    3.8   3.80   1.32    0.00    0.01
 1990 228    37    34    2.6    0.0    2.6   0.00   3.85    2.1    2.0    0.5    3.9   3.85   1.33    0.00    0.01
 1990 229    38    35    2.8    0.0    2.8   0.00   3.66    2.5    2.3    0.5    3.7   3.66   1.28    0.00    0.02
 1990 230    39    36    3.2    0.0    3.2   0.00   3.74    3.1    2.7    0.5    3.7   3.74   1.24    0.00    0.02
 1990 231    40    37    3.6    0.0    3.6   0.00   3.73    3.4    3.0    0.5    3.7   3.73   1.13    0.00    0.03
 1990 232    41    38    3.9    0.0    3.9   0.00   3.72    4.2    3.4    0.5    3.7   3.72   1.27    0.00    0.03
 1990 233    42    39    4.4    0.0    4.4   0.00   3.64    4.9    3.9    0.5    3.6   3.64   1.25    0.00    0.04
 1990 234    43    40    4.9    0.0    4.9   0.00   3.70    5.8    4.4    0.5    3.7   3.70   1.24    0.00    0.05
 1990 235    44    41    5.4    0.0    5.4   0.00   3.79    6.6    4.9    0.5    3.8   3.79   1.22    0.00    0.06
 1990 236    45    42    5.8    0.0    5.8   0.00   3.72    7.1    5.3    0.5    3.7   3.72   1.16    0.00    0.07
 1990 237    46    43    6.3    0.0    6.3   0.00   3.58    8.0    5.8    0.5    3.6   3.58   1.20    0.00    0.08
 1990 238    47    44    7.1    0.0    7.1   0.00   3.53    8.9    6.6    0.5    3.5   3.53   1.15    0.00    0.10
 1990 239    48    45    8.0    0.0    8.0   0.00   3.83   10.0    7.5    0.5    3.8   3.83   1.15    0.00    0.11
 1990 240    49    46    8.4    0.0    8.4   0.00   3.96   11.2    7.9    0.6    4.0   3.96   1.37    0.00    0.13
 1990 241    50    47    8.5    0.0    8.5   0.00   3.90   11.3    8.0    0.5    3.9   3.90   1.28    0.00    0.15
 1990 242    51    48    8.7    0.0    8.7   0.00   3.70   11.4    8.2    0.5    3.7   3.70   1.15    0.00    0.17
 1990 243    52    49    9.3    0.0    9.3   0.00   3.93   11.9    8.8    0.6    3.9   3.93   1.10    0.00    0.19
 1990 244    53    50    9.4    0.0    9.4   0.00   3.94   12.5    8.9    0.6    3.9   3.94   1.22    0.00    0.21
 1990 245    54    51    9.5    0.0    9.5   0.00   3.92   12.6    9.0    0.5    3.9   3.92   1.18    0.00    0.23
 1990 246    55    52    9.5    0.0    9.5   0.00   3.77   12.6    9.0    0.5    3.8   3.77   1.16    0.00    0.23
 1990 247    56    53   10.0    0.0   10.0   0.00   3.65   12.7    9.5    0.5    3.6   3.65   1.07    0.00    0.25
 1990 248    57    54   10.8    0.0   10.8   0.00   3.79   13.5   10.2    0.5    3.8   3.79   1.07    0.00    0.27
 1990 249    58    55   11.1    0.0   11.1   0.00   3.78   13.9   10.6    0.5    3.8   3.78   1.07    0.00    0.29
 1990 250    59    56   11.5    0.0   11.5   0.00   3.75   14.2   11.0    0.5    3.8   3.75   1.07    0.00    0.31
 1990 251    60    57   11.9    0.0   11.9   0.00   3.66   14.8   11.4    0.5    3.7   3.66   1.09    0.00    0.33
 1990 252    61    58   12.6    0.0   12.6   0.00   3.57   15.9   12.1    0.5    3.6   3.57   1.13    0.00    0.35
 1990 253    62    59   13.5    0.0   13.5   0.00   3.30   16.9   13.1    0.5    3.3   3.30   1.10    0.00    0.37
 1990 254    63    60   17.0    0.0   17.0   0.00   3.78   20.4   16.5    0.5    3.8   3.78   1.09    0.00    0.40
 1990 255    64    61   17.5    0.0   17.5   0.00   3.71   21.8   17.0    0.5    3.7   3.71   1.20    0.00    0.42
 1990 256    65    62   17.5    0.0   17.5   0.00   3.65   22.2   17.0    0.5    3.7   3.65   1.23    0.00    0.45
 1990 257    66    63   17.9    0.0   17.9   0.00   3.65   22.9   17.4    0.5    3.7   3.65   1.23    0.00    0.48
 1990 258    67    64   18.5    0.0   18.5   0.00   3.57   23.4   18.0    0.5    3.6   3.57   1.14    0.00    0.51
 1990 259    68    65   19.9    0.0   19.9   0.00   3.55   25.1   19.4    0.5    3.5   3.55   1.12    0.00    0.54
 1990 260    69    66   21.3    0.0   21.3   0.00   3.52   26.4   20.8    0.5    3.5   3.52   1.09    0.00    0.57
 1990 261    70    67   22.7    0.0   22.7   0.00   3.49   27.8   22.2    0.5    3.5   3.49   1.08    0.00    0.60
 1990 262    71    68   24.1    0.0   24.1   0.00   3.47   29.8   23.5    0.6    3.5   3.47   1.13    0.00    0.63
 1990 263    72    69   25.6    0.0   25.6   0.00   3.44   30.9   25.0    0.6    3.4   3.44   1.07    0.00    0.67
 1990 264    73    70   28.8    0.0   28.8   0.00   3.41   34.3   27.9    0.8    3.4   3.41   1.08    0.00    0.70
 1990 265    74    71   30.5    0.0   30.5   0.00   3.38   37.6   29.6    0.9    3.4   3.38   1.19    0.00    0.73
 1990 266    75    72   31.7    0.0   31.7   0.00   3.41   40.0   30.7    1.0    3.4   3.41   1.24    0.00    0.77
 1990 267    76    73   32.5    0.0   32.5   0.00   3.40   41.5   31.5    1.1    3.4   3.40   1.24    0.00    0.82
 1990 268    77    74   33.5    0.0   33.5   0.00   3.35   42.9   32.3    1.2    3.3   3.35   1.17    0.00    0.87
 1990 269    78    75   35.2    0.0   35.2   0.00   3.33   45.4   33.8    1.4    3.3   3.33   1.16    0.00    0.92
 1990 270    79    76   38.0    0.0   38.0   0.00   3.30   48.5   36.3    1.7    3.3   3.30   1.13    0.00    0.98
 1990 271    80    77   40.7    0.0   40.7   0.00   3.26   50.7   38.6    2.1    3.3   3.26   1.07    0.00    1.04
 1990 272    81    78   43.5    0.0   43.5   0.00   3.23   55.2   40.9    2.6    3.2   3.23   1.15    0.00    1.09
 1990 273    82    79   46.4    0.0   46.4   0.00   3.21   59.1   43.2    3.2    3.2   3.21   1.15    0.00    1.16
 1990 274    83    80   50.8    0.0   50.8   0.00   3.17   64.1   46.6    4.2    3.2   3.17   1.13    0.00    1.23
 1990 275    84    81   55.2    0.0   55.2   0.00   3.13   69.4   49.8    5.3    3.1   3.13   1.13    0.00    1.30
 1990 276    85    82   59.7    0.0   59.7   0.00   3.09   74.8   53.0    6.7    3.1   3.09   1.13    0.00    1.38
 1990 277    86    83   65.4    0.0   65.4   0.00   3.04   80.0   56.8    8.7    3.0   3.04   1.08    0.00    1.46
 1990 278    87    84   67.8    0.0   67.8   0.00   3.01   82.2   58.2    9.6    3.0   3.01   1.07    0.00    1.54
 1990 279    88    85   71.1    0.0   71.1   0.00   2.97   85.5   60.1   11.0    3.0   2.97   1.07    0.00    1.61
 1990 280    89    86   72.1    0.0   72.1   0.00   2.93   87.2   60.5   11.6    2.9   2.93   1.09    0.00    1.69
 1990 281    90    87   74.0    0.0   74.0   0.00   2.91   89.0   61.4   12.5    2.9   2.91   1.08    0.00    1.77
 1990 282    91    88   76.8    0.0   76.8   0.00   2.87   94.2   62.8   14.0    2.9   2.87   1.13    0.00    1.85
 1990 283    92    89   80.0    0.0   80.0   0.00   2.81   98.4   64.1   15.8    2.8   2.81   1.12    0.00    1.94
 1990 284    93    90   83.8    0.0   83.8   0.00   2.73  101.9   65.5   18.3    2.7   2.73   1.09    0.00    2.04
 1990 285    94    91   85.8    0.0   85.8   0.00   2.66  104.7   66.0   19.8    2.7   2.66   1.05    0.00    2.14
 1990 286    95    92   87.4    0.0   87.4   0.00   2.61  107.1   66.3   21.2    2.6   2.61   1.02    0.00    2.24
 1990 287    96    93   89.1    0.0   89.1   0.00   2.50  109.2   66.1   23.0    2.5   2.50   0.99    0.00    2.34
 1990 288    97    94   90.4    0.0   90.4   0.00   2.41  111.0   65.8   24.7    2.4   2.41   0.95    0.00    2.45
 1990 289    98    95   91.7    0.0   91.7   0.00   2.26  112.5   66.1   25.6    2.3   2.26   0.94    0.00    2.55
 1990 290    99    96   92.9    0.0   92.9   0.00   2.17  113.9   65.9   27.0    2.2   2.17   0.95    0.00    2.66
 1990 291   100    97   94.0    0.0   94.0   0.00   2.04  115.1   64.9   29.1    2.0   2.04   0.95    0.00    2.77
 1990 292   101    98   95.0    0.0   95.0   0.00   1.94  116.2   63.8   31.1    1.9   1.94   0.92    0.00    2.88
 1990 293   102    99   95.8    0.0   95.8   0.00   1.85  117.2   62.8   33.0    1.8   1.85   0.91    0.00    2.99
 1990 294   103   100   96.7    0.0   96.7   0.00   1.78  118.1   61.9   34.8    1.8   1.78   0.88    0.00    3.11
 1990 295   104   101   97.4    0.0   97.4   0.00   1.71  119.0   60.9   36.5    1.7   1.71   0.85    0.00    3.22
 1990 296   105   102   98.1    0.0   98.1   0.00   1.65  119.7   60.0   38.1    1.6   1.65   0.85    0.00    3.33
 1990 297   106   103   99.1    0.0   99.1   0.00   1.60  120.9   59.3   39.7    1.6   1.60   0.83    0.00    3.44
 1990 298   107   104  100.7    0.0  100.7   0.00   1.58  122.7   59.5   41.2    1.6   1.58   0.81    0.00    3.56
 1990 299   108   105  102.1    0.0  102.1   0.00   1.54  124.4   59.0   43.1    1.5   1.54   0.81    0.00    3.67
 1990 300   109   106  103.5    0.0  103.5   0.00   1.50  125.9   58.4   45.1    1.5   1.50   0.81    0.00    3.79
 1990 301   110   107  104.6    0.0  104.6   0.00   1.49  127.2   58.5   46.1    1.5   1.49   0.81    0.00    3.90
 1990 302   111   108  105.6    0.0  105.6   0.00   1.46  128.3   58.2   47.4    1.5   1.46   0.82    0.00    4.02
 1990 303   112   109  106.5    0.0  106.5   0.00   1.42  129.4   57.6   48.9    1.4   1.42   0.79    0.00    4.14
 1990 304   113   110  107.5    0.0  107.5   0.00   1.41  130.4   57.6   49.9    1.4   1.41   0.80    0.00    4.26
 1990 305   114   111  108.5    0.0  108.5   0.00   1.38  131.6   57.2   51.3    1.4   1.38   0.78    0.00    4.37
 1990 306   115   112  109.5    0.0  109.5   0.00   1.50  132.8   61.8   47.7    1.5   1.50   0.76    0.00    4.49
 1990 307   116   113  110.5    0.0  110.5   0.00   1.51  134.0   61.5   49.0    1.5   1.51   0.77    0.00    4.61
 1990 308   117   114  111.4    0.0  111.4   0.00   1.53  135.1   61.3   50.1    1.5   1.53   0.75    0.00    4.74
 1990 309   118   115  112.0    0.0  112.0   0.00   1.54  135.9   61.0   50.9    1.5   1.54   0.71    0.00    4.86
 1990 310   119   116  112.9    0.0  112.9   0.00   1.55  137.1   60.8   52.1    1.6   1.55   0.71    0.00    4.98
 1990 311   120   117  113.8    0.0  113.8   0.00   1.56  138.3   60.4   53.4    1.6   1.56   0.70    0.00    5.11
 1990 312   121   118  114.8    0.0  114.8   0.00   1.58  139.7   60.1   54.8    1.6   1.58   0.70    0.00    5.23
 1990 313   122   119  115.7    0.0  115.7   0.00   1.59  140.9   59.5   56.1    1.6   1.59   0.70    0.00    5.36
 1990 314   123   120  116.5    0.0  116.5   0.00   1.59  142.2   58.9   57.6    1.6   1.59   0.69    0.00    5.49
 1990 315   124   121  117.3    0.0  117.3   0.00   1.60  143.4   58.1   59.2    1.6   1.60   0.69    0.00    5.62
 1990 316   125   122  118.1    0.0  118.1   0.00   1.61  144.6   57.6   60.5    1.6   1.61   0.70    0.00    5.76
 1990 317   126   123  129.2    0.0  129.2   0.00   1.76  161.8   61.4   67.8    1.8   1.76   0.86    0.00    5.89
 1990 318   127   124  132.2    0.0  132.2   0.00   1.79  166.7   61.2   71.0    1.8   1.79   0.91    0.00    6.06
 1990 319   128   125  133.5    4.3  129.2   1.70   1.76  169.0   60.3   68.9    1.8   1.76   0.94    0.00    6.23
 1990 320   129   126  134.6    8.2  126.5   1.68   1.71  170.8   58.5   68.0    1.7   1.71   0.95    0.00    6.41
 1990 321   130   127  136.0   11.8  124.2   1.68   1.68  172.8   57.5   66.7    1.7   1.68   0.95    0.00    6.60
 1990 322   131   128  137.0   16.0  121.0   1.68   1.64  174.2   56.0   65.0    1.6   1.64   0.94    0.00    6.78
 1990 323   132   129  137.7   20.4  117.4   1.69   1.59  175.3   54.3   63.1    1.6   1.59   0.94    0.00    6.97
 1990 324   133   130  138.4   24.5  114.0   1.68   1.54  176.3   52.7   61.2    1.5   1.54   0.94    0.00    7.16
 1990 325   134   131  139.0   28.6  110.4   1.68   1.49  177.1   51.1   59.3    1.5   1.49   0.94    0.00    7.36
 1990 326   135   132  145.9   32.6  113.3   1.66   1.53  186.7   52.4   60.9    1.5   1.53   0.99    0.00    7.55
 1990 327   136   133  148.9   36.7  112.2   1.67   1.52  190.9   51.9   60.3    1.5   1.52   1.00    0.00    7.75
 1990 328   137   134  150.4   41.0  109.4   1.67   1.48  193.0   50.6   58.8    1.5   1.48   1.01    0.00    7.97
 1990 329   138   135  151.5   45.3  106.2   1.67   1.44  194.5   49.1   57.1    1.4   1.44   1.00    0.00    8.18
 1990 330   139   136  152.2   49.3  102.9   1.67   1.39  195.4   47.6   55.3    1.4   1.39   1.00    0.00    8.40
 1990 331   140   137  152.8   51.8  101.0   1.67   1.37  196.2   46.7   54.2    1.4   1.37   0.99    0.00    8.62
 1990 332   141   138  153.4   54.7   98.7   1.67   1.34  197.2   45.7   53.0    1.3   1.34   0.98    0.00    8.84
 1990 333   142   139  154.1   58.1   96.0   1.66   1.30  198.2   44.4   51.6    1.3   1.30   0.97    0.00    9.06
 1990 334   143   140  154.9   61.5   93.4   1.66   1.26  199.3   43.2   50.2    1.3   1.26   0.98    0.00    9.28
 1990 335   144   141  155.6   64.7   90.9   1.65   1.23  200.1   42.0   48.8    1.2   1.23   0.97    0.00    9.50
 1990 336   145   142  156.2   67.8   88.5   1.65   1.20  201.0   40.9   47.5    1.2   1.20   0.98    0.00    9.73
 1990 337   146   143  156.8   70.3   86.5   1.64   1.17  201.8   40.0   46.5    1.2   1.17   0.96    0.00    9.95
 1990 338   147   144  157.3   73.5   83.8   1.63   1.13  202.4   38.8   45.0    1.1   1.13   0.96    0.00   10.18
 1990 339   148   145  158.0   77.2   80.8   1.62   1.09  203.4   37.4   43.4    1.1   1.09   0.96    0.00   10.40
 1990 340   149   146  158.8   80.7   78.0   1.61   1.05  204.4   36.1   41.9    1.1   1.05   0.96    0.00   10.63
 1990 341   150   147  159.2   84.2   74.9   1.60   1.01  204.9   34.7   40.3    1.0   1.01   0.96    0.00   10.86
 1990 342   151   148  159.6   87.5   72.1   1.59   0.98  205.5   33.4   38.8    1.0   0.98   0.95    0.00   11.09
 1990 343   152   149  160.4   90.3   70.2   1.58   0.96  206.6   32.8   37.4    1.0   0.96   0.96    0.00   11.32
 1990 344   153   150  160.9   93.0   67.9   1.57   0.93  207.1   31.8   36.2    0.9   0.93   0.97    0.00   11.55
 1990 345   154   151  161.4   96.0   65.4   1.56   0.88  207.7   30.3   35.1    0.9   0.88   0.97    0.00   11.78
 1990 346   155   152  162.1   98.2   63.9   1.55   0.86  208.6   29.5   34.3    0.9   0.86   0.97    0.00   12.02
 1990 347   156   153  162.8  100.7   62.1   1.54   0.84  209.4   28.7   33.4    0.8   0.84   0.97    0.00   12.25
 1990 348   157   154  163.5  102.6   60.9   1.53   0.82  210.4   28.2   32.7    0.8   0.82   0.96    0.00   12.48
 1990 349   158   155  164.3  105.2   59.1   1.51   0.80  211.3   27.3   31.8    0.8   0.80   0.96    0.00   12.72
 1990 350   159   156  165.0  107.9   57.1   1.50   0.77  212.2   26.4   30.7    0.8   0.77   0.96    0.00   12.95
 1990 351   160   157  165.7  110.7   55.1   1.48   0.75  213.1   25.5   29.6    0.7   0.75   0.96    0.00   13.19
 1990 352   161   158  166.5  113.2   53.3   1.47   0.72  214.1   24.6   28.6    0.7   0.72   0.96    0.00   13.42
 1990 353   162   159  167.3  115.5   51.8   1.46   0.70  215.0   23.9   27.8    0.7   0.70   0.96    0.00   13.66
 1990 354   163   160  168.0  117.9   50.1   1.44   0.68  216.0   23.2   26.9    0.7   0.68   0.96    0.00   13.90
 1990 355   164   161  168.8  120.2   48.6   1.43   0.66  216.9   22.5   26.1    0.7   0.66   0.97    0.00   14.14
 1990 356   165   162  169.5  122.3   47.2   1.41   0.65  217.7   22.2   25.0    0.6   0.65   0.98    0.00   14.38
 1990 357   166   163  169.5  122.3   47.2   1.41   0.65  218.5   22.2   25.0    0.6   0.65   0.98    0.00   14.38
 1990 358   167   164  169.5  122.3   47.2   1.41   0.65  219.3   22.2   25.0    0.6   0.65   0.98    0.00   14.38
 1990 359   168   165  169.5  122.3   47.2   1.41   0.65  220.1   22.2   25.0    0.6   0.65   0.98    0.00   14.38

*DSSAT Cropping System Model Ver. 4.0.2.000               Aug 03, 2016; 12:23:42

*RUN   2        : UYMZ                    
 MODEL          : MZCER040 - Maize           
 EXPERIMENT     : UYMZ0108 MZ    late to create DSS                             
 TREATMENT  1   : UYMZ                    

@YEAR DOY   DAS   DAP   CNAD   GNAD   VNAD   GN%D   VN%D   NUPC   LNAD   SNAD   LN%D   SN%D   RN%D   SNN0C   SNN1C
 1991 194     3     0    0.0    0.0    0.0   0.00   0.00    0.0    0.0    0.0    0.0   0.00   0.00    0.00    0.00
 1991 195     4     1    0.0    0.0    0.0   0.00   0.00    0.0    0.0    0.0    0.0   0.00   0.00    0.00    0.00
 1991 196     5     2    0.0    0.0    0.0   0.00   0.00    0.0    0.0    0.0    0.0   0.00   0.00    0.00    0.00
 1991 197     6     3    0.0    0.0    0.0   0.00   0.00    0.0    0.0    0.0    0.0   0.00   0.00    0.00    0.00
 1991 198     7     4    0.0    0.0    0.0   0.00   0.00    0.0    0.0    0.0    0.0   0.00   0.00    0.00    0.00
 1991 199     8     5    0.0    0.0    0.0   0.00   0.00    0.0    0.0    0.0    0.0   0.00   0.00    0.00    0.00
 1991 200     9     6    0.0    0.0    0.0   0.00   0.00    0.0    0.0    0.0    0.0   0.00   0.00    0.00    0.00
 1991 201    10     7    0.0    0.0    0.0   0.00   0.00    0.0    0.0    0.0    0.0   0.00   0.00    0.00    0.00
 1991 202    11     8    0.0    0.0    0.0   0.00   0.00    0.0    0.0    0.0    0.0   0.00   0.00    0.00    0.00
 1991 203    12     9    0.0    0.0    0.0   0.00   0.00    0.0    0.0    0.0    0.0   0.00   0.00    0.00    0.00
 1991 204    13    10    0.0    0.0    0.0   0.00   0.00    0.0    0.0    0.0    0.0   0.00   0.00    0.00    0.00
 1991 205    14    11    0.0    0.0    0.0   0.00   0.00    0.0    0.0    0.0    0.0   0.00   0.00    0.00    0.00
 1991 206    15    12    0.0    0.0    0.0   0.00   0.00    0.0    0.0    0.0    0.0   0.00   0.00    0.00    0.00
 1991 207    16    13    0.0    0.0    0.0   0.00   0.00    0.0    0.0    0.0    0.0   0.00   0.00    0.00    0.00
 1991 208    17    14    1.2    0.0    1.2   0.00   4.40    0.0    0.6    0.6    4.4   4.40   0.00    0.00    0.00
 1991 209    18    15    1.3    0.0    1.3   0.00   4.52    0.2    0.6    0.6    4.5   4.52   1.09    0.00    0.00
 1991 210    19    16    1.3    0.0    1.3   0.00   4.48    0.2    0.6    0.6    4.5   4.48   1.12    0.00    0.00
 1991 211    20    17    1.3    0.0    1.3   0.00   4.48    0.2    0.6    0.6    4.5   4.48   1.10    0.00    0.00
 1991 212    21    18    1.3    0.0    1.3   0.00   4.47    0.2    0.6    0.6    4.5   4.47   1.15    0.00    0.00
 1991 213    22    19    1.3    0.0    1.3   0.00   4.47    0.2    0.6    0.6    4.5   4.47   1.26    0.00    0.00
 1991 214    23    20    1.3    0.0    1.3   0.00   4.47    0.2    0.6    0.6    4.5   4.47   1.26    0.00    0.00
 1991 215    24    21    1.3    0.0    1.3   0.00   4.47    0.2    0.6    0.6    4.5   4.47   1.26    0.00    0.00
 1991 216    25    22    1.3    0.0    1.3   0.00   4.47    0.2    0.6    0.6    4.5   4.47   1.27    0.00    0.00
 1991 217    26    23    1.3    0.0    1.3   0.00   4.47    0.2    0.6    0.6    4.5   4.47   1.27    0.00    0.00
 1991 218    27    24    1.3    0.0    1.3   0.00   4.47    0.2    0.6    0.6    4.5   4.47   1.28    0.00    0.00
 1991 219    28    25    1.3    0.0    1.3   0.00   4.47    0.2    0.6    0.6    4.5   4.47   1.28    0.00    0.00
 1991 220    29    26    1.3    0.0    1.3   0.00   4.47    0.2    0.6    0.6    4.5   4.47   1.28    0.00    0.00
 1991 221    30    27    1.3    0.0    1.3   0.00   4.47    0.2    0.6    0.6    4.5   4.47   1.28    0.00    0.00
 1991 222    31    28    1.3    0.0    1.3   0.00   4.47    0.2    0.6    0.6    4.5   4.47   1.28    0.00    0.00
 1991 223    32    29    1.3    0.0    1.3   0.00   4.47    0.2    0.6    0.6    4.5   4.47   1.25    0.00    0.00
 1991 224    33    30    1.3    0.0    1.3   0.00   4.47    0.2    0.6    0.6    4.5   4.47   1.22    0.00    0.00
 1991 225    34    31    1.3    0.0    1.3   0.00   4.47    0.2    0.6    0.6    4.5   4.47   1.17    0.00    0.00
 1991 226    35    32    1.3    0.0    1.3   0.00   4.47    0.2    0.6    0.6    4.5   4.47   1.10    0.00    0.00
 1991 227    36    33    1.3    0.0    1.3   0.00   4.00    0.2    0.7    0.6    4.0   4.00   1.07    0.00    0.00
 1991 228    37    34    1.3    0.0    1.3   0.00   3.32    0.3    0.9    0.5    3.3   3.32   1.15    0.00    0.00
 1991 229    38    35    1.7    0.0    1.7   0.00   3.43    0.8    1.2    0.5    3.4   3.43   1.28    0.00    0.00
 1991 230    39    36    2.1    0.0    2.1   0.00   3.63    1.2    1.6    0.5    3.6   3.63   1.14    0.00    0.01
 1991 231    40    37    2.5    0.0    2.5   0.00   3.50    1.6    2.0    0.5    3.5   3.50   1.25    0.00    0.01
 1991 232    41    38    2.9    0.0    2.9   0.00   3.51    2.1    2.4    0.5    3.5   3.51   1.12    0.00    0.01
 1991 233    42    39    3.5    0.0    3.5   0.00   3.50    2.8    3.0    0.5    3.5   3.50   1.34    0.00    0.01
 1991 234    43    40    4.1    0.0    4.1   0.00   3.46    3.5    3.6    0.5    3.5   3.46   1.24    0.00    0.01
 1991 235    44    41    4.8    0.0    4.8   0.00   3.73    4.4    4.3    0.5    3.7   3.73   1.27    0.00    0.02
 1991 236    45    42    5.3    0.0    5.3   0.00   3.70    5.2    4.8    0.5    3.7   3.70   1.34    0.00    0.02
 1991 237    46    43    5.8    0.0    5.8   0.00   3.41    5.9    5.3    0.5    3.4   3.41   1.27    0.00    0.03
 1991 238    47    44    6.8    0.0    6.8   0.00   3.69    6.9    6.3    0.5    3.7   3.69   1.11    0.00    0.04
 1991 239    48    45    7.4    0.0    7.4   0.00   3.73    7.9    6.9    0.5    3.7   3.73   1.24    0.00    0.04
 1991 240    49    46    7.9    0.0    7.9   0.00   3.60    8.8    7.4    0.5    3.6   3.60   1.25    0.00    0.05
 1991 241    50    47    8.7    0.0    8.7   0.00   3.40    9.6    8.2    0.5    3.4   3.40   1.17    0.00    0.06
