*GROWTH ASPECTS OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.0.2.000               Jul 19, 2016; 15:55:58

*RUN   1        : UYMZ                    
 MODEL          : MZCER040 - Maize           
 EXPERIMENT     : UYMZ0021 MZ    late to create DSS                             
 TREATMENT  1   : UYMZ                    

@YEAR DOY   DAS   DAP   L#SD   GSTD   LAID   LWAD   SWAD   GWAD   RWAD   CWAD   G#AD   GWGD   HIAD   PWAD   P#AD   WSPD   WSGD   NSTD   EWSD   LN%D   SH%D   HIPD   PWDD   PWTD     SLAD   CHTD   CWID   RDPD   RL1D   RL2D   RL3D   RL4D   RL5D   RL6D   RL7D   RL8D   RL9D   RL10   CDAD   LDAD   SDAD   SNW0C   SNW1C
 1990 213    22    19    0.0      0   0.00      0      0      0      0      0      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000   0.00   0.00   0.00      0      0      0.0   0.00   0.00   0.06   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0       0
 1990 214    23    20    0.0      0   0.00      0      0      0      0      0      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000   0.00   0.00   0.00      0      0      0.0   0.00   0.00   0.06   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0       0
 1990 215    24    21    0.0      0   0.00      0      0      0      0      0      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000   0.00   0.00   0.00      0      0      0.0   0.00   0.00   0.07   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0       0
 1990 216    25    22    0.0      0   0.00      0      0      0      0      0      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000   0.00   0.00   0.00      0      0      0.0   0.00   0.00   0.08   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0       0
 1990 217    26    23    0.0      0   0.00      0      0      0      0      0      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000   0.00   0.00   0.00      0      0      0.0   0.00   0.00   0.10   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0       0
 1990 218    27    24    0.0      0   0.00      0      0      0      0      0      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000   0.00   0.00   0.00      0      0      0.0   0.00   0.00   0.12   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0       0
 1990 219    28    25    1.0      1   0.00     14     14      0     14     28      0    0.0  0.000      0      0  0.000  0.000  0.012  0.000   4.40   0.00   0.00      0      0     23.8   0.00   0.00   0.13   0.28   0.09   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0       0
 1990 220    29    26    2.0      1   0.01     14     14      0     14     28      0    0.0  0.000      0      0  0.000  0.062  0.015  0.000   4.52   0.00   0.00      0      0     41.9   0.00   0.00   0.14   0.28   0.10   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0       0
 1990 221    30    27    2.0      1   0.01     14     14      0     15     28      0    0.0  0.000      0      0  0.200  0.467  0.000  0.000   4.50   0.00   0.00      0      0     49.1   0.00   0.00   0.15   0.27   0.11   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0       0
 1990 222    31    28    2.0      1   0.01     14     14      0     15     28      0    0.0  0.000      0      0  0.283  0.523  0.000  0.000   4.48   0.00   0.00      0      0     56.1   0.00   0.00   0.15   0.27   0.12   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0       0
 1990 223    32    29    3.0      1   0.01     14     14      0     16     28      0    0.0  0.000      0      0  0.391  0.594  0.000  0.000   4.45   0.00   0.00      0      0     66.2   0.00   0.00   0.17   0.27   0.13   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0       0
 1990 224    33    30    3.0      1   0.01     14     14      0     17     28      0    0.0  0.000      0      0  0.442  0.628  0.000  0.000   4.41   0.00   0.00      0      0     76.1   0.00   0.00   0.18   0.27   0.14   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0       0
 1990 225    34    31    4.0      1   0.02     14     14      0     17     28      0    0.0  0.000      0      0  0.444  0.630  0.000  0.000   4.41   0.00   0.00      0      0    112.3   0.00   0.00   0.19   0.27   0.15   0.01   0.00   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0       0
 1990 226    35    32    4.0      1   0.03     14     14      0     18     28      0    0.0  0.000      0      0  0.000  0.222  0.000  0.000   4.41   0.00   0.00      0      0    199.7   0.00   0.00   0.21   0.26   0.16   0.01   0.00   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0       0
 1990 227    36    33    4.0      1   0.03     14     14      0     19     28      0    0.0  0.000      0      0  0.417  0.612  0.000  0.000   4.33   0.00   0.00      0      0    214.3   0.00   0.00   0.21   0.27   0.17   0.01   0.00   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0       0
 1990 228    37    34    4.0      1   0.04     14     14      0     23     28      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000   4.32   0.00   0.00      0      0    277.2   0.00   0.00   0.22   0.30   0.20   0.03   0.00   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0       0
 1990 229    38    35    5.0      1   0.05     15     14      0     28     29      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000   4.13   0.00   0.00      0      0    330.6   0.00   0.00   0.22   0.33   0.25   0.05   0.00   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0       1
 1990 230    39    36    5.0      1   0.06     19     14      0     33     33      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000   3.80   0.00   0.00      0      0    317.9   0.00   0.00   0.23   0.36   0.30   0.08   0.00   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0       1
 1990 231    40    37    5.0      1   0.07     24     14      0     37     38      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000   3.67   0.00   0.00      0      0    303.9   0.00   0.00   0.24   0.38   0.33   0.10   0.00   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0       1
 1990 232    41    38    5.0      1   0.09     31     14      0     45     45      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000   3.65   0.00   0.00      0      0    291.3   0.00   0.00   0.25   0.39   0.41   0.14   0.00   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0       1
 1990 233    42    39    5.0      1   0.10     36     14      0     53     50      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000   3.78   0.00   0.00      0      0    282.7   0.00   0.00   0.25   0.39   0.49   0.20   0.00   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0       1
 1990 234    43    40    6.0      1   0.11     41     14      0     61     55      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000   3.83   0.00   0.00      0      0    275.8   0.00   0.00   0.26   0.39   0.56   0.25   0.00   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0       2
 1990 235    44    41    6.0      1   0.12     43     14      0     70     57      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000   4.03   0.00   0.00      0      0    265.8   0.00   0.00   0.26   0.39   0.64   0.31   0.00   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0       2
 1990 236    45    42    6.0      1   0.12     47     14      0     77     61      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000   3.98   0.00   0.00      0      0    248.8   0.00   0.00   0.27   0.39   0.71   0.36   0.00   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0       2
 1990 237    46    43    6.0      1   0.14     57     14      0     84     71      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000   3.58   0.00   0.00      0      0    242.5   0.00   0.00   0.28   0.38   0.77   0.41   0.00   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0       3
 1990 238    47    44    6.0      1   0.17     70     14      0     96     84      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000   3.48   0.00   0.00      0      0    235.3   0.00   0.00   0.29   0.38   0.87   0.50   0.00   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0       3
 1990 239    48    45    6.0      1   0.17     75     14      0    100     89      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000   3.92   0.00   0.00      0      0    232.5   0.00   0.00   0.29   0.40   0.90   0.54   0.00   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0       4
 1990 240    49    46    6.0      1   0.15     75     14      0    104     89      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000   4.14   0.00   0.00      0      0    195.3   0.00   0.00   0.29   0.40   0.93   0.56   0.00   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0       4
 1990 241    50    47    6.0      1   0.07     77     14      0    112     91      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000   4.05   0.00   0.00      0      0     94.1   0.00   0.00   0.29   0.42   0.98   0.62   0.00   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0       4
 1990 242    51    48    6.0      1   0.08     85     14      0    118     99      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000   3.74   0.00   0.00      0      0     93.3   0.00   0.00   0.30   0.44   1.02   0.66   0.00   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0       4
 1990 243    52    49    7.0      1   0.08     86     14      0    118    100      0    0.0  0.000      0      0  0.000  0.000  0.010  0.000   4.08   0.00   0.00      0      0     94.3   0.00   0.00   0.30   0.44   1.02   0.67   0.00   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0       5
 1990 244    53    50    7.0      1   0.06     86     14      0    118    100      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000   4.12   0.00   0.00      0      0     68.8   0.00   0.00   0.30   0.44   1.02   0.67   0.00   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0       5
 1990 245    54    51    7.0      1   0.02     86     14      0    119    100      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000   4.11   0.00   0.00      0      0     21.6   0.00   0.00   0.30   0.44   1.03   0.67   0.00   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0       6
 1990 246    55    52    7.0      1   0.02     90     14      0    119    104      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000   3.94   0.00   0.00      0      0     25.9   0.00   0.00   0.30   0.44   1.03   0.67   0.00   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0       6
 1990 247    56    53    7.0      1   0.03     96     14      0    118    110      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000   3.90   0.00   0.00      0      0     35.5   0.00   0.00   0.30   0.44   1.02   0.67   0.00   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0       6
 1990 248    57    54    7.0      1   0.05     98     14      0    118    112      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000   4.02   0.00   0.00      0      0     54.7   0.00   0.00   0.31   0.43   1.02   0.67   0.00   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0       7
 1990 249    58    55    7.0      1   0.06    100     14      0    118    114      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000   3.98   0.00   0.00      0      0     58.4   0.00   0.00   0.31   0.43   1.02   0.67   0.00   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0       8
 1990 250    59    56    7.0      1   0.06    103     14      0    118    117      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000   3.95   0.00   0.00      0      0     62.6   0.00   0.00   0.32   0.43   1.02   0.67   0.00   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0       8
 1990 251    60    57    7.0      1   0.07    106     14      0    118    120      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000   3.96   0.00   0.00      0      0     65.8   0.00   0.00   0.32   0.43   1.01   0.67   0.00   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0       9
 1990 252    61    58    8.0      1   0.10    123     14      0    121    137      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000   3.53   0.00   0.00      0      0     83.7   0.00   0.00   0.33   0.43   1.03   0.69   0.00   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0       9
 1990 253    62    59    8.0      1   0.14    142     14      0    123    156      0    0.0  0.000      0      0  0.000  0.000  0.000  0.010   3.51   0.00   0.00      0      0     97.9   0.00   0.00   0.35   0.44   1.05   0.71   0.00   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0      10
 1990 254    63    60    8.0      1   0.17    157     14      0    126    171      0    0.0  0.000      0      0  0.000  0.000  0.000  0.243   3.62   0.00   0.00      0      0    106.5   0.00   0.00   0.36   0.43   1.03   0.71   0.01   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0      11
 1990 255    64    61    8.0      1   0.20    175     14      0    128    189      0    0.0  0.000      0      0  0.000  0.000  0.000  0.166   3.60   0.00   0.00      0      0    113.2   0.00   0.00   0.36   0.42   1.03   0.72   0.01   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0      11
 1990 256    65    62    8.0      1   0.20    188     14      0    130    202      0    0.0  0.000      0      0  0.000  0.000  0.000  0.101   3.71   0.00   0.00      0      0    105.0   0.00   0.00   0.36   0.42   1.04   0.73   0.01   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0      12
 1990 257    66    63    8.0      1   0.16    209     14      0    133    223      0    0.0  0.000      0      0  0.000  0.000  0.000  0.034   3.60   0.00   0.00      0      0     78.0   0.00   0.00   0.37   0.42   1.06   0.75   0.01   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0      12
 1990 258    67    64    8.0      1   0.17    238     14      0    141    252      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000   3.49   0.00   0.00      0      0     70.8   0.00   0.00   0.37   0.44   1.10   0.81   0.03   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0      13
 1990 259    68    65    9.0      1   0.20    260     14      0    153    274      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000   3.62   0.00   0.00      0      0     78.0   0.00   0.00   0.38   0.46   1.17   0.89   0.05   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0      14
 1990 260    69    66    9.0      1   0.23    279     14      0    159    293      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000   3.67   0.00   0.00      0      0     83.2   0.00   0.00   0.39   0.48   1.20   0.93   0.05   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0      15
 1990 261    70    67    9.0      1   0.26    300     14      0    163    314      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000   3.65   0.00   0.00      0      0     87.9   0.00   0.00   0.40   0.45   1.16   0.91   0.06   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0      15
 1990 262    71    68    9.0      2   0.30    298     14      0    189    312      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000   3.92   0.00   0.00      0      0    100.5   0.00   0.00   0.41   0.47   1.26   1.06   0.11   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0      16
 1990 263    72    69    9.0      2   0.33    318     14      0    192    332      0    0.0  0.000      0      0  0.000  0.000  0.000  0.129   3.68   0.00   0.00      0      0    104.2   0.00   0.00   0.42   0.46   1.25   1.07   0.12   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0      16
 1990 264    73    70   10.0      2   0.37    340     14      0    196    354      0    0.0  0.000      0      0  0.000  0.000  0.000  0.064   3.58   0.00   0.00      0      0    107.7   0.00   0.00   0.43   0.46   1.26   1.08   0.12   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0      17
 1990 265    74    71   10.0      2   0.41    368     14      0    234    382      0    0.0  0.000      0      0  0.000  0.000  0.000  0.001   3.79   0.00   0.00      0      0    111.4   0.00   0.00   0.44   0.52   1.45   1.34   0.22   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0      18
 1990 266    75    72   10.0      3   0.42    376     14      0    259    390      0    0.0  0.000      0      0  0.000  0.000  0.022  0.000   3.75   0.00   0.00      0      0    110.5   0.00   0.00   0.44   0.56   1.57   1.51   0.29   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0      19
 1990 267    76    73   10.0      3   0.40    386     14      0    292    400      0    0.0  0.000      0      0  0.000  0.000  0.022  0.000   3.66   0.00   0.00      0      0    102.8   0.00   0.00   0.45   0.62   1.73   1.73   0.38   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0      21
 1990 268    77    74   10.0      3   0.38    399     14      0    331    413      0    0.0  0.000      0      0  0.000  0.000  0.022  0.000   3.64   0.00   0.00      0      0     95.6   0.00   0.00   0.45   0.69   1.91   1.98   0.48   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0      22
 1990 269    78    75   10.0      3   0.42    427     14      0    383    441      0    0.0  0.000      0      0  0.000  0.000  0.022  0.000   3.56   0.00   0.00      0      0     98.3   0.00   0.00   0.46   0.79   2.14   2.31   0.62   0.00   0.00   0.00   0.00   0.00   0.00      0      0      0       0      24
 1990 270    79    76   10.0      3   0.49    473     14      0    424    487      0    0.0  0.000      0      0  0.000  0.000  0.022  0.000   3.53   0.00   0.00      0      0    102.8   0.00   0.00   0.47   0.88   2.32   2.56   0.73   0.02   0.00   0.00   0.00   0.00   0.00      0      0      0       0      26
 1990 271    80    77   11.0      3   0.55    515     15      0    424    530      0    0.0  0.000      0      0  0.000  0.000  0.022  0.000   3.50   0.00   0.00      0      0    105.9   0.00   0.00   0.48   0.87   2.31   2.55   0.72   0.02   0.00   0.00   0.00   0.00   0.00      0      0      0       0      28
 1990 272    81    78   11.0      3   0.61    561     16      0    473    577      0    0.0  0.000      0      0  0.000  0.000  0.022  0.000   3.48   0.00   0.00      0      0    108.6   0.00   0.00   0.49   0.98   2.51   2.84   0.85   0.04   0.00   0.00   0.00   0.00   0.00      0      0      0       0      30
 1990 273    82    79   11.0      3   0.68    611     17      0    526    629      0    0.0  0.000      0      0  0.000  0.000  0.022  0.000   3.45   0.00   0.00      0      0    110.8   0.00   0.00   0.50   1.10   2.74   3.16   0.98   0.08   0.00   0.00   0.00   0.00   0.00      0      0      0       0      32
 1990 274    83    80   11.0      3   0.78    686     21      0    582    707      0    0.0  0.000      0      0  0.000  0.000  0.022  0.000   3.41   0.00   0.00      0      0    113.4   0.00   0.00   0.52   1.23   2.97   3.50   1.12   0.14   0.00   0.00   0.00   0.00   0.00      0      0      0       0      35
 1990 275    84    81   12.0      3   0.88    760     26      0    661    786      0    0.0  0.000      0      0  0.000  0.000  0.022  0.000   3.38   0.00   0.00      0      0    115.1   0.00   0.00   0.53   1.40   3.30   3.96   1.32   0.22   0.00   0.00   0.00   0.00   0.00      0      0      0       0      38
 1990 276    85    82   12.0      3   0.99    852     34      0    727    885      0    0.0  0.000      0      0  0.000  0.000  0.022  0.000   3.34   0.00   0.00      0      0    116.5   0.00   0.00   0.55   1.55   3.56   4.00   1.48   0.31   0.00   0.00   0.00   0.00   0.00      0      0      0       0      41
 1990 277    86    83   12.0      3   1.15    975     49      0    759   1024      0    0.0  0.000      0      0  0.000  0.000  0.022  0.000   3.29   0.00   0.00      0      0    117.6   0.00   0.00   0.57   1.62   3.69   4.00   1.57   0.36   0.00   0.00   0.00   0.00   0.00      0      0      0       0      45
 1990 278    87    84   13.0      3   1.23   1047     59      0    760   1106      0    0.0  0.000      0      0  0.000  0.000  0.022  0.000   3.26   0.00   0.00      0      0    117.8   0.00   0.00   0.58   1.62   3.68   4.00   1.57   0.37   0.00   0.00   0.00   0.00   0.00      0      0      0       0      49
 1990 279    88    85   13.0      3   1.35   1143     77      0    763   1219      0    0.0  0.000      0      0  0.000  0.000  0.022  0.000   3.22   0.00   0.00      0      0    117.9   0.00   0.00   0.59   1.62   3.69   4.00   1.58   0.38   0.00   0.00   0.00   0.00   0.00      0      0      0       0      52
 1990 280    89    86   13.0      3   1.43   1217     93      0    764   1311      0    0.0  0.000      0      0  0.000  0.000  0.022  0.000   3.19   0.00   0.00      0      0    117.8   0.00   0.00   0.61   1.61   3.69   4.00   1.58   0.38   0.00   0.00   0.00   0.00   0.00      0      0      0       0      56
 1990 281    90    87   13.0      3   1.51   1287    111      0    800   1397      0    0.0  0.000      0      0  0.000  0.000  0.022  0.133   3.16   0.00   0.00      0      0    117.6   0.00   0.00   0.62   1.52   3.57   3.97   1.59   0.45   0.00   0.00   0.00   0.00   0.00      0      0      0       0      60
 1990 282    91    88   14.0      3   1.59   1353    129      0    929   1483      0    0.0  0.000      0      0  0.000  0.000  0.022  0.055   3.14   0.00   0.00      0      0    117.3   0.00   0.00   0.63   1.46   3.77   4.00   1.88   0.74   0.02   0.00   0.00   0.00   0.00      0      0      0       0      64
 1990 283    92    89   14.0      3   1.67   1429    152      0   1035   1581      0    0.0  0.000      0      0  0.000  0.000  0.022  0.021   3.11   0.00   0.00      0      0    117.0   0.00   0.00   0.64   1.43   3.94   4.00   2.13   0.99   0.03   0.00   0.00   0.00   0.00      0      0      0       0      69
 1990 284    93    90   14.0      3   1.77   1518    184      0   1041   1701      0    0.0  0.000      0      0  0.000  0.000  0.022  0.011   3.08   0.00   0.00      0      0    116.7   0.00   0.00   0.65   1.40   3.88   3.97   2.12   1.00   0.03   0.00   0.00   0.00   0.00      0      0      0       0      74
 1990 285    94    91   14.0      3   1.84   1582    208      0   1196   1790      0    0.0  0.000      0      0  0.000  0.000  0.022  0.059   3.06   0.00   0.00      0      0    116.3   0.00   0.00   0.66   1.32   3.88   4.00   2.43   1.37   0.08   0.00   0.00   0.00   0.00      0      0      0       0      79
 1990 286    95    92   14.0      3   1.90   1640    232      0   1362   1872      0    0.0  0.000      0      0  0.000  0.000  0.022  0.045   3.04   0.00   0.00      0      0    115.9   0.00   0.00   0.66   1.28   3.96   4.00   2.85   1.82   0.15   0.00   0.00   0.00   0.00      0      0      0       0      85
