*SOIL-PLANT-ATMOSPHERE MODULE OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.0.2.000               Jul 20, 2016; 15:58:51

*RUN   1        : UYMZ                    
 MODEL          : MZCER040 - Maize           
 EXPERIMENT     : UYMZ0078 MZ    late to create DSS                             
 TREATMENT  1   : UYMZ                    

@YEAR DOY   DAS   SRAA   TMXA   TMNA   EOAA   ETAA   EPAA   ESAA   EFAD   ETAC   EPAC   ESAC   EFAC
 1990 212    21  13.00  14.90  -1.90  2.385  0.361  0.000  0.361  0.000   24.9    0.0   24.9    0.0
 1990 213    22  13.00  17.50   3.80  2.632  0.109  0.000  0.109  0.000   25.0    0.0   25.0    0.0
 1990 214    23  14.40  19.90   3.70  3.014  0.106  0.000  0.106  0.000   25.1    0.0   25.1    0.0
 1990 215    24  14.80  21.50   5.00  3.206  0.104  0.000  0.104  0.000   25.2    0.0   25.2    0.0
 1990 216    25  14.80  21.90   5.70  3.244  0.101  0.000  0.101  0.000   25.3    0.0   25.3    0.0
 1990 217    26  14.50  25.90  10.20  3.479  0.099  0.000  0.099  0.000   25.4    0.0   25.4    0.0
 1990 218    27  15.60  23.40  13.90  3.741  0.097  0.000  0.097  0.000   25.5    0.0   25.5    0.0
 1990 219    28  15.20  25.90  14.40  3.773  0.095  0.000  0.095  0.000   25.6    0.0   25.6    0.0
 1990 220    29  12.90  25.00  12.80  3.126  0.100  0.007  0.093  0.000   25.7    0.0   25.7    0.0
 1990 221    30  14.70  20.50  10.30  3.293  0.101  0.011  0.091  0.000   25.8    0.0   25.8    0.0
 1990 222    31  15.10  22.30   8.90  3.421  0.581  0.012  0.570  0.000   26.4    0.0   26.3    0.0
 1990 223    32  15.40  28.00  11.90  3.839  0.554  0.013  0.542  0.000   26.9    0.0   26.9    0.0
 1990 224    33  15.30  28.40  12.10  3.838  0.531  0.014  0.517  0.000   27.5    0.1   27.4    0.0
 1990 225    34  14.50  28.00  12.80  3.640  0.511  0.015  0.496  0.000   28.0    0.1   27.9    0.0
 1990 226    35   5.20  25.80  14.90  1.292  0.314  0.014  0.300  0.000   28.3    0.1   28.2    0.0
 1990 227    36   7.50  15.80  10.50  1.575  0.097  0.017  0.080  0.000   28.4    0.1   28.3    0.0
 1990 228    37  14.80  18.90   8.50  3.185  3.185  0.065  3.120  0.000   31.6    0.2   31.4    0.0
 1990 229    38  16.80  21.40   7.70  3.710  3.385  0.097  3.287  0.000   34.9    0.3   34.7    0.0
 1990 230    39  16.20  20.80   6.00  3.490  3.164  0.118  3.047  0.000   38.1    0.4   37.7    0.0
 1990 231    40  12.80  20.80  10.40  2.866  1.556  0.116  1.440  0.000   39.7    0.5   39.2    0.0
 1990 232    41  17.30  21.00  10.30  3.875  1.299  0.191  1.108  0.000   41.0    0.7   40.3    0.0
 1990 233    42  14.80  20.90   6.70  3.201  1.125  0.189  0.935  0.000   42.1    0.9   41.2    0.0
 1990 234    43  13.00  18.40   8.30  2.754  1.009  0.184  0.824  0.000   43.1    1.1   42.0    0.0
 1990 235    44  17.00  15.60   4.40  3.328  0.994  0.248  0.746  0.000   44.1    1.3   42.8    0.0
 1990 236    45  11.20  18.10   3.70  2.259  0.858  0.172  0.686  0.000   44.9    1.5   43.5    0.0
 1990 237    46  13.00  24.60   9.60  3.019  0.869  0.231  0.639  0.000   45.8    1.7   44.1    0.0
 1990 238    47  16.40  25.50  11.70  3.911  0.952  0.352  0.600  0.000   46.8    2.1   44.7    0.0
 1990 239    48   6.80  17.60   5.50  1.379  1.379  0.148  1.231  0.000   48.1    2.2   45.9    0.0
 1990 240    49  18.80   9.70   2.00  3.249  3.249  0.366  2.883  0.000   51.4    2.6   48.8    0.0
 1990 241    50  17.80  14.60  -1.20  3.228  3.228  0.309  2.919  0.000   54.6    2.9   51.7    0.0
 1990 242    51  16.80  21.80   2.90  3.559  2.284  0.173  2.111  0.000   56.9    3.1   53.8    0.0
 1990 243    52   5.50  11.80   5.50  1.031  1.031  0.054  0.977  0.000   57.9    3.1   54.8    0.0
 1990 244    53  10.70  10.20   0.80  1.856  1.198  0.100  1.098  0.000   59.1    3.2   55.9    0.0
 1990 245    54  17.70  11.60  -2.30  3.043  2.770  0.121  2.649  0.000   61.9    3.3   58.6    0.0
 1990 246    55  19.80  16.80   2.50  3.909  1.460  0.049  1.411  0.000   63.4    3.4   60.0    0.0
 1990 247    56   5.60  16.40   7.10  1.149  1.113  0.018  1.095  0.000   64.5    3.4   61.1    0.0
 1990 248    57   6.00  18.60  13.40  1.343  0.958  0.031  0.927  0.000   65.4    3.4   62.0    0.0
 1990 249    58   5.70  15.40  13.40  1.220  1.220  0.044  1.176  0.000   66.7    3.5   63.2    0.0
 1990 250    59   5.80  15.90  12.80  1.242  1.067  0.049  1.018  0.000   67.7    3.5   64.2    0.0
 1990 251    60   5.80  14.30  10.30  1.186  1.186  0.051  1.134  0.000   68.9    3.6   65.3    0.0
 1990 252    61  19.70  23.50   7.80  4.462  4.462  0.208  4.254  0.000   73.4    3.8   69.6    0.0
 1990 253    62  15.20  27.50  11.60  3.723  2.580  0.253  2.326  0.000   76.0    4.0   71.9    0.0
 1990 254    63   9.60  23.10  10.70  2.203  2.203  0.200  2.003  0.000   78.2    4.2   73.9    0.0
 1990 255    64  17.10  13.80   5.20  3.268  3.268  0.355  2.913  0.000   81.4    4.6   76.8    0.0
 1990 256    65  18.80  11.80   2.70  3.382  2.635  0.430  2.205  0.000   84.1    5.0   79.0    0.0
 1990 257    66  20.40  14.20   0.50  3.726  3.026  0.472  2.554  0.000   87.1    5.5   81.6    0.0
 1990 258    67  21.40  18.40   3.40  4.303  1.854  0.454  1.400  0.000   88.9    6.0   83.0    0.0
 1990 259    68  17.80  21.60   7.90  3.899  1.515  0.426  1.090  0.000   90.5    6.4   84.1    0.0
 1990 260    69  10.60  17.70  10.60  2.250  1.216  0.292  0.924  0.000   91.7    6.7   85.0    0.0
 1990 261    70   9.30  17.90  11.00  1.982  1.982  0.292  1.690  0.000   93.7    7.0   86.7    0.0
 1990 262    71  13.80  17.70  10.00  2.898  2.898  0.480  2.418  0.000   96.6    7.4   89.1    0.0
 1990 263    72   6.40  17.90  13.30  1.384  1.384  0.257  1.127  0.000   97.9    7.7   90.2    0.0
 1990 264    73   6.40  20.50  15.80  1.459  1.300  0.297  1.003  0.000   99.2    8.0   91.2    0.0
 1990 265    74  20.10  18.60   9.20  4.206  4.204  0.934  3.270  0.000  103.4    8.9   94.5    0.0
 1990 266    75  18.60  13.50   5.40  3.473  2.298  0.851  1.447  0.000  105.7    9.8   96.0    0.0
 1990 267    76  22.30  15.00   3.20  4.165  2.144  1.033  1.111  0.000  107.9   10.8   97.1    0.0
 1990 268    77  23.20  16.30   3.10  4.421  1.991  1.054  0.937  0.000  109.9   11.9   98.0    0.0
 1990 269    78  23.40  20.50   5.10  4.835  1.939  1.113  0.826  0.000  111.8   13.0   98.8    0.0
 1990 270    79  21.30  24.00   8.90  4.754  1.936  1.190  0.747  0.000  113.7   14.2   99.6    0.0
 1990 271    80   6.80  21.70  12.20  1.508  1.114  0.427  0.687  0.000  114.9   14.6  100.3    0.0
 1990 272    81  19.30  22.00  11.30  4.246  1.964  1.325  0.639  0.000  116.8   15.9  100.9    0.0
 1990 273    82  19.30  25.20   8.90  4.314  2.072  1.472  0.600  0.000  118.9   17.4  101.5    0.0
 1990 274    83  21.70  28.10  12.90  5.166  2.487  1.919  0.568  0.000  121.4   19.3  102.1    0.0
 1990 275    84  24.20  24.00  11.90  5.404  2.773  2.233  0.540  0.000  124.2   21.5  102.6    0.0
 1990 276    85  21.80  26.60  13.30  5.054  2.796  2.280  0.516  0.000  127.0   23.8  103.1    0.0
 1990 277    86  17.90  30.10  17.50  4.433  2.682  2.187  0.495  0.000  129.6   26.0  103.6    0.0
 1990 278    87   7.10  19.10  17.30  1.529  1.309  0.832  0.476  0.000  130.9   26.8  104.1    0.0
 1990 279    88   9.40  22.70  17.20  2.107  2.107  1.202  0.905  0.000  133.1   28.0  105.0    0.0
 1990 280    89   7.20  21.60  17.70  1.591  1.591  0.959  0.632  0.000  134.6   29.0  105.6    0.0
 1990 281    90  11.50  20.40  13.70  2.413  2.413  1.510  0.903  0.000  137.1   30.5  106.5    0.0
 1990 282    91  23.40  22.30   9.50  4.838  4.838  3.124  1.715  0.000  141.9   33.6  108.3    0.0
 1990 283    92  21.00  22.30  11.30  4.398  4.398  2.918  1.481  0.000  146.3   36.6  109.7    0.0
 1990 284    93   9.00  22.10  14.50  1.926  1.926  1.314  0.612  0.000  148.2   37.9  110.3    0.0
 1990 285    94  25.50  19.40  11.30  5.112  5.112  3.594  1.519  0.000  153.3   41.5  111.9    0.0
 1990 286    95  26.10  21.60   7.60  5.204  5.204  3.729  1.475  0.000  158.5   45.2  113.3    0.0
 1990 287    96  24.80  22.60  11.50  5.173  5.173  3.767  1.406  0.000  163.7   49.0  114.7    0.0
 1990 288    97  25.50  20.10   8.90  5.021  5.021  3.734  1.287  0.000  168.7   52.7  116.0    0.0
 1990 289    98  26.40  20.50   5.00  5.037  4.666  3.797  0.869  0.000  173.4   56.5  116.9    0.0
 1990 290    99  15.20  21.40   8.90  3.038  3.038  2.307  0.731  0.000  176.4   58.8  117.6    0.0
 1990 291   100  24.50  24.40  14.30  5.316  5.316  4.093  1.223  0.000  181.7   62.9  118.9    0.0
 1990 292   101  17.30  24.00  15.30  3.757  3.757  2.954  0.802  0.000  185.5   65.8  119.7    0.0
 1990 293   102  16.40  23.70  15.70  3.552  3.552  2.849  0.703  0.000  189.1   68.7  120.4    0.0
 1990 294   103  22.20  24.00  14.20  4.757  4.757  3.884  0.873  0.000  193.8   72.6  121.2    0.0
 1990 295   104  27.10  24.80  13.10  5.801  5.801  4.810  0.991  0.000  199.6   77.4  122.2    0.0
 1990 296   105  21.10  25.60  13.10  4.554  4.554  3.829  0.725  0.000  204.2   81.2  123.0    0.0
 1990 297   106  20.80  22.20  13.80  4.323  4.323  3.683  0.640  0.000  208.5   84.9  123.6    0.0
 1990 298   107  14.30  24.70  11.80  3.011  3.011  2.593  0.418  0.000  211.5   87.5  124.0    0.0
 1990 299   108  25.10  27.10  16.30  5.628  5.628  4.920  0.708  0.000  217.1   92.4  124.7    0.0
 1990 300   109  19.60  28.30  17.00  4.471  4.471  3.975  0.496  0.000  221.6   96.4  125.2    0.0
 1990 301   110   8.80  23.80  18.50  1.925  1.925  1.729  0.196  0.000  223.5   98.1  125.4    0.0
 1990 302   111  12.20  27.40  20.40  2.821  2.821  2.543  0.279  0.000  226.3  100.7  125.7    0.0
 1990 303   112  26.40  28.80  17.90  6.084  6.084  5.504  0.580  0.000  232.4  106.2  126.3    0.0
 1990 304   113  26.50  23.20  15.80  5.623  5.623  5.118  0.505  0.000  238.1  111.3  126.8    0.0
 1990 305   114  23.10  24.10  16.70  4.989  4.989  4.557  0.432  0.000  243.0  115.8  127.2    0.0
 1990 306   115  20.10  27.00  14.30  4.407  4.407  4.038  0.369  0.000  247.4  119.9  127.6    0.0
 1990 307   116  11.80  28.10  20.80  2.752  2.752  2.528  0.224  0.000  250.2  122.4  127.8    0.0
 1990 308   117  21.00  22.20  10.80  4.215  4.215  3.878  0.337  0.000  254.4  126.3  128.1    0.0
 1990 309   118  28.80  19.00   6.40  5.324  5.324  4.901  0.423  0.000  259.7  131.2  128.6    0.0
 1990 310   119  17.40  21.20   9.80  3.417  3.417  3.144  0.273  0.000  263.2  134.3  128.8    0.0
 1990 311   120  23.40  23.50  13.50  4.884  4.884  4.494  0.389  0.000  268.0  138.8  129.2    0.0
 1990 312   121   8.40  18.40  11.30  1.610  1.610  1.484  0.127  0.000  269.7  140.3  129.3    0.0
 1990 313   122  16.20  22.30  15.10  3.375  3.375  3.109  0.266  0.000  273.0  143.4  129.6    0.0
 1990 314   123  21.20  24.80  13.70  4.502  4.502  4.150  0.351  0.000  277.5  147.6  130.0    0.0
 1990 315   124  23.60  27.00  15.30  5.210  5.210  4.808  0.402  0.000  282.7  152.4  130.4    0.0
 1990 316   125  12.20  24.60  14.20  2.594  2.594  2.397  0.197  0.000  285.3  154.8  130.6    0.0
 1990 317   126  26.70  34.90  18.50  6.584  6.584  6.089  0.495  0.000  291.9  160.9  131.1    0.0
 1990 318   127  15.90  33.00  20.80  3.907  3.907  3.605  0.301  0.000  295.8  164.5  131.4    0.0
 1990 319   128   8.60  23.20  17.30  1.844  1.844  1.698  0.146  0.000  297.7  166.2  131.5    0.0
 1990 320   129  17.60  22.10  12.20  3.570  3.570  3.283  0.287  0.000  301.2  169.4  131.8    0.0
 1990 321   130  28.70  26.10   9.30  5.977  5.977  5.487  0.489  0.000  307.2  174.9  132.3    0.0
 1990 322   131  27.80  29.70  16.50  6.393  6.393  5.861  0.532  0.000  313.6  180.8  132.8    0.0
 1990 323   132  27.10  33.40  21.80  6.740  6.740  6.171  0.569  0.000  320.3  187.0  133.4    0.0
 1990 324   133  12.20  28.00  21.10  2.850  2.850  2.606  0.244  0.000  323.2  189.6  133.6    0.0
 1990 325   134  30.70  28.70  18.80  7.106  7.106  6.491  0.615  0.000  330.3  196.1  134.2    0.0
 1990 326   135  28.10  28.00  15.30  6.285  6.285  5.734  0.550  0.000  336.6  201.8  134.8    0.0
 1990 327   136  29.80  28.20  14.20  6.625  6.625  6.039  0.586  0.000  343.2  207.8  135.4    0.0
 1990 328   137  25.60  28.70  16.80  5.839  5.839  5.318  0.521  0.000  349.1  213.2  135.9    0.0
 1990 329   138  20.10  29.20  18.20  4.660  4.660  4.240  0.419  0.000  353.7  217.4  136.3    0.0
 1990 330   139  22.90  24.90  15.80  4.960  4.960  4.511  0.449  0.000  358.7  221.9  136.8    0.0
 1990 331   140  30.40  21.20  10.00  5.990  5.990  5.442  0.548  0.000  364.7  227.3  137.3    0.0
 1990 332   141  30.90  24.60   9.00  6.308  6.308  5.724  0.584  0.000  371.0  233.1  137.9    0.0
 1990 333   142  31.00  27.10  12.20  6.701  6.701  6.072  0.629  0.000  377.7  239.1  138.5    0.0
 1990 334   143  14.90  26.80  14.90  3.279  3.279  2.967  0.312  0.000  380.9  242.1  138.8    0.0
 1990 335   144  23.40  26.40  14.70  5.119  5.119  4.625  0.494  0.000  386.1  246.7  139.3    0.0
 1990 336   145   9.00  23.50  14.10  1.892  1.892  1.707  0.186  0.000  388.0  248.4  139.5    0.0
 1990 337   146  30.10  22.90  11.40  6.143  6.143  5.529  0.614  0.000  394.1  254.0  140.1    0.0
 1990 338   147  28.70  27.90  10.60  6.191  6.191  5.559  0.632  0.000  400.3  259.5  140.8    0.0
 1990 339   148  16.80  32.30  20.30  4.098  4.098  3.671  0.427  0.000  404.4  263.2  141.2    0.0
 1990 340   149  16.80  25.60  17.50  3.727  3.726  3.330  0.397  0.000  408.1  266.5  141.6    0.0
 1990 341   150  26.90  25.20  16.00  5.871  5.871  5.231  0.640  0.000  414.0  271.8  142.2    0.0
 1990 342   151  30.30  25.00  12.00  6.391  6.391  5.675  0.716  0.000  420.4  277.4  142.9    0.0
 1990 343   152   9.00  19.70  14.20  1.810  1.810  1.601  0.209  0.000  422.2  279.0  143.2    0.0
 1990 344   153   9.10  19.50  15.90  1.853  1.853  1.633  0.220  0.000  424.0  280.7  143.4    0.0
 1990 345   154  24.70  25.00  14.70  5.333  5.333  4.679  0.654  0.000  429.4  285.3  144.0    0.0
 1990 346   155  14.70  22.00  10.50  2.954  2.954  2.580  0.374  0.000  432.3  287.9  144.4    0.0
 1990 347   156  19.00  24.00  14.30  4.044  4.044  3.515  0.529  0.000  436.4  291.4  144.9    0.0
 1990 348   157  29.20  21.90  10.30  5.857  5.857  5.065  0.793  0.000  442.2  296.5  145.7    0.0
 1990 349   158  31.80  27.30  10.90  6.864  6.864  5.901  0.963  0.000  449.1  302.4  146.7    0.0
 1990 350   159  28.70  30.20  13.70  6.555  6.555  5.603  0.952  0.000  455.7  308.0  147.6    0.0
 1990 351   160  14.40  30.10  18.00  3.395  3.395  2.884  0.511  0.000  459.0  310.9  148.2    0.0
 1990 352   161  27.40  25.60  17.30  6.111  6.111  5.156  0.955  0.000  465.2  316.1  149.1    0.0
 1990 353   162  31.40  25.60  14.40  6.851  6.851  5.737  1.114  0.000  472.0  321.8  150.2    0.0
 1990 354   163  31.60  27.10  14.00  7.003  7.003  5.817  1.186  0.000  479.0  327.6  151.4    0.0
 1990 355   164  25.60  29.80  15.90  5.945  5.945  4.895  1.050  0.000  485.0  332.5  152.5    0.0
 1990 356   165  10.00  25.70  19.00  2.272  2.272  1.853  0.418  0.000  487.2  334.4  152.9    0.0
 1990 357   166  19.50  28.40  17.80  4.532  4.532  3.660  0.872  0.000  491.8  338.0  153.7    0.0
 1990 358   167  13.10  24.40  15.50  2.858  2.858  2.283  0.575  0.000  494.6  340.3  154.3    0.0
 1990 359   168  29.40  25.70  12.70  6.379  6.379  5.036  1.343  0.000  501.0  345.3  155.7    0.0
 1990 360   169  31.40  31.30  15.30  7.429  7.429  5.793  1.636  0.000  508.4  351.1  157.3    0.0
 1990 361   170  31.40  31.50  18.00  7.606  7.606  5.855  1.751  0.000  516.0  357.0  159.1    0.0
 1990 362   171  31.40  21.00  13.30  6.487  6.139  4.923  1.216  0.000  522.2  361.9  160.3    0.0
 1990 363   172  29.60  23.30   9.40  6.102  6.102  4.560  1.542  0.000  528.3  366.5  161.8    0.0
 1990 364   173  30.80  27.20  11.40  6.788  6.788  4.991  1.797  0.000  535.1  371.5  163.6    0.0
 1990 365   174  31.50  29.40  14.80  7.328  6.649  5.299  1.351  0.000  541.7  376.8  165.0    0.0
 1991 001   175  24.30  31.60  17.10  5.905  5.262  4.196  1.066  0.000  547.0  381.0  166.0    0.0
 1991 002   176  24.10  29.20  20.30  5.851  4.990  4.080  0.910  0.000  552.0  385.0  166.9    0.0
 1991 003   177  26.70  29.10  17.40  6.350  5.149  4.342  0.807  0.000  557.1  389.4  167.7    0.0
 1991 004   178  31.30  28.60  13.40  7.194  5.550  4.818  0.733  0.000  562.7  394.2  168.5    0.0
 1991 005   179  31.30  28.20  13.80  7.199  5.392  4.717  0.676  0.000  568.1  398.9  169.1    0.0
 1991 006   180  31.30  30.20  13.00  7.338  5.330  4.700  0.630  0.000  573.4  403.6  169.8    0.0
 1991 007   181  29.60  32.40  17.10  7.348  5.189  4.596  0.593  0.000  578.6  408.2  170.4    0.0
 1991 008   182  29.90  34.30  19.30  7.694  5.374  4.813  0.562  0.000  583.9  413.0  170.9    0.0
 1991 009   183   9.90  24.30  21.30  2.316  1.984  1.449  0.535  0.000  585.9  414.5  171.5    0.0

*DSSAT Cropping System Model Ver. 4.0.2.000               Jul 20, 2016; 15:58:51

*RUN   2        : UYMZ                    
 MODEL          : MZCER040 - Maize           
 EXPERIMENT     : UYMZ0078 MZ    late to create DSS                             
 TREATMENT  1   : UYMZ                    

@YEAR DOY   DAS   SRAA   TMXA   TMNA   EOAA   ETAA   EPAA   ESAA   EFAD   ETAC   EPAC   ESAC   EFAC
 1991 191     0   7.30  12.70   5.20  1.394  1.394  0.000  1.394  0.000    1.4    0.0    1.4    0.0
 1991 192     1   7.30   9.90   2.10  1.289  1.289  0.000  1.289  0.000    2.7    0.0    2.7    0.0
 1991 193     2   6.40   8.10   1.00  1.082  1.082  0.000  1.082  0.000    3.8    0.0    3.8    0.0
 1991 194     3  11.80   8.20  -1.10  1.950  1.950  0.000  1.950  0.000    5.7    0.0    5.7    0.0
 1991 195     4  11.40  10.00  -1.70  1.931  1.273  0.000  1.273  0.000    7.0    0.0    7.0    0.0
 1991 196     5  12.40  12.60  -2.10  2.186  2.186  0.000  2.186  0.000    9.2    0.0    9.2    0.0
 1991 197     6   8.10  16.00   5.80  1.636  1.551  0.000  1.551  0.000   10.7    0.0   10.7    0.0
 1991 198     7   8.40  22.00   9.90  1.913  1.155  0.000  1.155  0.000   11.9    0.0   11.9    0.0
 1991 199     8   3.90  16.90   8.70  0.820  0.820  0.000  0.820  0.000   12.7    0.0   12.7    0.0
 1991 200     9  10.60  15.00   5.60  2.105  2.105  0.000  2.105  0.000   14.8    0.0   14.8    0.0
 1991 201    10   9.40  24.20  12.80  2.256  2.256  0.000  2.256  0.000   17.1    0.0   17.1    0.0
 1991 202    11   4.00  12.80   8.00  0.787  0.787  0.000  0.787  0.000   17.8    0.0   17.8    0.0
 1991 203    12   4.00   8.40   6.60  0.724  0.724  0.000  0.724  0.000   18.6    0.0   18.6    0.0
 1991 204    13   8.20  10.20   4.80  1.499  1.499  0.000  1.499  0.000   20.1    0.0   20.1    0.0
 1991 205    14  14.00  15.90   2.30  2.726  2.726  0.000  2.726  0.000   22.8    0.0   22.8    0.0
 1991 206    15  14.10  16.80   2.80  2.797  2.388  0.000  2.388  0.000   25.2    0.0   25.2    0.0
 1991 207    16  14.30  24.00   9.10  3.320  2.940  0.000  2.940  0.000   28.1    0.0   28.1    0.0
 1991 208    17  14.40  27.10  10.20  3.506  1.434  0.000  1.434  0.000   29.6    0.0   29.6    0.0
 1991 209    18  13.80  26.30  14.20  3.436  1.106  0.000  1.106  0.000   30.7    0.0   30.7    0.0
 1991 210    19  11.00  25.20  16.10  2.744  0.940  0.006  0.934  0.000   31.6    0.0   31.6    0.0
 1991 211    20   4.20  20.20   8.80  0.925  0.828  0.004  0.823  0.000   32.4    0.0   32.4    0.0
 1991 212    21  11.30  15.40   5.60  2.255  2.255  0.013  2.243  0.000   34.7    0.0   34.7    0.0
 1991 213    22  15.40   6.50   0.50  2.513  2.513  0.015  2.498  0.000   37.2    0.0   37.2    0.0
 1991 214    23  13.80   9.60  -1.80  2.317  1.898  0.010  1.888  0.000   39.1    0.0   39.1    0.0
 1991 215    24  14.00  11.90  -0.90  2.471  2.471  0.004  2.467  0.000   41.6    0.1   41.5    0.0
 1991 216    25   4.40  10.90   4.00  0.806  0.806  0.001  0.806  0.000   42.4    0.1   42.3    0.0
 1991 217    26  14.60  15.00   4.30  2.861  2.861  0.003  2.859  0.000   45.2    0.1   45.2    0.0
 1991 218    27   4.50   9.70   1.90  0.790  0.790  0.001  0.789  0.000   46.0    0.1   46.0    0.0
 1991 219    28   7.50  15.40   2.30  1.449  1.449  0.001  1.448  0.000   47.5    0.1   47.4    0.0
 1991 220    29  11.00  16.70   7.50  2.281  1.409  0.002  1.406  0.000   48.9    0.1   48.8    0.0
 1991 221    30   5.10  15.70  10.40  1.071  1.071  0.002  1.069  0.000   50.0    0.1   49.9    0.0
 1991 222    31   4.80  11.90   8.10  0.932  0.932  0.003  0.930  0.000   50.9    0.1   50.8    0.0
 1991 223    32   7.80  13.10   5.60  1.504  1.504  0.005  1.499  0.000   52.4    0.1   52.3    0.0
 1991 224    33  12.50  15.80   1.50  2.409  1.148  0.009  1.139  0.000   53.5    0.1   53.5    0.0
 1991 225    34  11.60  18.50   7.30  2.461  0.962  0.008  0.954  0.000   54.5    0.1   54.4    0.0
 1991 226    35  15.20  25.70  10.80  3.654  0.853  0.016  0.837  0.000   55.4    0.1   55.3    0.0
 1991 227    36  10.70  25.30  15.40  2.655  0.773  0.018  0.755  0.000   56.1    0.1   56.0    0.0
 1991 228    37  12.60  27.30  14.40  3.172  0.746  0.053  0.693  0.000   56.9    0.2   56.7    0.0
 1991 229    38  16.10  24.70  11.80  3.840  0.755  0.110  0.644  0.000   57.6    0.3   57.3    0.0
 1991 230    39   9.30  23.80  13.60  2.223  0.692  0.088  0.605  0.000   58.3    0.4   58.0    0.0
 1991 231    40  12.70  26.00  10.90  3.045  0.727  0.155  0.571  0.000   59.1    0.5   58.5    0.0
 1991 232    41   9.30  26.00  11.80  2.242  0.686  0.143  0.543  0.000   59.7    0.7   59.1    0.0
 1991 233    42  14.70  26.00  11.60  3.531  0.792  0.274  0.519  0.000   60.5    0.9   59.6    0.0
 1991 234    43  13.80  26.40  14.60  3.404  0.813  0.315  0.497  0.000   61.3    1.3   60.1    0.0
 1991 235    44  16.70  21.60  14.50  3.871  0.908  0.430  0.478  0.000   62.2    1.7   60.6    0.0
 1991 236    45  16.20  20.70   9.90  3.560  0.913  0.452  0.461  0.000   63.2    2.1   61.0    0.0
 1991 237    46  14.10  24.70  11.10  3.289  0.904  0.458  0.446  0.000   64.1    2.6   61.5    0.0
 1991 238    47   5.40  16.90  11.90  1.143  0.612  0.179  0.432  0.000   64.7    2.8   61.9    0.0
 1991 239    48   5.30  16.20  10.20  1.092  1.092  0.183  0.908  0.000   65.8    3.0   62.8    0.0
 1991 240    49  10.80  21.40  12.10  2.423  0.882  0.429  0.453  0.000   66.7    3.4   63.3    0.0
 1991 241    50  10.70  22.80  14.40  2.484  0.920  0.481  0.439  0.000   67.6    3.9   63.7    0.0
 1991 242    51   7.30  24.20  16.00  1.741  0.799  0.374  0.425  0.000   68.4    4.2   64.1    0.0
 1991 243    52   5.50  16.80  11.00  1.138  1.138  0.272  0.866  0.000   69.5    4.5   65.0    0.0
