*PLANT N OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.0.2.000               Aug 11, 2016; 15:17:37

*RUN   1        : UYMZ                    
 MODEL          : MZCER040 - Maize           
 EXPERIMENT     : UYMZ0142 MZ    late to create DSS                             
 TREATMENT  1   : UYMZ                    

@YEAR DOY   DAS   DAP   CNAD   GNAD   VNAD   GN%D   VN%D   NUPC   LNAD   SNAD   LN%D   SN%D   RN%D   SNN0C   SNN1C
 1990 265    45    42    3.9    0.0    3.9   0.00   3.77    3.8    3.3    0.5    3.8   3.77   1.31    0.00    0.04
 1990 266    46    43    4.2    0.0    4.2   0.00   4.00    4.4    3.7    0.6    4.0   4.00   1.42    0.00    0.05
 1990 267    47    44    4.3    0.0    4.3   0.00   3.98    4.7    3.8    0.6    4.0   3.98   1.44    0.00    0.05
 1990 268    48    45    4.5    0.0    4.5   0.00   3.94    5.0    3.9    0.6    3.9   3.94   1.36    0.00    0.06
 1990 269    49    46    4.6    0.0    4.6   0.00   3.76    5.3    4.1    0.5    3.8   3.76   1.24    0.00    0.07
 1990 270    50    47    5.0    0.0    5.0   0.00   3.58    5.9    4.5    0.5    3.6   3.58   1.20    0.00    0.08
 1990 271    51    48    5.7    0.0    5.7   0.00   3.61    6.4    5.1    0.5    3.6   3.61   1.08    0.00    0.09
 1990 272    52    49    6.3    0.0    6.3   0.00   3.58    7.5    5.8    0.5    3.6   3.58   1.20    0.00    0.10
 1990 273    53    50    7.0    0.0    7.0   0.00   3.54    8.6    6.5    0.5    3.5   3.54   1.20    0.00    0.11
 1990 274    54    51    7.9    0.0    7.9   0.00   3.38    9.9    7.4    0.5    3.4   3.38   1.20    0.00    0.13
 1990 275    55    52    9.2    0.0    9.2   0.00   3.48   11.9    8.7    0.5    3.5   3.48   1.24    0.00    0.14
 1990 276    56    53   10.3    0.0   10.3   0.00   3.40   13.4    9.8    0.5    3.4   3.40   1.20    0.00    0.16
 1990 277    57    54   11.8    0.0   11.8   0.00   3.44   15.3   11.3    0.5    3.4   3.44   1.17    0.00    0.19
 1990 278    58    55   13.3    0.0   13.3   0.00   3.49   16.5   12.8    0.5    3.5   3.49   1.08    0.00    0.21
 1990 279    59    56   14.6    0.0   14.6   0.00   3.35   18.0   14.1    0.5    3.4   3.35   1.10    0.00    0.23
 1990 280    60    57   18.2    0.0   18.2   0.00   3.78   21.6   17.7    0.5    3.8   3.78   1.09    0.00    0.25
 1990 281    61    58   19.2    0.0   19.2   0.00   3.68   23.3   18.7    0.5    3.7   3.68   1.16    0.00    0.28
 1990 282    62    59   20.1    0.0   20.1   0.00   3.57   26.0   19.6    0.5    3.6   3.57   1.27    0.00    0.30
 1990 283    63    60   21.6    0.0   21.6   0.00   3.55   28.3   21.1    0.5    3.5   3.55   1.22    0.00    0.34
 1990 284    64    61   23.5    0.0   23.5   0.00   3.52   29.7   23.0    0.5    3.5   3.52   1.10    0.00    0.38
 1990 285    65    62   24.9    0.0   24.9   0.00   3.49   33.6   24.3    0.6    3.5   3.49   1.25    0.00    0.42
 1990 286    66    63   26.2    0.0   26.2   0.00   3.47   36.5   25.5    0.6    3.5   3.47   1.23    0.00    0.47
 1990 287    67    64   28.4    0.0   28.4   0.00   3.45   39.8   27.7    0.7    3.4   3.45   1.19    0.00    0.52
 1990 288    68    65   30.1    0.0   30.1   0.00   3.42   43.2   29.3    0.8    3.4   3.42   1.20    0.00    0.59
 1990 289    69    66   31.4    0.0   31.4   0.00   3.41   46.3   30.5    0.9    3.4   3.41   1.20    0.00    0.66
 1990 290    70    67   33.3    0.0   33.3   0.00   3.39   48.0   32.3    1.0    3.4   3.39   1.12    0.00    0.74
 1990 291    71    68   36.3    0.0   36.3   0.00   3.36   52.9   35.0    1.3    3.4   3.36   1.16    0.00    0.82
 1990 292    72    69   39.5    0.0   39.5   0.00   3.32   56.2   37.8    1.7    3.3   3.32   1.12    0.00    0.91
 1990 293    73    70   42.8    0.0   42.8   0.00   3.29   60.1   40.6    2.2    3.3   3.29   1.11    0.00    0.99
 1990 294    74    71   46.0    0.0   46.0   0.00   3.25   65.1   43.2    2.8    3.3   3.25   1.14    0.00    1.09
 1990 295    75    72   49.2    0.0   49.2   0.00   3.22   70.4   45.8    3.4    3.2   3.22   1.16    0.00    1.19
 1990 296    76    73   52.6    0.0   52.6   0.00   3.19   74.4   48.4    4.2    3.2   3.19   1.13    0.00    1.30
 1990 297    77    74   55.7    0.0   55.7   0.00   3.16   78.7   50.7    5.0    3.2   3.16   1.13    0.00    1.41
 1990 298    78    75   59.0    0.0   59.0   0.00   3.13   82.0   53.1    5.9    3.1   3.13   1.10    0.00    1.53
 1990 299    79    76   63.4    0.0   63.4   0.00   3.08   88.4   56.1    7.3    3.1   3.08   1.12    0.00    1.65
 1990 300    80    77   68.5    0.0   68.5   0.00   3.04   93.6   59.4    9.1    3.0   3.04   1.10    0.00    1.78
 1990 301    81    78   72.1    0.0   72.1   0.00   3.01   96.6   61.6   10.5    3.0   3.01   1.07    0.00    1.92
 1990 302    82    79   76.0    0.0   76.0   0.00   2.93  100.5   63.6   12.5    2.9   2.93   1.07    0.00    2.04
 1990 303    83    80   78.5    0.0   78.5   0.00   2.76  103.7   63.9   14.5    2.8   2.76   1.05    0.00    2.17
 1990 304    84    81   80.4    0.0   80.4   0.00   2.65  106.4   64.3   16.2    2.7   2.65   1.02    0.00    2.30
 1990 305    85    82   82.3    0.0   82.3   0.00   2.53  108.7   64.4   18.0    2.5   2.53   1.00    0.00    2.44
 1990 306    86    83   84.0    0.0   84.0   0.00   2.41  110.7   64.2   19.8    2.4   2.41   0.99    0.00    2.57
 1990 307    87    84   85.6    0.0   85.6   0.00   2.32  112.5   64.1   21.5    2.3   2.32   1.00    0.00    2.71
 1990 308    88    85   86.9    0.0   86.9   0.00   2.25  114.0   64.0   22.9    2.3   2.25   0.97    0.00    2.85
 1990 309    89    86   87.8    0.0   87.8   0.00   2.22  115.2   64.1   23.7    2.2   2.22   0.92    0.00    2.99
 1990 310    90    87   88.7    0.0   88.7   0.00   2.16  116.3   63.8   24.8    2.2   2.16   0.90    0.00    3.13
 1990 311    91    88   89.5    0.0   89.5   0.00   2.07  117.4   63.2   26.4    2.1   2.07   0.88    0.00    3.28
 1990 312    92    89   90.3    0.0   90.3   0.00   2.02  118.3   62.9   27.4    2.0   2.02   0.89    0.00    3.42
 1990 313    93    90   91.0    0.0   91.0   0.00   1.92  119.2   62.7   28.3    1.9   1.92   0.89    0.00    3.56
 1990 314    94    91   91.6    0.0   91.6   0.00   1.82  119.9   61.9   29.7    1.8   1.82   0.89    0.00    3.71
 1990 315    95    92   92.1    0.0   92.1   0.00   1.72  120.5   60.8   31.3    1.7   1.72   0.88    0.00    3.86
 1990 316    96    93   92.6    0.0   92.6   0.00   1.67  121.1   60.2   32.5    1.7   1.67   0.88    0.00    4.00
 1990 317    97    94   93.5    0.0   93.5   0.00   1.58  122.0   58.9   34.5    1.6   1.58   0.87    0.00    4.15
 1990 318    98    95   95.2    0.0   95.2   0.00   1.54  123.9   58.7   36.5    1.5   1.54   0.88    0.00    4.29
 1990 319    99    96   96.8    0.0   96.8   0.00   1.53  125.7   59.0   37.8    1.5   1.53   0.88    0.00    4.44
 1990 320   100    97   98.2    0.0   98.2   0.00   1.52  127.3   59.1   39.1    1.5   1.52   0.87    0.00    4.59
 1990 321   101    98   99.4    0.0   99.4   0.00   1.50  128.7   59.0   40.4    1.5   1.50   0.84    0.00    4.74
 1990 322   102    99  100.7    0.0  100.7   0.00   1.46  130.3   58.6   42.1    1.5   1.46   0.82    0.00    4.89
 1990 323   103   100  102.0    0.0  102.0   0.00   1.41  131.7   57.9   44.1    1.4   1.41   0.81    0.00    5.04
 1990 324   104   101  103.2    0.0  103.2   0.00   1.39  133.1   57.7   45.5    1.4   1.39   0.82    0.00    5.19
 1990 325   105   102  104.3    0.0  104.3   0.00   1.36  134.4   57.3   47.0    1.4   1.36   0.79    0.00    5.35
 1990 326   106   103  105.3    0.0  105.3   0.00   1.33  135.6   57.0   48.3    1.3   1.33   0.77    0.00    5.50
 1990 327   107   104  106.3    0.0  106.3   0.00   1.31  136.8   56.8   49.5    1.3   1.31   0.75    0.00    5.66
 1990 328   108   105  107.3    0.0  107.3   0.00   1.28  137.9   56.5   50.7    1.3   1.28   0.74    0.00    5.81
 1990 329   109   106  108.1    0.0  108.1   0.00   1.40  139.0   61.1   47.0    1.4   1.40   0.74    0.00    5.97
 1990 330   110   107  109.0    0.0  109.0   0.00   1.41  140.1   60.9   48.1    1.4   1.41   0.73    0.00    6.13
 1990 331   111   108  109.8    0.0  109.8   0.00   1.43  141.2   60.7   49.1    1.4   1.43   0.70    0.00    6.28
 1990 332   112   109  110.8    0.0  110.8   0.00   1.44  142.6   60.6   50.2    1.4   1.44   0.68    0.00    6.44
 1990 333   113   110  111.6    0.0  111.6   0.00   1.45  143.8   60.2   51.4    1.5   1.45   0.67    0.00    6.61
 1990 334   114   111  112.4    0.0  112.4   0.00   1.46  144.9   59.8   52.6    1.5   1.46   0.67    0.00    6.77
 1990 335   115   112  113.2    0.0  113.2   0.00   1.47  146.0   59.3   53.9    1.5   1.47   0.67    0.00    6.93
 1990 336   116   113  113.9    0.0  113.9   0.00   1.48  147.1   58.9   55.0    1.5   1.48   0.68    0.00    7.10
 1990 337   117   114  114.5    0.0  114.5   0.00   1.49  148.1   58.4   56.1    1.5   1.49   0.66    0.00    7.27
 1990 338   118   115  115.1    0.0  115.1   0.00   1.50  149.0   57.7   57.3    1.5   1.50   0.65    0.00    7.44
 1990 339   119   116  115.7    0.0  115.7   0.00   1.51  150.0   56.9   58.8    1.5   1.51   0.66    0.00    7.61
 1990 340   120   117  116.2    0.0  116.2   0.00   1.52  150.9   56.0   60.2    1.5   1.52   0.66    0.00    7.79
 1990 341   121   118  116.6    0.0  116.6   0.00   1.52  151.6   55.1   61.5    1.5   1.52   0.66    0.00    7.96
 1990 342   122   119  117.0    0.0  117.0   0.00   1.53  152.4   54.2   62.8    1.5   1.53   0.64    0.00    8.14
 1990 343   123   120  117.4    2.2  115.2   1.44   1.51  153.3   53.4   61.8    1.5   1.51   0.66    0.00    8.32
 1990 344   124   121  117.6    4.6  113.0   1.43   1.48  153.7   52.4   60.6    1.5   1.48   0.66    0.00    8.50
 1990 345   125   122  117.9    7.7  110.2   1.43   1.44  154.2   51.1   59.1    1.4   1.44   0.66    0.00    8.68
 1990 346   126   123  122.6    9.5  113.0   1.42   1.48  162.5   52.4   60.6    1.5   1.48   0.73    0.00    8.87
 1990 347   127   124  124.7   12.5  112.2   1.43   1.47  166.1   52.0   60.2    1.5   1.47   0.75    0.00    9.07
 1990 348   128   125  125.6   14.4  111.2   1.43   1.46  167.7   51.6   59.6    1.5   1.46   0.76    0.00    9.28
 1990 349   129   126  126.2   17.3  108.9   1.43   1.43  168.8   50.5   58.4    1.4   1.43   0.75    0.00    9.49
 1990 350   130   127  126.7   21.1  105.6   1.44   1.38  169.7   49.0   56.6    1.4   1.38   0.76    0.00    9.70
 1990 351   131   128  127.2   25.0  102.1   1.44   1.34  170.5   47.5   54.7    1.3   1.34   0.76    0.00    9.92
 1990 352   132   129  127.6   28.6   99.1   1.43   1.30  171.3   45.9   53.1    1.3   1.30   0.77    0.00   10.14
 1990 353   133   130  128.0   31.6   96.4   1.43   1.26  171.8   44.7   51.7    1.3   1.26   0.76    0.00   10.36
 1990 354   134   131  128.5   34.7   93.8   1.42   1.23  172.7   43.5   50.3    1.2   1.23   0.76    0.00   10.58
 1990 355   135   132  129.0   38.4   90.6   1.41   1.19  173.5   42.0   48.6    1.2   1.19   0.76    0.00   10.80
 1990 356   136   133  129.5   42.0   87.6   1.40   1.16  174.3   41.1   46.4    1.2   1.16   0.77    0.00   11.02
 1990 357   137   134  129.9   45.5   84.4   1.39   1.12  174.9   39.5   44.9    1.1   1.12   0.78    0.00   11.25
 1990 358   138   135  130.2   48.3   82.0   1.38   1.08  175.5   38.4   43.6    1.1   1.08   0.78    0.00   11.47
 1990 359   139   136  130.6   50.7   79.9   1.37   1.05  176.1   37.0   42.9    1.0   1.05   0.78    0.00   11.70
 1990 360   140   137  131.4   54.1   77.3   1.36   1.01  177.2   35.8   41.5    1.0   1.01   0.78    0.00   11.93
 1990 361   141   138  132.0   57.4   74.6   1.35   0.98  178.1   34.6   40.0    1.0   0.98   0.79    0.00   12.15
 1990 362   142   139  132.7   59.1   73.6   1.34   0.96  179.2   34.1   39.5    1.0   0.96   0.78    0.00   12.39
 1990 363   143   140  133.3   60.7   72.6   1.34   0.95  180.1   33.7   38.9    1.0   0.95   0.78    0.00   12.62
 1990 364   144   141  133.9   63.0   70.9   1.33   0.93  181.0   32.9   38.0    0.9   0.93   0.78    0.00   12.85
 1990 365   145   142  134.5   66.0   68.5   1.32   0.90  181.9   31.8   36.7    0.9   0.90   0.78    0.00   13.09
 1991 001   146   143  135.0   69.0   66.0   1.30   0.86  182.7   30.6   35.4    0.9   0.86   0.79    0.00   13.32
 1991 002   147   144  135.6   71.9   63.7   1.29   0.83  183.5   29.5   34.2    0.8   0.83   0.79    0.00   13.56
 1991 003   148   145  136.1   74.7   61.4   1.28   0.80  184.4   28.5   33.0    0.8   0.80   0.80    0.00   13.80
 1991 004   149   146  136.7   77.1   59.6   1.27   0.78  185.2   27.6   32.0    0.8   0.78   0.80    0.00   14.04
 1991 005   150   147  137.3   79.4   57.9   1.26   0.76  186.1   26.8   31.0    0.8   0.76   0.80    0.00   14.28
 1991 006   151   148  137.9   81.8   56.0   1.24   0.73  186.9   26.0   30.1    0.7   0.73   0.81    0.00   14.53
 1991 007   152   149  138.4   84.4   54.1   1.23   0.71  187.7   25.1   29.0    0.7   0.71   0.81    0.00   14.77
 1991 008   153   150  139.0   86.8   52.1   1.22   0.68  188.5   24.2   28.0    0.7   0.68   0.82    0.00   15.01
 1991 009   154   151  139.4   89.2   50.3   1.20   0.67  189.1   23.8   26.4    0.7   0.67   0.82    0.00   15.26
 1991 010   155   152  140.1   91.4   48.7   1.19   0.65  190.0   23.1   25.6    0.7   0.65   0.83    0.00   15.51
 1991 011   156   153  140.7   93.5   47.1   1.18   0.63  190.8   22.4   24.7    0.6   0.63   0.84    0.00   15.76
 1991 012   157   154  141.3   95.2   46.1   1.17   0.62  191.8   21.8   24.3    0.6   0.62   0.85    0.00   16.01
 1991 013   158   155  141.9   96.9   45.0   1.16   0.61  192.6   21.5   23.6    0.6   0.61   0.85    0.00   16.26
 1991 014   159   156  142.5   98.7   43.8   1.14   0.59  193.3   20.9   22.9    0.6   0.59   0.86    0.00   16.51
 1991 015   160   157  143.0  100.7   42.4   1.13   0.57  194.1   20.3   22.0    0.6   0.57   0.87    0.00   16.76
 1991 016   161   158  143.6  101.8   41.8   1.12   0.57  194.8   20.1   21.7    0.6   0.57   0.88    0.00   17.01
 1991 017   162   159  144.1  102.6   41.5   1.12   0.56  195.5   19.8   21.6    0.6   0.56   0.88    0.00   17.27
 1991 018   163   160  144.5  104.0   40.5   1.11   0.55  196.1   19.4   21.1    0.5   0.55   0.89    0.00   17.52
 1991 019   164   161  145.2  105.5   39.7   1.09   0.54  196.9   19.2   20.6    0.5   0.54   0.89    0.00   17.78
 1991 020   165   162  145.2  105.5   39.7   1.09   0.54  197.7   19.2   20.6    0.5   0.54   0.89    0.00   17.78
 1991 021   166   163  145.2  105.5   39.7   1.09   0.54  198.4   19.2   20.6    0.5   0.54   0.89    0.00   17.78
 1991 022   167   164  145.2  105.5   39.7   1.09   0.54  199.2   19.2   20.6    0.5   0.54   0.89    0.00   17.78

*DSSAT Cropping System Model Ver. 4.0.2.000               Aug 11, 2016; 15:17:37

*RUN   2        : UYMZ                    
 MODEL          : MZCER040 - Maize           
 EXPERIMENT     : UYMZ0142 MZ    late to create DSS                             
 TREATMENT  1   : UYMZ                    

@YEAR DOY   DAS   DAP   CNAD   GNAD   VNAD   GN%D   VN%D   NUPC   LNAD   SNAD   LN%D   SN%D   RN%D   SNN0C   SNN1C
 1991 223     3     0    0.0    0.0    0.0   0.00   0.00    0.0    0.0    0.0    0.0   0.00   0.00    0.00    0.00
 1991 224     4     1    0.0    0.0    0.0   0.00   0.00    0.0    0.0    0.0    0.0   0.00   0.00    0.00    0.00
 1991 225     5     2    0.0    0.0    0.0   0.00   0.00    0.0    0.0    0.0    0.0   0.00   0.00    0.00    0.00
 1991 226     6     3    0.0    0.0    0.0   0.00   0.00    0.0    0.0    0.0    0.0   0.00   0.00    0.00    0.00
 1991 227     7     4    0.0    0.0    0.0   0.00   0.00    0.0    0.0    0.0    0.0   0.00   0.00    0.00    0.00
 1991 228     8     5    0.0    0.0    0.0   0.00   0.00    0.0    0.0    0.0    0.0   0.00   0.00    0.00    0.00
 1991 229     9     6    0.0    0.0    0.0   0.00   0.00    0.0    0.0    0.0    0.0   0.00   0.00    0.00    0.00
 1991 230    10     7    1.2    0.0    1.2   0.00   4.40    0.0    0.6    0.6    4.4   4.40   0.00    0.00    0.00
 1991 231    11     8    1.3    0.0    1.3   0.00   4.53    0.2    0.6    0.6    4.5   4.53   1.09    0.00    0.00
 1991 232    12     9    1.3    0.0    1.3   0.00   4.53    0.2    0.6    0.6    4.5   4.53   1.06    0.00    0.00
 1991 233    13    10    1.3    0.0    1.3   0.00   4.47    0.2    0.6    0.6    4.5   4.47   1.14    0.00    0.00
 1991 234    14    11    1.2    0.0    1.2   0.00   4.44    0.2    0.6    0.6    4.4   4.44   1.15    0.00    0.00
 1991 235    15    12    1.2    0.0    1.2   0.00   4.41    0.2    0.6    0.6    4.4   4.41   1.19    0.00    0.00
 1991 236    16    13    1.2    0.0    1.2   0.00   4.39    0.3    0.6    0.6    4.4   4.39   1.20    0.00    0.00
 1991 237    17    14    1.2    0.0    1.2   0.00   4.37    0.3    0.6    0.6    4.4   4.37   1.21    0.00    0.01
 1991 238    18    15    1.2    0.0    1.2   0.00   4.37    0.3    0.6    0.6    4.4   4.37   1.14    0.00    0.01
 1991 239    19    16    1.2    0.0    1.2   0.00   4.00    0.3    0.7    0.6    4.0   4.00   1.12    0.00    0.01
 1991 240    20    17    1.3    0.0    1.3   0.00   3.70    0.4    0.8    0.5    3.7   3.70   1.16    0.00    0.01
 1991 241    21    18    1.5    0.0    1.5   0.00   3.57    0.7    1.0    0.5    3.6   3.57   1.15    0.00    0.01
 1991 242    22    19    1.8    0.0    1.8   0.00   3.49    1.0    1.3    0.5    3.5   3.49   1.11    0.00    0.01
 1991 243    23    20    2.2    0.0    2.2   0.00   3.88    1.4    1.7    0.5    3.9   3.88   1.14    0.00    0.01
 1991 244    24    21    2.4    0.0    2.4   0.00   3.97    1.7    1.9    0.6    4.0   3.97   1.29    0.00    0.01
 1991 245    25    22    2.6    0.0    2.6   0.00   3.83    1.8    2.0    0.5    3.8   3.83   1.13    0.00    0.02
 1991 246    26    23    2.8    0.0    2.8   0.00   3.60    2.2    2.3    0.5    3.6   3.60   1.21    0.00    0.02
 1991 247    27    24    3.2    0.0    3.2   0.00   3.50    2.9    2.7    0.5    3.5   3.50   1.34    0.00    0.02
 1991 248    28    25    3.8    0.0    3.8   0.00   3.44    3.7    3.3    0.5    3.4   3.44   1.31    0.00    0.03
 1991 249    29    26    4.6    0.0    4.6   0.00   3.55    4.3    4.1    0.5    3.5   3.55   1.10    0.00    0.03
 1991 250    30    27    5.3    0.0    5.3   0.00   3.75    5.1    4.7    0.5    3.7   3.75   1.13    0.00    0.04
 1991 251    31    28    5.7    0.0    5.7   0.00   3.79    5.6    5.2    0.5    3.8   3.79   1.16    0.00    0.04
 1991 252    32    29    6.1    0.0    6.1   0.00   3.74    6.6    5.6    0.5    3.7   3.74   1.31    0.00    0.05
 1991 253    33    30    6.6    0.0    6.6   0.00   3.63    7.5    6.1    0.5    3.6   3.63   1.29    0.00    0.06
 1991 254    34    31    7.3    0.0    7.3   0.00   3.53    8.7    6.8    0.5    3.5   3.53   1.28    0.00    0.07
 1991 255    35    32    8.2    0.0    8.2   0.00   3.40   10.0    7.7    0.5    3.4   3.40   1.24    0.00    0.08
 1991 256    36    33    9.5    0.0    9.5   0.00   3.31   11.4    9.1    0.5    3.3   3.31   1.17    0.00    0.09
 1991 257    37    34   11.3    0.0   11.3   0.00   3.67   13.2   10.8    0.5    3.7   3.67   1.11    0.00    0.11
 1991 258    38    35   12.1    0.0   12.1   0.00   3.83   14.1   11.5    0.5    3.8   3.83   1.15    0.00    0.13
 1991 259    39    36   12.3    0.0   12.3   0.00   3.51   14.6   11.8    0.5    3.5   3.51   1.16    0.00    0.14
 1991 260    40    37   13.5    0.0   13.5   0.00   3.92   16.2   13.0    0.5    3.9   3.92   1.15    0.00    0.16
 1991 261    41    38   13.4    0.0   13.4   0.00   3.69   17.3   12.9    0.5    3.7   3.69   1.25    0.00    0.18
 1991 262    42    39   13.9    0.0   13.9   0.00   3.62   18.8   13.4    0.5    3.6   3.62   1.28    0.00    0.20
 1991 263    43    40   15.8    0.0   15.8   0.00   3.78   20.5   15.3    0.5    3.8   3.78   1.15    0.00    0.24
 1991 264    44    41   17.5    0.0   17.5   0.00   3.68   22.3   17.0    0.5    3.7   3.68   1.11    0.00    0.27
 1991 265    45    42   18.4    0.0   18.4   0.00   3.58   24.8   17.9    0.5    3.6   3.58   1.22    0.00    0.30
 1991 266    46    43   19.2    0.0   19.2   0.00   3.61   26.9   18.7    0.5    3.6   3.61   1.28    0.00    0.33
 1991 267    47    44   19.8    0.0   19.8   0.00   3.56   28.3   19.3    0.5    3.6   3.56   1.22    0.00    0.38
 1991 268    48    45   21.0    0.0   21.0   0.00   3.53   30.1   20.4    0.5    3.5   3.53   1.18    0.00    0.43
 1991 269    49    46   22.4    0.0   22.4   0.00   3.51   32.6   21.8    0.6    3.5   3.51   1.18    0.00    0.48
 1991 270    50    47   25.0    0.0   25.0   0.00   3.47   35.4   24.3    0.7    3.5   3.47   1.13    0.00    0.53
 1991 271    51    48   26.3    0.0   26.3   0.00   3.49   38.5   25.6    0.7    3.5   3.49   1.20    0.00    0.59
