*PLANT N OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.0.2.000               Aug 23, 2016; 16:35:33

*RUN   1        : UYSB                    
 MODEL          : CRGRO040 - Soybean         
 EXPERIMENT     : UYSB0221 SB    late to create DSS                             
 TREATMENT  1   : UYSB                    

@YEAR DOY   DAS   DAP    CNAD    GNAD    VNAD    GN%D    VN%D     NFXC    NUPC    LNAD    SNAD    LN%D    SN%D    SHND   RN%D   NFXD   SNN0C   SNN1C
 1999 313    81    78    35.8     0.0    35.8    0.00    4.18      0.8    42.1    24.7    11.2    5.72    2.62     0.0    1.5    0.0    0.06    0.38
 1999 314    82    79    38.4     0.0    38.4    0.00    4.17      0.9    45.2    26.4    12.0    5.72    2.61     0.0    1.5    0.0    0.08    0.40
 1999 315    83    80    42.1     0.0    42.1    0.00    4.15      0.9    49.6    28.7    13.3    5.73    2.61     0.0    1.5    0.0    0.11    0.42
 1999 316    84    81    46.2     0.0    46.2    0.00    4.14      1.0    54.5    31.4    14.8    5.73    2.60     0.0    1.5    0.0    0.16    0.45
 1999 317    85    82    50.5     0.0    50.5    0.00    4.12      1.1    59.5    34.1    16.4    5.75    2.60     0.0    1.5    0.0    0.22    0.50
 1999 318    86    83    54.7     0.0    54.7    0.00    4.12      1.2    64.6    36.8    17.9    5.76    2.59     0.0    1.5    0.0    0.27    0.54
 1999 319    87    84    59.5     0.0    59.5    0.00    4.10      1.3    70.2    39.8    19.7    5.77    2.59     0.0    1.5    0.0    0.36    0.59
 1999 320    88    85    63.9     0.0    63.9    0.00    4.05      1.8    75.0    42.5    21.4    5.75    2.56     0.0    1.5    0.5    0.48    0.64
 1999 321    89    86    68.3     0.0    68.3    0.00    4.01      2.8    79.0    45.2    23.1    5.72    2.53     0.0    1.5    1.0    0.54    0.70
 1999 322    90    87    72.7     0.0    72.6    0.00    3.97      3.6    83.3    47.8    24.7    5.69    2.50     4.0    1.5    0.8    0.60    0.76
 1999 323    91    88    76.3     0.0    75.9    0.00    3.89      4.9    86.3    49.8    26.0    5.62    2.45     4.0    1.5    1.2    0.67    0.82
 1999 324    92    89    79.5     0.0    78.7    0.00    3.79      6.5    88.6    51.5    27.2    5.52    2.38     4.0    1.5    1.4    0.74    0.89
 1999 325    93    90    83.1     0.0    81.8    0.00    3.68      8.4    91.1    53.5    28.3    5.41    2.29     4.0    1.4    1.6    0.80    0.95
 1999 326    94    91    85.6     0.0    83.6    0.00    3.54     10.6    92.4    54.7    28.9    5.29    2.18     4.0    1.4    1.8    0.87    1.01
 1999 327    95    92    88.8     0.0    86.0    0.00    3.51     12.6    93.9    56.1    29.9    5.27    2.16     3.9    1.4    2.1    0.93    1.08
 1999 328    96    93    91.5     0.0    87.9    0.00    3.41     15.2    94.9    57.2    30.6    5.18    2.08     3.9    1.4    2.1    1.00    1.15
 1999 329    97    94    95.9     0.0    91.3    0.00    3.39     17.8    97.4    59.2    32.1    5.17    2.08     3.9    1.4    2.5    1.07    1.22
 1999 330    98    95    97.9     0.0    92.2    0.00    3.36     19.2    98.2    59.7    32.5    5.14    2.06     3.9    1.3    1.4    1.14    1.29
 1999 331    99    96   100.5     0.0    93.4    0.00    3.27     22.3    98.6    60.5    33.0    5.06    1.98     3.9    1.3    2.6    1.21    1.37
 1999 332   100    97   103.5     0.0    95.1    0.00    3.18     25.9    99.2    61.5    33.6    4.97    1.92     3.8    1.3    3.0    1.29    1.46
 1999 333   101    98   108.0     0.0    97.9    0.00    3.15     29.9   100.5    63.0    34.9    4.94    1.90     3.8    1.3    3.5    1.36    1.55
 1999 334   102    99   111.8     0.0   100.0    0.00    3.09     34.6   100.8    64.0    35.9    4.88    1.87     3.8    1.3    4.0    1.45    1.66
 1999 335   103   100   115.0     0.0   101.0    0.00    3.06     37.0   101.9    64.5    36.5    4.84    1.85     3.8    1.3    2.4    1.53    1.77
 1999 336   104   101   116.9     0.0   100.4    0.00    3.04     38.7   102.2    64.1    36.3    4.82    1.84     3.8    1.3    1.7    1.60    1.85
 1999 337   105   102   121.0     0.0   101.9    0.00    3.02     41.9   103.4    64.9    37.0    4.80    1.83     3.8    1.3    3.2    1.67    1.93
 1999 338   106   103   126.1     0.0   104.2    0.00    3.00     46.4   104.3    66.0    38.2    4.78    1.82     3.8    1.3    4.6    1.75    2.03
 1999 339   107   104   128.6     0.0   103.8    0.00    2.97     47.7   105.6    65.8    38.1    4.75    1.80     3.8    1.3    1.3    1.81    2.09
 1999 340   108   105   133.2     0.0   106.1    0.00    2.96     52.2   106.2    66.9    39.1    4.75    1.80     3.8    1.3    4.4    1.85    2.15
 1999 341   109   106   137.1     0.0   107.3    0.00    2.95     56.1   106.5    67.5    39.8    4.74    1.80     3.8    1.3    3.8    1.90    2.20
 1999 342   110   107   141.8     0.0   109.4    0.00    2.93     60.9   106.9    68.5    40.9    4.72    1.79     3.8    1.3    4.7    1.99    2.28
 1999 343   111   108   146.0     0.0   111.5    0.00    2.91     65.9   107.4    69.5    42.0    4.70    1.78     3.7    1.3    4.8    2.79    2.38
 1999 344   112   109   149.5     0.1   113.5    6.23    2.89     70.6   108.2    70.4    43.1    4.69    1.77     3.7    1.3    4.7    4.38    2.49
 1999 345   113   110   153.0     0.3   114.6    6.27    2.87     74.5   109.0    70.9    43.8    4.67    1.76     3.7    1.3    3.9    5.41    2.60
 1999 346   114   111   154.6     0.7   113.8    6.25    2.84     76.9   109.8    70.3    43.5    4.64    1.75     3.7    1.3    2.4    6.75    2.70
 1999 347   115   112   156.5     1.2   113.2    6.22    2.83     80.3   110.6    69.8    43.4    4.62    1.74     3.7    1.3    3.4    8.27    2.80
 1999 348   116   113   161.2     1.9   114.8    6.21    2.81     85.1   111.7    70.5    44.3    4.61    1.74     3.7    1.3    4.8    9.15    2.90
 1999 349   117   114   165.7     2.6   115.8    6.25    2.80     90.2   112.1    70.8    45.0    4.60    1.73     3.7    1.3    5.0    9.89    3.02
 1999 350   118   115   170.0     3.4   117.1    6.26    2.79     95.7   112.6    71.3    45.8    4.59    1.73     3.6    1.3    5.2   11.05    3.13
 1999 351   119   116   173.2     4.3   117.2    6.28    2.77    100.7   113.6    71.2    46.1    4.57    1.72     3.6    1.3    5.1   12.37    3.25
 1999 352   120   117   175.8     5.4   116.9    6.33    2.75    105.2   114.3    70.8    46.1    4.55    1.71     3.6    1.3    4.5   13.87    3.38
 1999 353   121   118   178.4     6.7   116.5    6.35    2.72    110.6   114.9    70.4    46.1    4.52    1.69     3.6    1.2    5.4   15.78    3.50
 1999 354   122   119   181.4     8.0   116.6    6.32    2.70    115.9   116.1    70.3    46.3    4.50    1.68     3.6    1.2    5.3   17.48    3.61
 1999 355   123   120   183.2     9.7   115.6    6.32    2.68    120.2   116.5    69.6    46.0    4.47    1.67     3.6    1.2    4.4   19.60    3.72
 1999 356   124   121   185.7    11.6   115.1    6.31    2.66    125.8   117.6    69.2    45.9    4.45    1.66     3.6    1.2    5.4   22.06    3.83
 1999 357   125   122   188.3    13.5   115.0    6.29    2.64    131.4   118.5    69.0    46.0    4.42    1.64     3.5    1.2    5.5   24.34    3.91
 1999 358   126   123   191.8    15.9   114.3    6.30    2.62    136.5   119.4    68.5    45.9    4.40    1.63     3.5    1.2    5.1   25.37    4.02
 1999 359   127   124   195.1    18.3   114.3    6.35    2.61    141.4   119.9    68.2    46.0    4.39    1.63     3.5    1.2    5.0   27.13    4.14
 1999 360   128   125   196.0    20.6   113.1    6.41    2.59    144.0   120.8    67.5    45.6    4.36    1.62     3.5    1.2    2.6   29.71    4.27
 1999 361   129   126   198.8    23.3   111.8    6.48    2.58    146.7   121.8    66.7    45.1    4.35    1.61     3.5    1.2    2.7   30.63    4.40
 1999 362   130   127   199.0    26.8   109.7    6.45    2.55    148.5   122.1    65.5    44.2    4.31    1.59     3.4    1.2    1.8   32.01    4.51
 1999 363   131   128   200.8    30.5   107.5    6.42    2.53    150.6   123.8    64.2    43.3    4.28    1.57     3.4    1.2    2.1   33.01    4.61
 1999 364   132   129   200.9    34.2   105.2    6.40    2.50    152.4   123.9    62.9    42.3    4.24    1.55     3.3    1.2    1.7   34.48    4.71
 1999 365   133   130   203.7    38.0   103.2    6.38    2.47    158.3   124.4    61.7    41.5    4.20    1.53     3.3    1.2    5.6   36.06    4.81
 2000 001   134   131   207.0    42.0   101.6    6.36    2.44    163.2   125.7    60.7    40.9    4.16    1.51     3.3    1.2    4.9   37.44    4.90
 2000 002   135   132   210.3    46.3    99.7    6.35    2.41    168.9   125.8    59.6    40.1    4.12    1.49     3.3    1.2    5.7   38.81    5.00
 2000 003   136   133   213.8    50.7    98.1    6.34    2.38    174.4   126.6    58.6    39.5    4.09    1.47     3.2    1.2    5.5   40.12    5.09
 2000 004   137   134   216.7    55.3    96.3    6.33    2.35    179.6   127.1    57.5    38.8    4.05    1.45     3.2    1.2    5.3   41.82    5.18
 2000 005   138   135   219.6    60.4    94.1    6.34    2.32    184.2   128.1    56.2    37.9    4.00    1.43     3.2    1.2    4.5   43.60    5.29
 2000 006   139   136   222.8    65.7    92.2    6.35    2.29    189.4   128.7    55.1    37.1    3.96    1.41     3.1    1.1    5.2   45.09    5.39
 2000 007   140   137   226.1    71.3    90.3    6.37    2.26    193.7   129.8    53.9    36.3    3.92    1.39     3.1    1.1    4.3   46.46    5.50
 2000 008   141   138   229.9    76.9    88.9    6.39    2.24    198.1   130.8    53.1    35.8    3.89    1.38     3.1    1.1    4.5   47.82    5.60
 2000 009   142   139   232.2    82.8    87.1    6.42    2.22    201.5   131.2    52.0    35.1    3.86    1.36     3.0    1.1    3.4   49.36    5.71
 2000 010   143   140   235.3    89.5    84.8    6.43    2.18    205.2   132.3    50.6    34.1    3.81    1.34     3.0    1.1    3.6   50.41    5.82
 2000 011   144   141   239.1    96.3    82.5    6.44    2.15    209.6   133.3    49.3    33.2    3.76    1.31     2.9    1.1    4.4   51.45    5.92
 2000 012   145   142   241.5   103.2    80.4    6.46    2.11    213.4   134.0    48.1    32.3    3.71    1.29     2.8    1.1    3.8   53.27    6.02
 2000 013   146   143   245.4   110.4    78.6    6.47    2.08    217.5   134.7    47.0    31.6    3.67    1.27     2.8    1.1    4.1   54.14    6.11
 2000 014   147   144   245.7   115.4    76.4    6.46    2.05    217.8   135.4    45.7    30.7    3.61    1.24     2.7    1.1    0.3   55.03    6.24
 2000 015   148   145   249.2   123.7    74.0    6.49    2.00    220.9   136.2    44.3    29.7    3.55    1.21     2.6    1.1    3.1   55.61    6.34
 2000 016   149   146   252.5   131.9    71.7    6.51    1.96    223.4   137.6    43.0    28.7    3.49    1.18     2.5    1.1    2.5   56.16    6.44
 2000 017   150   147   253.0   136.9    69.4    6.51    1.92    223.5   138.3    41.6    27.8    3.43    1.15     2.5    1.1    0.2   56.64    6.78
 2000 018   151   148   257.5   146.0    67.2    6.52    1.87    227.7   139.3    40.3    26.9    3.36    1.12     2.4    1.1    4.2   57.47    6.86
 2000 019   152   149   262.2   154.9    65.0    6.53    1.83    231.7   140.4    39.0    26.0    3.30    1.09     2.3    1.0    4.0   57.94    6.95
 2000 020   153   150   266.8   163.5    62.9    6.54    1.78    235.8   141.2    37.8    25.1    3.23    1.06     2.2    1.0    4.1   58.34    7.03
 2000 021   154   151   270.3   170.9    60.9    6.56    1.74    239.4   141.3    36.6    24.3    3.17    1.04     2.2    1.0    3.6   58.66    7.12
 2000 022   155   152   271.5   175.9    58.9    6.56    1.70    239.9   142.3    35.4    23.5    3.11    1.01     2.1    1.0    0.5   59.03    7.20
 2000 023   156   153   275.9   183.8    57.0    6.56    1.66    243.8   143.0    34.3    22.7    3.05    0.98     2.0    1.0    3.9   59.28    7.28
 2000 024   157   154   279.3   190.4    55.2    6.56    1.62    246.3   144.1    33.2    22.0    2.99    0.96     1.9    1.0    2.4   59.49    7.35
 2000 025   158   155   280.3   194.5    53.4    6.44    1.57    246.3   145.2    32.2    21.3    2.92    0.93     1.9    1.0    0.0   59.65    7.42
 2000 026   159   156   273.0   197.8    44.2    6.34    1.44    246.3   145.5    24.8    19.4    2.82    0.89     1.8    1.0    0.0   67.28    7.49
 2000 027   160   157   268.1   201.3    37.0    6.25    1.33    246.3   146.4    19.1    17.9    2.74    0.86     1.7    1.0    0.0   73.15    7.55
 2000 028   161   158   264.0   203.9    31.5    6.18    1.23    246.3   146.7    14.8    16.7    2.66    0.83     1.7    1.0    0.0   77.67    7.63
 2000 029   162   159   261.3   206.6    27.1    6.16    1.15    246.3   147.6    11.4    15.7    2.59    0.81     1.6    1.0    0.0   81.17    7.70
 2000 030   163   160   258.6   208.0    23.8    6.16    1.08    246.3   147.6     8.9    14.9    2.55    0.80     1.6    1.0    0.0   83.87    8.19
 2000 031   164   161   256.6   209.6    21.2    6.16    1.01    246.3   147.6     6.9    14.2    2.49    0.78     1.5    1.0    0.0   85.98    8.64
 2000 032   165   162   255.0   210.2    19.3    6.16    0.97    246.3   147.6     5.5    13.8    2.47    0.78     1.5    1.0    0.0   87.62    9.07
 2000 033   166   163   253.7   210.2    18.0    6.16    0.94    246.3   147.6     4.4    13.6    2.48    0.78     1.5    1.0    0.0   88.92    9.48
 2000 034   167   164   252.6   210.3    16.9    6.16    0.91    246.3   147.6     3.5    13.4    2.48    0.78     1.5    1.0    0.0   89.95    9.86
 2000 035   168   165   251.8   210.6    16.0    6.16    0.89    246.3   147.6     2.8    13.2    2.48    0.78     1.5    1.0    0.0   90.78   10.21
 2000 036   169   166   251.1   210.6    15.4    6.16    0.87    246.3   147.6     2.2    13.1    2.48    0.78     1.5    1.0    0.0   91.44   10.55
 2000 037   170   167   250.6   210.6    14.8    6.16    0.86    246.3   147.6     1.8    13.0    2.49    0.79     1.5    1.0    0.0   91.97   10.87

*DSSAT Cropping System Model Ver. 4.0.2.000               Aug 23, 2016; 16:35:33

*RUN   2        : UYSB                    
 MODEL          : CRGRO040 - Soybean         
 EXPERIMENT     : UYSB0221 SB    late to create DSS                             
 TREATMENT  1   : UYSB                    

@YEAR DOY   DAS   DAP    CNAD    GNAD    VNAD    GN%D    VN%D     NFXC    NUPC    LNAD    SNAD    LN%D    SN%D    SHND   RN%D   NFXD   SNN0C   SNN1C
 2000 235     3     0     0.0     0.0     0.0    0.00    0.00      0.0     0.0     0.0     0.0    0.00    0.00     0.0    0.0    0.0    0.00    0.00
 2000 236     4     1     0.0     0.0     0.0    0.00    0.00      0.0     0.0     0.0     0.0    0.00    0.00     0.0    0.0    0.0    0.00    0.00
 2000 237     5     2     0.0     0.0     0.0    0.00    0.00      0.0     0.0     0.0     0.0    0.00    0.00     0.0    0.0    0.0    0.00    0.00
 2000 238     6     3     0.0     0.0     0.0    0.00    0.00      0.0     0.0     0.0     0.0    0.00    0.00     0.0    0.0    0.0    0.00    0.00
 2000 239     7     4     0.0     0.0     0.0    0.00    0.00      0.0     0.0     0.0     0.0    0.00    0.00     0.0    0.0    0.0    0.00    0.00
 2000 240     8     5     0.0     0.0     0.0    0.00    0.00      0.0     0.0     0.0     0.0    0.00    0.00     0.0    0.0    0.0    0.00    0.00
 2000 241     9     6     0.0     0.0     0.0    0.00    0.00      0.0     0.0     0.0     0.0    0.00    0.00     0.0    0.0    0.0    0.00    0.00
 2000 242    10     7     0.0     0.0     0.0    0.00    0.00      0.0     0.0     0.0     0.0    0.00    0.00     0.0    0.0    0.0    0.00    0.00
 2000 243    11     8     0.0     0.0     0.0    0.00    0.00      0.0     0.0     0.0     0.0    0.00    0.00     0.0    0.0    0.0    0.00    0.00
 2000 244    12     9     0.0     0.0     0.0    0.00    0.00      0.0     0.0     0.0     0.0    0.00    0.00     0.0    0.0    0.0    0.00    0.00
 2000 245    13    10     0.2     0.0     0.2    0.00    5.15      0.0     0.0     0.2     0.0    5.70    2.64     0.0    1.5    0.0    0.00    0.00
