*SOIL NITROGEN DAILY OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.0.2.000               Aug 23, 2016; 16:35:33

*RUN   1        : UYSB                    
 MODEL          : CRGRO040 - Soybean         
 EXPERIMENT     : UYSB0221 SB    late to create DSS                             
 TREATMENT  1   : UYSB                    

@YEAR DOY   DAS  NAPC  NI#M    NLCC   NIAD    NOAD   NITD   NHTD  NI1D  NI2D  NI3D  NI4D  NI5D  NI6D  NI7D  NI8D  NI9D  NI10  NH1D  NH2D  NH3D  NH4D  NH5D  NH6D  NH7D  NH8D  NH9D  NH10    NMNC    NITC    NDNC    NIMC    AMLC
 1999 242    10     0     0     0.0   60.7   16640   42.4   18.3   3.3   6.7   7.8   5.7   3.2   0.2   0.5   0.5   0.0   0.0   0.1   0.7   1.3   1.0   1.0  1.53  1.16  1.07  0.00  0.00    6.48   12.09    0.00    0.00    0.00
 1999 243    11     0     0     0.0   61.2   16639   43.2   18.1   3.4   6.8   7.9   5.8   3.3   0.2   0.5   0.5   0.0   0.0   0.1   0.7   1.2   1.0   1.0  1.53  1.14  1.03  0.00  0.00    7.01   12.89    0.00    0.00    0.00
 1999 244    12     0     0     0.0   61.8   16638   44.0   17.8   3.5   6.9   8.0   5.9   3.3   0.2   0.5   0.6   0.0   0.0   0.1   0.6   1.2   0.9   1.0  1.54  1.11  1.00  0.00  0.00    7.57   13.72    0.00    0.00    0.00
 1999 245    13     0     0     0.0   62.4   16638   44.8   17.6   3.3   7.1   8.1   5.9   3.4   0.3   0.6   0.6   0.0   0.0   0.1   0.6   1.2   0.9   1.0  1.54  1.09  0.98  0.00  0.00    8.14   14.54    0.00    0.00    0.00
 1999 246    14     0     0     0.0   63.0   16637   45.6   17.4   2.3   7.5   8.4   6.0   3.4   0.3   0.6   0.6   0.0   0.0   0.2   0.6   1.2   0.9   0.9  1.54  1.07  0.95  0.00  0.00    8.74   15.33    0.00    0.00    0.00
 1999 247    15     0     0     0.0   63.5   16637   46.3   17.2   2.5   7.2   8.7   6.1   3.5   0.3   0.6   0.7   0.0   0.0   0.1   0.7   1.2   0.9   0.9  1.54  1.05  0.92  0.00  0.00    9.29   16.07    0.00    0.00    0.00
 1999 248    16     0     0     0.0   64.0   16636   46.9   17.1   2.2   7.0   8.9   6.2   3.5   0.3   0.7   0.7   0.0   0.0   0.2   0.7   1.2   0.8   0.9  1.55  1.02  0.89  0.00  0.00    9.82   16.69    0.00    0.00    0.00
 1999 249    17     0     0     0.0   64.5   16636   47.6   16.9   1.8   6.4   9.4   6.5   3.6   0.3   0.7   0.7   0.0   0.0   0.2   0.8   1.2   0.8   0.9  1.55  1.00  0.87  0.00  0.00   10.32   17.35    0.00    0.00    0.00
 1999 250    18     0     0     0.0   65.0   16635   48.1   16.9   1.3   5.5   8.9   7.5   3.7   0.3   0.7   0.8   0.0   0.0   0.1   0.9   1.3   0.8   0.9  1.55  0.98  0.84  0.00  0.00   10.85   17.86    0.00    0.00    0.00
 1999 251    19     0     0     0.0   65.5   16635   48.4   17.1   1.3   5.4   8.8   7.4   4.1   0.4   0.8   0.8   0.0   0.0   0.2   0.9   1.4   0.8   0.8  1.55  0.97  0.82  0.00  0.00   11.39   18.24    0.04    0.00    0.00
 1999 252    20     0     0     0.0   66.0   16634   48.9   17.2   1.6   5.3   8.7   7.3   4.3   0.4   0.8   0.8   0.0   0.0   0.1   1.0   1.4   0.8   0.8  1.56  0.95  0.80  0.00  0.00   11.95   18.72    0.06    0.00    0.00
 1999 253    21     0     0     0.0   66.6   16634   49.5   17.1   1.8   5.5   8.7   7.3   4.4   0.4   0.8   0.8   0.0   0.0   0.1   0.9   1.5   0.9   0.8  1.56  0.93  0.77  0.00  0.00   12.51   19.36    0.06    0.00    0.00
 1999 254    22     0     0     0.0   67.1   16633   50.2   16.9   2.1   5.5   8.8   7.3   4.5   0.4   0.9   0.9   0.0   0.0   0.1   0.8   1.5   0.9   0.8  1.56  0.91  0.75  0.00  0.00   13.06   20.12    0.06    0.00    0.00
 1999 255    23     0     0     0.0   67.6   16632   50.9   16.7   2.3   5.6   8.9   7.3   4.5   0.4   0.9   0.9   0.0   0.0   0.1   0.8   1.4   0.9   0.8  1.56  0.89  0.73  0.00  0.00   13.58   20.81    0.06    0.00    0.00
 1999 256    24     0     0     0.0   68.1   16632   51.6   16.5   2.1   5.8   9.0   7.4   4.6   0.4   0.9   0.9   0.0   0.0   0.1   0.7   1.4   0.9   0.8  1.56  0.88  0.71  0.00  0.00   14.10   21.56    0.06    0.00    0.00
 1999 257    25     0     0     0.0   68.6   16631   52.2   16.4   2.2   5.8   9.1   7.4   4.6   0.5   0.9   0.9   0.0   0.0   0.1   0.8   1.4   0.9   0.8  1.57  0.86  0.69  0.00  0.00   14.64   22.19    0.06    0.00    0.00
 1999 258    26     0     0     0.0   69.1   16631   53.0   16.1   2.4   5.9   9.2   7.5   4.7   0.5   1.0   1.0   0.0   0.0   0.1   0.7   1.4   0.8   0.7  1.57  0.85  0.67  0.00  0.00   15.18   22.95    0.06    0.00    0.00
 1999 259    27     0     0     0.0   69.6   16630   53.7   15.9   2.6   6.0   9.3   7.5   4.7   0.5   1.0   1.0   0.0   0.0   0.1   0.7   1.3   0.8   0.7  1.57  0.83  0.66  0.00  0.00   15.74   23.71    0.06    0.00    0.00
 1999 260    28     0     0     0.0   70.2   16630   54.5   15.7   2.8   6.1   9.4   7.6   4.7   0.5   1.0   1.0   0.0   0.0   0.1   0.6   1.3   0.8   0.7  1.57  0.82  0.64  0.00  0.00   16.33   24.50    0.06    0.00    0.00
 1999 261    29     0     0     0.0   70.8   16629   55.2   15.6   3.0   6.2   9.5   7.6   4.8   0.5   1.0   1.0   0.0   0.0   0.1   0.6   1.3   0.8   0.7  1.58  0.80  0.62  0.00  0.00   16.94   25.29    0.06    0.00    0.00
 1999 262    30     0     0     0.0   71.3   16628   56.0   15.4   3.3   6.3   9.6   7.7   4.8   0.6   1.1   1.0   0.0   0.0   0.1   0.6   1.3   0.8   0.7  1.58  0.79  0.60  0.00  0.00   17.58   26.10    0.06    0.00    0.00
 1999 263    31     0     0     0.0   71.9   16628   56.7   15.2   3.5   6.4   9.7   7.7   4.9   0.6   1.1   1.1   0.0   0.0   0.1   0.6   1.3   0.8   0.7  1.58  0.78  0.59  0.00  0.00   18.24   26.91    0.06    0.00    0.00
 1999 264    32     0     0     0.0   72.5   16627   57.5   15.0   3.8   6.5   9.8   7.8   4.9   0.6   1.1   1.1   0.0   0.0   0.1   0.5   1.2   0.7   0.7  1.58  0.76  0.57  0.00  0.00   18.92   27.75    0.06    0.00    0.00
 1999 265    33     0     0     0.0   73.1   16626   58.3   14.9   4.0   6.6   9.9   7.8   4.9   0.6   1.1   1.1   0.0   0.0   0.1   0.5   1.2   0.7   0.7  1.58  0.75  0.56  0.00  0.00   19.60   28.57    0.06    0.00    0.00
 1999 266    34     0     0     0.0   73.7   16626   59.0   14.8   4.2   6.7  10.0   7.9   5.0   0.6   1.2   1.1   0.0   0.0   0.1   0.5   1.2   0.7   0.7  1.58  0.74  0.54  0.00  0.00   20.27   29.35    0.06    0.00    0.00
 1999 267    35     0     0     0.0   74.3   16625   59.6   14.6   4.4   6.8  10.1   7.9   5.0   0.7   1.2   1.1   0.0   0.0   0.1   0.5   1.2   0.7   0.7  1.58  0.72  0.53  0.00  0.00   20.89   30.08    0.06    0.00    0.00
 1999 268    36     0     0     0.0   74.8   16625   60.3   14.5   4.6   6.9  10.2   8.0   5.0   0.7   1.2   1.2   0.0   0.0   0.1   0.5   1.2   0.7   0.7  1.59  0.71  0.52  0.00  0.00   21.53   30.81    0.06    0.00    0.00
 1999 269    37     0     0     0.0   75.4   16624   60.9   14.4   4.8   6.9  10.3   8.0   5.1   0.7   1.2   1.2   0.0   0.0   0.1   0.5   1.2   0.7   0.6  1.59  0.70  0.50  0.00  0.00   22.13   31.50    0.06    0.00    0.00
 1999 270    38     0     0     0.0   75.9   16623   61.6   14.4   5.0   7.0  10.3   8.0   5.1   0.7   1.2   1.2   0.0   0.0   0.1   0.5   1.2   0.7   0.6  1.59  0.69  0.49  0.00  0.00   22.70   32.15    0.06    0.00    0.00
 1999 271    39     0     0     0.0   76.4   16623   62.1   14.3   5.2   7.1  10.4   8.1   5.1   0.7   1.3   1.2   0.0   0.0   0.1   0.5   1.2   0.7   0.6  1.59  0.68  0.48  0.00  0.00   23.28   32.80    0.06    0.00    0.00
 1999 272    40     0     0     0.0   76.9   16622   62.7   14.2   5.4   7.2  10.5   8.1   5.2   0.7   1.3   1.2   0.0   0.0   0.1   0.5   1.2   0.7   0.6  1.59  0.67  0.47  0.00  0.00   23.85   33.44    0.06    0.00    0.00
 1999 273    41     0     0     0.0   77.3   16622   63.2   14.1   5.6   7.2  10.5   8.1   5.2   0.8   1.3   1.2   0.0   0.0   0.1   0.5   1.2   0.7   0.6  1.59  0.66  0.46  0.00  0.00   24.39   34.05    0.06    0.00    0.00
 1999 274    42     0     0     0.0   77.7   16621   63.7   14.0   3.8   7.5  11.1   8.2   5.2   0.8   1.3   1.3   0.0   0.0   0.1   0.5   1.2   0.7   0.6  1.59  0.65  0.44  0.00  0.00   24.95   34.68    0.06    0.00    0.00
 1999 275    43     0     0     0.0   78.2   16621   64.2   14.0   3.8   7.3  11.2   8.3   5.3   0.8   1.3   1.3   0.0   0.0   0.1   0.6   1.2   0.6   0.6  1.59  0.64  0.43  0.00  0.00   25.49   35.18    0.06    0.00    0.00
 1999 276    44     0     0     0.0   78.6   16620   64.6   14.0   4.0   7.2  11.2   8.4   5.3   0.8   1.4   1.3   0.0   0.0   0.1   0.6   1.1   0.6   0.6  1.59  0.63  0.42  0.00  0.00   26.00   35.68    0.06    0.00    0.00
 1999 277    45     0     0     0.0   79.0   16620   65.1   14.0   4.2   7.2  11.3   8.4   5.3   0.8   1.4   1.3   0.0   0.0   0.1   0.6   1.1   0.6   0.6  1.59  0.63  0.42  0.00  0.00   26.47   36.23    0.06    0.00    0.00
 1999 278    46     0     0     0.0   79.4   16619   65.6   13.9   4.5   7.2  11.3   8.5   5.3   0.8   1.4   1.3   0.0   0.0   0.1   0.6   1.1   0.6   0.6  1.60  0.62  0.41  0.00  0.00   26.93   36.76    0.06    0.00    0.00
 1999 279    47     0     0     0.0   79.8   16619   66.0   13.8   4.5   7.3  11.4   8.5   5.4   0.9   1.4   1.3   0.0   0.0   0.1   0.6   1.1   0.6   0.6  1.60  0.61  0.40  0.00  0.00   27.34   37.25    0.06    0.00    0.00
 1999 280    48     0     0     0.0   80.1   16618   66.4   13.7   3.6   7.6  11.6   8.5   5.4   0.9   1.4   1.3   0.0   0.0   0.1   0.6   1.1   0.6   0.6  1.60  0.60  0.39  0.00  0.00   27.78   37.76    0.06    0.00    0.00
 1999 281    49     0     0     0.0   80.5   16618   66.8   13.7   3.6   7.5  11.7   8.6   5.4   0.9   1.4   1.3   0.0   0.0   0.1   0.6   1.1   0.6   0.6  1.60  0.60  0.38  0.00  0.00   28.23   38.18    0.06    0.00    0.00
 1999 282    50     0     0     0.0   80.8   16617   67.0   13.8   3.7   7.4  11.6   8.7   5.5   0.9   1.5   1.4   0.0   0.0   0.1   0.7   1.2   0.6   0.6  1.60  0.59  0.37  0.00  0.00   28.71   38.53    0.06    0.00    0.00
 1999 283    51     0     0     0.0   81.2   16617   67.3   13.9   3.9   7.4  11.6   8.7   5.5   0.9   1.5   1.4   0.0   0.0   0.1   0.6   1.2   0.6   0.6  1.60  0.58  0.37  0.00  0.00   29.21   38.95    0.06    0.00    0.00
 1999 284    52     0     0     0.0   81.5   16616   67.7   13.8   4.2   7.4  11.6   8.7   5.5   0.9   1.5   1.4   0.0   0.0   0.1   0.6   1.2   0.6   0.6  1.60  0.57  0.36  0.00  0.00   29.74   39.57    0.06    0.00    0.00
 1999 285    53     0     0     0.0   81.7   16616   68.1   13.7   2.2   5.9  10.9   9.1   6.5   1.3   1.5   1.4   0.0   0.0   0.1   0.6   1.2   0.6   0.6  1.60  0.57  0.35  0.00  0.00   30.30   40.19    0.06    0.00    0.00
 1999 286    54     0     0     0.4   81.8   16615   67.8   14.1   1.2   4.6   9.6   8.6   6.9   2.1   1.7   1.6   0.0   0.0   0.2   0.7   1.3   0.7   0.6  1.61  0.57  0.35  0.00  0.00   30.85   40.30    0.06    0.00    0.00
 1999 287    55     0     0     1.1   81.5   16615   67.1   14.4   1.3   4.5   9.4   8.3   6.8   2.2   1.7   1.5   0.0   0.0   0.1   0.7   1.3   0.7   0.6  1.62  0.58  0.35  0.00  0.00   31.39   40.48    0.06    0.00    0.00
 1999 288    56     0     0     1.5   81.5   16614   66.8   14.8   1.5   4.5   9.3   8.2   6.8   2.3   1.7   1.5   0.0   0.0   0.1   0.8   1.4   0.7   0.6  1.64  0.59  0.35  0.00  0.00   31.94   40.67    0.06    0.00    0.00
 1999 289    57     0     0     1.7   81.6   16614   66.7   14.9   1.6   4.6   9.2   8.1   6.7   2.4   1.7   1.5   0.0   0.0   0.1   0.7   1.5   0.7   0.7  1.65  0.59  0.35  0.00  0.00   32.50   41.02    0.06    0.00    0.00
 1999 290    58     0     0     1.9   81.7   16613   66.6   15.1   1.9   4.6   9.1   8.0   6.7   2.4   1.7   1.5   0.0   0.0   0.1   0.7   1.5   0.7   0.7  1.66  0.59  0.35  0.00  0.00   33.05   41.36    0.10    0.00    0.00
 1999 291    59     0     0     1.9   81.7   16612   66.7   15.0   2.1   4.6   9.1   8.0   6.7   2.4   1.7   1.5   0.0   0.0   0.1   0.6   1.5   0.8   0.7  1.67  0.60  0.35  0.00  0.00   33.63   41.90    0.12    0.00    0.00
 1999 292    60     0     0     1.9   81.9   16612   66.8   15.0   2.3   4.7   9.1   7.9   6.6   2.4   1.7   1.5   0.0   0.0   0.1   0.6   1.4   0.8   0.7  1.68  0.60  0.35  0.00  0.00   34.26   42.46    0.13    0.00    0.00
 1999 293    61     0     0     1.9   82.0   16611   67.1   14.9   2.6   4.8   9.2   8.0   6.6   2.4   1.7   1.5   0.0   0.0   0.1   0.6   1.4   0.8   0.7  1.69  0.61  0.35  0.00  0.00   34.95   43.16    0.13    0.00    0.00
 1999 294    62     0     0     1.9   82.2   16610   67.3   14.8   2.8   4.9   9.2   8.0   6.6   2.3   1.7   1.5   0.0   0.0   0.1   0.5   1.3   0.7   0.8  1.69  0.61  0.35  0.00  0.00   35.66   43.86    0.14    0.00    0.00
 1999 295    63     0     0     1.9   82.2   16610   67.5   14.7   3.0   5.0   9.2   8.0   6.6   2.3   1.7   1.5   0.0   0.0   0.1   0.5   1.3   0.7   0.8  1.70  0.61  0.35  0.00  0.00   36.40   44.58    0.14    0.00    0.00
 1999 296    64     0     0     1.9   82.3   16609   67.6   14.7   3.2   5.0   9.2   8.0   6.5   2.3   1.7   1.5   0.0   0.0   0.1   0.5   1.2   0.7   0.8  1.71  0.61  0.35  0.00  0.00   37.13   45.26    0.15    0.00    0.00
 1999 297    65     0     0     1.9   82.3   16608   67.8   14.6   3.4   5.1   9.2   8.0   6.6   2.3   1.7   1.5   0.0   0.0   0.1   0.5   1.2   0.7   0.8  1.71  0.62  0.35  0.00  0.00   37.83   45.97    0.15    0.00    0.00
 1999 298    66     0     0     1.9   82.3   16608   67.9   14.5   3.6   5.2   9.2   8.0   6.6   2.3   1.7   1.5   0.0   0.0   0.1   0.5   1.1   0.7   0.7  1.72  0.62  0.35  0.00  0.00   38.52   46.64    0.15    0.00    0.00
 1999 299    67     0     0     1.9   82.2   16607   67.9   14.3   3.8   5.2   9.1   8.0   6.6   2.3   1.7   1.5   0.0   0.0   0.1   0.5   1.1   0.7   0.7  1.70  0.62  0.35  0.00  0.00   39.18   47.32    0.15    0.00    0.00
 1999 300    68     0     0     1.9   81.6   16606   67.5   14.1   4.0   5.2   9.0   7.9   6.5   2.3   1.7   1.5   0.0   0.0   0.1   0.5   1.1   0.6   0.7  1.68  0.62  0.35  0.00  0.00   39.82   47.98    0.15    0.00    0.00
 1999 301    69     0     0     1.9   80.8   16606   66.9   13.8   4.1   5.2   8.8   7.8   6.5   2.3   1.7   1.5   0.0   0.0   0.1   0.5   1.0   0.6   0.7  1.66  0.62  0.35  0.00  0.00   40.47   48.64    0.15    0.00    0.00
 1999 302    70     0     0     1.9   80.0   16605   66.4   13.6   4.2   5.2   8.6   7.7   6.4   2.3   1.7   1.5   0.0   0.0   0.1   0.5   1.0   0.6   0.7  1.64  0.60  0.35  0.00  0.00   41.15   49.36    0.15    0.00    0.00
 1999 303    71     0     0     1.9   78.9   16604   65.6   13.3   4.4   5.2   8.4   7.6   6.3   2.3   1.7   1.5   0.0   0.0   0.1   0.5   1.0   0.6   0.6  1.61  0.59  0.35  0.00  0.00   41.86   50.10    0.15    0.00    0.00
 1999 304    72     0     0     1.9   78.1   16603   65.1   13.0   4.5   5.2   8.2   7.6   6.2   2.2   1.7   1.5   0.0   0.0   0.1   0.5   0.9   0.6   0.6  1.58  0.57  0.35  0.00  0.00   42.57   50.82    0.15    0.00    0.00
 1999 305    73     0     0     1.9   76.6   16603   64.0   12.7   4.6   5.1   8.0   7.4   6.1   2.2   1.7   1.5   0.0   0.0   0.1   0.4   0.9   0.6   0.6  1.55  0.56  0.35  0.00  0.00   43.28   51.53    0.15    0.00    0.00
 1999 306    74     0     0     1.9   75.9   16602   63.4   12.5   4.7   5.1   7.8   7.4   6.1   2.2   1.7   1.5   0.0   0.0   0.1   0.4   0.9   0.5   0.6  1.52  0.54  0.35  0.00  0.00   43.97   52.20    0.15    0.00    0.00
 1999 307    75     0     0     1.9   73.7   16601   61.7   12.0   4.8   5.0   7.4   7.2   5.9   2.1   1.7   1.5   0.0   0.0   0.1   0.4   0.8   0.5   0.6  1.47  0.52  0.35  0.00  0.00   44.64   52.87    0.15    0.00    0.00
 1999 308    76     0     0     1.9   71.4   16601   59.9   11.6   4.8   4.9   7.1   7.0   5.7   2.1   1.6   1.5   0.0   0.0   0.1   0.4   0.8   0.5   0.5  1.43  0.50  0.34  0.00  0.00   45.29   53.49    0.15    0.00    0.00
 1999 309    77     0     0     1.9   71.0   16600   59.5   11.5   4.9   4.9   7.0   6.9   5.7   2.1   1.6   1.5   0.0   0.0   0.1   0.4   0.8   0.5   0.5  1.41  0.50  0.33  0.00  0.00   45.90   54.06    0.15    0.00    0.00
 1999 310    78     0     0     1.9   68.5   16600   57.4   11.1   4.9   4.7   6.5   6.7   5.5   2.0   1.6   1.4   0.0   0.0   0.1   0.4   0.8   0.5   0.5  1.35  0.49  0.33  0.00  0.00   46.49   54.62    0.15    0.00    0.00
 1999 311    79     0     0     1.9   65.1   16599   54.5   10.7   4.9   4.5   6.0   6.4   5.2   1.9   1.5   1.4   0.0   0.0   0.1   0.4   0.7   0.5   0.5  1.28  0.49  0.32  0.00  0.00   47.09   55.17    0.15    0.00    0.00
 1999 312    80     0     0     1.9   63.2   16598   52.8   10.4   4.9   4.4   5.7   6.2   5.0   1.8   1.5   1.4   0.0   0.0   0.1   0.4   0.7   0.5   0.5  1.23  0.49  0.31  0.00  0.00   47.66   55.69    0.15    0.00    0.00
 1999 313    81     0     0     1.9   60.9   16598   50.8   10.1   4.8   4.3   5.3   5.9   4.8   1.8   1.5   1.4   0.0   0.0   0.1   0.4   0.6   0.5   0.5  1.18  0.48  0.31  0.00  0.00   48.20   56.18    0.15    0.00    0.00
 1999 314    82     0     0     1.9   58.8   16597   48.9    9.9   4.8   4.2   5.0   5.7   4.6   1.7   1.4   1.4   0.0   0.0   0.1   0.4   0.6   0.5   0.5  1.13  0.48  0.30  0.00  0.00   48.74   56.66    0.15    0.00    0.00
 1999 315    83     0     0     1.9   56.2   16597   46.7    9.5   2.3   4.4   5.3   5.5   4.4   1.6   1.4   1.3   0.0   0.0   0.1   0.4   0.6   0.5   0.5  1.07  0.47  0.30  0.00  0.00   49.25   57.13    0.15    0.00    0.00
 1999 316    84     0     0     1.9   52.4   16596   43.1    9.3   1.9   4.0   4.5   5.2   4.1   1.5   1.3   1.3   0.0   0.0   0.1   0.5   0.5   0.5   0.5  1.00  0.47  0.29  0.00  0.00   49.84   57.50    0.15    0.00    0.00
 1999 317    85     0     0     1.9   48.1   16596   39.0    9.1   1.8   3.0   3.6   5.0   3.9   1.4   1.3   1.3   0.0   0.0   0.1   0.5   0.6   0.5   0.5  0.94  0.47  0.29  0.00  0.00   50.46   58.00    0.15    0.00    0.00
 1999 318    86     0     0     1.9   43.8   16595   35.0    8.8   1.7   2.3   2.8   4.6   3.6   1.3   1.2   1.2   0.0   0.0   0.1   0.5   0.6   0.5   0.5  0.87  0.46  0.28  0.00  0.00   51.12   58.54    0.15    0.00    0.00
 1999 319    87     0     0     1.9   39.4   16594   31.0    8.4   1.7   1.8   2.0   4.3   3.3   1.2   1.1   1.2   0.0   0.0   0.1   0.5   0.6   0.5   0.5  0.79  0.46  0.27  0.00  0.00   51.81   59.11    0.15    0.00    0.00
 1999 320    88     0     0     1.9   34.5   16594   26.6    7.9   1.7   1.3   1.4   3.8   2.9   1.0   1.0   1.1   0.0   0.0   0.1   0.5   0.6   0.5   0.5  0.69  0.46  0.27  0.00  0.00   52.51   59.71    0.15    0.00    0.00
 1999 321    89     0     0     1.9   30.4   16593   22.9    7.5   1.6   1.1   1.0   3.3   2.5   0.9   0.9   1.1   0.0   0.0   0.1   0.4   0.5   0.5   0.5  0.59  0.45  0.27  0.00  0.00   53.20   60.32    0.15    0.00    0.00
 1999 322    90     0     0     1.9   27.0   16592   19.9    7.1   0.8   1.2   0.9   2.9   2.1   0.7   0.8   1.0   0.0   0.0   0.1   0.4   0.5   0.5   0.5  0.51  0.45  0.26  0.00  0.00   53.87   60.90    0.15    0.00    0.00
 1999 323    91     0     0     1.9   23.5   16591   16.2    7.3   0.4   0.7   0.4   2.5   1.8   0.6   0.7   0.9   0.0   0.0   0.1   0.5   0.6   0.5   0.5  0.52  0.45  0.26  0.00  0.00   54.64   61.35    0.15    0.00    0.00
 1999 324    92     0     0     1.9   21.3   16591   14.1    7.2   0.6   0.4   0.5   2.1   1.5   0.5   0.6   0.8   0.0   0.0   0.1   0.5   0.6   0.5   0.5  0.52  0.44  0.25  0.00  0.00   55.43   62.02    0.15    0.00    0.00
 1999 325    93     0     0     1.9   19.8   16590   12.6    7.2   0.4   0.6   0.6   1.8   1.3   0.4   0.5   0.8   0.0   0.0   0.1   0.5   0.6   0.5   0.5  0.52  0.44  0.25  0.00  0.00   56.20   62.63    0.15    0.00    0.00
 1999 326    94     0     0     1.9   18.0   16589   10.8    7.1   0.6   0.4   0.3   1.5   1.1   0.4   0.5   0.7   0.0   0.0   0.1   0.5   0.6   0.5   0.5  0.52  0.44  0.24  0.00  0.00   56.94   63.24    0.15    0.00    0.00
 1999 327    95     0     0     1.9   17.4   16589   10.3    7.1   0.6   0.6   0.4   1.3   0.9   0.4   0.5   0.7   0.0   0.0   0.1   0.4   0.6   0.5   0.5  0.52  0.44  0.24  0.00  0.00   57.62   63.82    0.15    0.00    0.00
 1999 328    96     0     0     1.9   16.5   16588    9.5    7.0   0.6   0.4   0.5   1.1   0.8   0.4   0.5   0.6   0.0   0.0   0.1   0.4   0.5   0.5   0.5  0.52  0.43  0.24  0.00  0.00   58.28   64.37    0.15    0.00    0.00
 1999 329    97     0     0     1.9   16.1   16587    9.1    7.0   0.3   0.5   0.6   0.9   0.6   0.5   0.5   0.6   0.0   0.0   0.1   0.4   0.5   0.5   0.5  0.51  0.43  0.23  0.00  0.00   58.89   64.91    0.15    0.00    0.00
 1999 330    98     0     0     1.9   14.4   16587    7.1    7.3   0.4   0.3   0.3   0.4   0.6   0.5   0.5   0.5   0.0   0.0   0.1   0.5   0.6   0.5   0.5  0.51  0.43  0.23  0.00  0.00   59.63   65.23    0.15    0.00    0.00
 1999 331    99     0     0     1.9   14.3   16586    6.9    7.5   0.4   0.3   0.3   0.4   0.5   0.5   0.4   0.5   0.0   0.0   0.2   0.6   0.6   0.5   0.5  0.51  0.43  0.23  0.00  0.00   60.35   65.46    0.15    0.00    0.00
 1999 332   100     0     0     1.9   14.6   16585    7.6    7.1   0.7   0.5   0.3   0.5   0.5   0.5   0.5   0.5   0.0   0.0   0.1   0.5   0.6   0.5   0.5  0.51  0.43  0.22  0.00  0.00   61.07   66.16    0.15    0.00    0.00
