*GROWTH ASPECTS OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.0.2.000               Aug 15, 2016; 16:10:12

*RUN   1        : UYSB                    
 MODEL          : CRGRO040 - Soybean         
 EXPERIMENT     : UYSB0212 SB    late to create DSS                             
 TREATMENT  1   : UYSB                    

@YEAR DOY   DAS   DAP   L#SD   GSTD   LAID   LWAD   SWAD   GWAD   RWAD   CWAD   G#AD    GWGD   HIAD   PWAD   P#AD   WSPD   WSGD   NSTD   EWSD    LN%D   SH%D   HIPD   PWDD   PWTD   SLAD   CHTD   CWID   NWAD   RDPD   RL1D   RL2D   RL3D   RL4D   RL5D   RL6D   RL7D   RL8D   RL9D   RL10   SNW0C   SNW1C
 1990 237    13    10    0.1      0   0.01      3      1      0      4      4      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.70   0.00   0.00      0      0  199.1   0.03   0.03    0.9   0.35   0.04   0.04   0.03   0.00   0.00   0.00   0.00   0.00   0.00   0.00       0       0
 1990 238    14    11    0.2      0   0.01      3      1      0      4      4      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.70   0.00   0.00      0      0  205.1   0.03   0.03    0.9   0.43   0.04   0.04   0.03   0.00   0.00   0.00   0.00   0.00   0.00   0.00       0       0
 1990 239    15    12    0.2      0   0.01      4      1      0      4      4      0     0.0  0.000      0      0  0.000  0.000  0.000  0.042    5.70   0.00   0.00      0      0  206.1   0.03   0.03    0.8   0.47   0.04   0.04   0.03   0.00   0.00   0.00   0.00   0.00   0.00   0.00       0       0
 1990 240    16    13    0.2      0   0.01      4      1      0      5      4      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.70   0.00   0.00      0      0  204.9   0.04   0.04    0.8   0.47   0.04   0.04   0.03   0.00   0.00   0.00   0.00   0.00   0.00   0.00       0       0
 1990 241    17    14    0.2      0   0.01      4      1      0      5      5      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.70   0.00   0.00      0      0  202.1   0.04   0.04    0.8   0.49   0.04   0.04   0.03   0.00   0.00   0.00   0.00   0.00   0.00   0.00       0       0
 1990 242    18    15    0.3      0   0.01      4      1      0      5      5      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.70   0.00   0.00      0      0  201.7   0.04   0.04    0.7   0.53   0.05   0.05   0.04   0.00   0.00   0.00   0.00   0.00   0.00   0.00       0       0
 1990 243    19    16    0.3      0   0.01      4      1      0      5      5      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.70   0.00   0.00      0      0  201.3   0.04   0.04    0.7   0.54   0.05   0.05   0.04   0.00   0.00   0.00   0.00   0.00   0.00   0.00       0       0
 1990 244    20    17    0.3      0   0.01      4      1      0      5      5      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.70   0.00   0.00      0      0  200.7   0.04   0.04    0.7   0.54   0.05   0.05   0.04   0.00   0.00   0.00   0.00   0.00   0.00   0.00       0       0
 1990 245    21    18    0.3      0   0.00      0      1      0      6      1      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.71   0.00   0.00      0      0  101.5   0.04   0.04    0.6   0.55   0.05   0.05   0.04   0.00   0.00   0.00   0.00   0.00   0.00   0.00       4       0
 1990 246    22    19    0.3      0   0.00      0      1      0      6      1      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.71   0.00   0.00      0      0  101.6   0.04   0.04    0.6   0.58   0.05   0.05   0.04   0.00   0.00   0.00   0.00   0.00   0.00   0.00       4       1
 1990 247    23    20    0.4      0   0.00      0      1      0      6      1      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.71   0.00   0.00      0      0  101.6   0.04   0.04    0.5   0.58   0.05   0.05   0.04   0.00   0.00   0.00   0.00   0.00   0.00   0.00       4       1
 1990 248    24    21    0.5      0   0.00      0      1      0      6      1      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.72   0.00   0.00      0      0  101.6   0.04   0.04    0.5   0.58   0.05   0.05   0.04   0.00   0.00   0.00   0.00   0.00   0.00   0.00       4       1
 1990 249    25    22    0.5      0   0.00      0      1      0      6      1      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.72   0.00   0.00      0      0  101.7   0.04   0.04    0.5   0.58   0.05   0.05   0.04   0.00   0.00   0.00   0.00   0.00   0.00   0.00       4       1
 1990 250    26    23    0.6      0   0.00      0      1      0      6      1      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.72   0.00   0.00      0      0  101.7   0.04   0.04    0.4   0.58   0.05   0.05   0.04   0.00   0.00   0.00   0.00   0.00   0.00   0.00       4       1
 1990 251    27    24    0.6      0   0.00      0      1      0      6      1      0     0.0  0.000      0      0  0.000  0.000  0.000  0.137    5.72   0.00   0.00      0      0  101.7   0.04   0.04    0.4   0.58   0.05   0.05   0.04   0.00   0.00   0.00   0.00   0.00   0.00   0.00       4       1
 1990 252    28    25    0.7      0   0.00      0      1      0      5      1      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.72   0.00   0.00      0      0  101.8   0.04   0.04    0.4   0.58   0.05   0.05   0.04   0.00   0.00   0.00   0.00   0.00   0.00   0.00       4       1
 1990 253    29    26    0.8      0   0.00      0      1      0      5      1      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.73   0.00   0.00      0      0  101.8   0.05   0.05    0.4   0.58   0.05   0.05   0.04   0.00   0.00   0.00   0.00   0.00   0.00   0.00       4       1
 1990 254    30    27    0.8      0   0.00      0      1      0      5      1      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.73   0.00   0.00      0      0  101.8   0.05   0.05    0.3   0.58   0.05   0.05   0.04   0.00   0.00   0.00   0.00   0.00   0.00   0.00       4       1
 1990 255    31    28    0.9      0   0.00      0      1      0      5      1      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.73   0.00   0.00      0      0  101.9   0.05   0.05    0.3   0.58   0.05   0.05   0.04   0.00   0.00   0.00   0.00   0.00   0.00   0.00       4       1
 1990 256    32    29    0.9      0   0.00      0      1      0      5      1      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.73   0.00   0.00      0      0  101.9   0.05   0.05    0.3   0.58   0.05   0.05   0.04   0.00   0.00   0.00   0.00   0.00   0.00   0.00       4       1
 1990 257    33    30    0.9      0   0.00      0      1      0      5      1      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.73   0.00   0.00      0      0  101.9   0.05   0.05    0.3   0.59   0.05   0.05   0.04   0.00   0.00   0.00   0.00   0.00   0.00   0.00       4       1
 1990 258    34    31    0.9      0   0.00      0      1      0      5      1      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.73   0.00   0.00      0      0  102.2   0.05   0.05    0.2   0.62   0.05   0.05   0.04   0.00   0.00   0.00   0.00   0.00   0.00   0.00       4       1
 1990 259    35    32    1.0      0   0.00      0      1      0      5      1      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.73   0.00   0.00      0      0  102.2   0.05   0.05    0.2   0.62   0.05   0.05   0.04   0.00   0.00   0.00   0.00   0.00   0.00   0.00       4       1
 1990 260    36    33    1.1      0   0.00      0      1      0      5      1      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.73   0.00   0.00      0      0  102.3   0.05   0.05    0.2   0.62   0.05   0.05   0.04   0.00   0.00   0.00   0.00   0.00   0.00   0.00       4       1
 1990 261    37    34    1.2      0   0.00      0      1      0      5      1      0     0.0  0.000      0      0  0.000  0.000  0.000  0.006    5.74   0.00   0.00      0      0  102.3   0.06   0.06    0.2   0.62   0.05   0.05   0.04   0.00   0.00   0.00   0.00   0.00   0.00   0.00       4       1
 1990 262    38    35    1.3      0   0.00      0      1      0      5      1      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.74   0.00   0.00      0      0  102.3   0.06   0.06    0.2   0.62   0.05   0.05   0.04   0.00   0.00   0.00   0.00   0.00   0.00   0.00       4       1
 1990 263    39    36    1.4      0   0.00      0      1      0      5      1      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.74   0.00   0.00      0      0  102.4   0.06   0.06    0.2   0.62   0.05   0.05   0.04   0.00   0.00   0.00   0.00   0.00   0.00   0.00       4       1
 1990 264    40    37    1.6      0   0.00      0      1      0      5      1      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.74   0.00   0.00      0      0  102.4   0.07   0.07    0.2   0.62   0.05   0.05   0.04   0.00   0.00   0.00   0.00   0.00   0.00   0.00       4       1
 1990 265    41    38    1.7      0   0.00      0      1      0      5      1      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.74   0.00   0.00      0      0  102.6   0.07   0.07    0.1   0.67   0.05   0.05   0.04   0.00   0.00   0.00   0.00   0.00   0.00   0.00       4       1
 1990 266    42    39    1.7      0   0.00      0      1      0      5      1      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.74   0.00   0.00      0      0  102.6   0.08   0.08    0.1   0.69   0.05   0.05   0.04   0.00   0.00   0.00   0.00   0.00   0.00   0.00       4       1
 1990 267    43    40    1.8      0   0.00      0      1      0      5      1      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.74   0.00   0.00      0      0  102.7   0.08   0.08    0.1   0.71   0.05   0.05   0.04   0.00   0.00   0.00   0.00   0.00   0.00   0.00       4       1
 1990 268    44    41    1.8      0   0.00      0      1      0      5      1      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.74   0.00   0.00      0      0  102.8   0.08   0.08    0.1   0.74   0.05   0.05   0.04   0.00   0.00   0.00   0.00   0.00   0.00   0.00       4       1
 1990 269    45    42    1.9      0   0.00      0      1      0      5      1      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.74   0.00   0.00      0      0  103.6   0.08   0.08    0.1   0.78   0.05   0.05   0.04   0.00   0.00   0.00   0.00   0.00   0.00   0.00       4       1
 1990 270    46    43    2.1      0   0.00      0      1      0      5      1      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.75   0.00   0.00      0      0  104.5   0.08   0.08    0.1   0.85   0.05   0.05   0.04   0.00   0.00   0.00   0.00   0.00   0.00   0.00       4       1
 1990 271    47    44    2.2      0   0.00      0      1      0      5      1      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.75   0.00   0.00      0      0  104.5   0.09   0.09    0.1   0.85   0.05   0.05   0.04   0.00   0.00   0.00   0.00   0.00   0.00   0.00       4       1
 1990 272    48    45    2.4      0   0.00      0      1      0      5      1      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.75   0.00   0.00      0      0  104.9   0.09   0.09    0.1   0.92   0.05   0.05   0.04   0.00   0.00   0.00   0.00   0.00   0.00   0.00       4       1
 1990 273    49    46    2.5      0   0.00      0      1      0      5      1      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.75   0.00   0.00      0      0  105.4   0.10   0.10    0.1   0.99   0.05   0.05   0.03   0.00   0.00   0.00   0.00   0.00   0.00   0.00       4       2
 1990 274    50    47    2.7      0   0.00      0      1      0      5      1      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.75   0.00   0.00      0      0  105.5   0.11   0.10    0.1   0.99   0.05   0.04   0.03   0.00   0.00   0.00   0.00   0.00   0.00   0.00       4       2
 1990 275    51    48    2.9      0   0.00      0      1      0      5      1      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.76   0.00   0.00      0      0  107.3   0.11   0.11    0.1   1.07   0.04   0.04   0.03   0.00   0.00   0.00   0.00   0.00   0.00   0.00       4       2
 1990 276    52    49    3.1      0   0.00      0      1      0      5      1      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.76   0.00   0.00      0      0  108.4   0.12   0.12    0.1   1.16   0.04   0.04   0.03   0.00   0.00   0.00   0.00   0.00   0.00   0.00       4       2
 1990 277    53    50    3.3      0   0.00      0      1      0      5      1      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.76   0.00   0.00      0      0  108.5   0.13   0.13    0.1   1.16   0.04   0.04   0.03   0.00   0.00   0.00   0.00   0.00   0.00   0.00       4       2
 1990 278    54    51    3.5      0   0.00      0      1      0      5      1      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.76   0.00   0.00      0      0  108.5   0.14   0.14    0.1   1.16   0.04   0.04   0.03   0.00   0.00   0.00   0.00   0.00   0.00   0.00       4       2
 1990 279    55    52    3.7      0   0.00      0      1      0      5      1      0     0.0  0.000      0      0  0.000  0.000  0.000  0.066    5.77   0.00   0.00      0      0  108.6   0.15   0.15    0.1   1.16   0.04   0.04   0.03   0.00   0.00   0.00   0.00   0.00   0.00   0.00       4       2
 1990 280    56    53    3.9      0   0.00      0      1      0      5      1      0     0.0  0.000      0      0  0.000  0.000  0.000  0.057    5.77   0.00   0.00      0      0  108.6   0.16   0.15    0.0   1.16   0.04   0.04   0.03   0.00   0.00   0.00   0.00   0.00   0.00   0.00       4       2
 1990 281    57    54    4.0      0   0.00      0      1      0      5      1      0     0.0  0.000      0      0  0.000  0.000  0.000  0.107    5.77   0.00   0.00      0      0  108.7   0.17   0.15    0.0   1.16   0.04   0.04   0.03   0.00   0.00   0.00   0.00   0.00   0.00   0.00       4       2
 1990 282    58    55    4.2      0   0.00      0      1      0      5      1      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.77   0.00   0.00      0      0  110.8   0.17   0.15    0.0   1.23   0.04   0.04   0.03   0.00   0.00   0.00   0.00   0.00   0.00   0.00       4       2
 1990 283    59    56    4.3      0   0.00      0      1      0      5      1      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.77   0.00   0.00      0      0  113.1   0.18   0.15    0.0   1.25   0.04   0.04   0.03   0.00   0.00   0.00   0.00   0.00   0.00   0.00       4       2
 1990 284    60    57    4.5      0   0.00      0      1      0      5      1      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.77   0.00   0.00      0      0  113.1   0.18   0.15    0.0   1.25   0.04   0.04   0.03   0.00   0.00   0.00   0.00   0.00   0.00   0.00       4       2
 1990 285    61    58    4.6      0   0.00      0      1      0      5      1      0     0.0  0.000      0      0  0.000  0.000  0.000  0.031    5.77   0.00   0.00      0      0  114.9   0.19   0.15    0.0   1.25   0.04   0.04   0.03   0.00   0.00   0.00   0.00   0.00   0.00   0.00       4       2
 1990 286    62    59    4.7      0   0.00      0      1      0      5      1      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.77   0.00   0.00      0      0  117.2   0.19   0.15    0.0   1.25   0.04   0.04   0.03   0.00   0.00   0.00   0.00   0.00   0.00   0.00       4       2
 1990 287    63    60    4.9      0   0.00      0      1      0      5      1      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.77   0.00   0.00      0      0  121.1   0.20   0.15    0.0   1.25   0.04   0.04   0.03   0.00   0.00   0.00   0.00   0.00   0.00   0.00       4       2
 1990 288    64    61    5.0      0   0.00      0      1      0      5      1      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.77   0.00   0.00      0      0  123.0   0.20   0.15    0.0   1.25   0.04   0.04   0.03   0.00   0.00   0.00   0.00   0.00   0.00   0.00       4       2
 1990 289    65    62    5.1      0   0.00      0      1      0      5      1      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.77   0.00   0.00      0      0  123.8   0.21   0.15    0.0   1.25   0.04   0.04   0.03   0.00   0.00   0.00   0.00   0.00   0.00   0.00       4       2
 1990 290    66    63    5.2      0   0.00      0      1      0      5      1      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.77   0.00   0.00      0      0  125.8   0.21   0.15    0.0   1.25   0.04   0.04   0.03   0.00   0.00   0.00   0.00   0.00   0.00   0.00       4       2
 1990 291    67    64    5.4      0   0.00      0      1      0      5      1      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.77   0.00   0.00      0      0  130.7   0.22   0.15    0.0   1.25   0.04   0.04   0.03   0.00   0.00   0.00   0.00   0.00   0.00   0.00       4       2
 1990 292    68    65    5.6      0   0.00      0      1      0      5      1      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.77   0.00   0.00      0      0  135.6   0.23   0.15    0.0   1.25   0.04   0.04   0.03   0.00   0.00   0.00   0.00   0.00   0.00   0.00       4       2
 1990 293    69    66    5.8      0   0.00      0      1      0      5      1      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.77   0.00   0.00      0      0  140.9   0.23   0.15    0.0   1.25   0.04   0.04   0.03   0.00   0.00   0.00   0.00   0.00   0.00   0.00       4       2
 1990 294    70    67    5.9      0   0.00      0      1      0      5      1      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.77   0.00   0.00      0      0  146.4   0.24   0.15    0.0   1.25   0.04   0.04   0.03   0.00   0.00   0.00   0.00   0.00   0.00   0.00       4       2
 1990 295    71    68    6.1      0   0.00      0      1      0      5      1      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.76   0.00   0.00      0      0  151.5   0.25   0.15    0.0   1.25   0.04   0.04   0.03   0.00   0.00   0.00   0.00   0.00   0.00   0.00       4       2
 1990 296    72    69    6.3      0   0.00      0      1      0      5      1      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.76   0.00   0.00      0      0  157.5   0.26   0.15    0.0   1.25   0.04   0.04   0.03   0.00   0.00   0.00   0.00   0.00   0.00   0.00       4       2
 1990 297    73    70    6.5      0   0.00      0      1      0      5      1      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.76   0.00   0.00      0      0  162.6   0.27   0.15    0.0   1.25   0.04   0.04   0.03   0.00   0.00   0.00   0.00   0.00   0.00   0.00       4       2
 1990 298    74    71    6.7      0   0.00      0      1      0      4      1      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.76   0.00   0.00      0      0  168.4   0.28   0.15    0.0   1.25   0.04   0.04   0.03   0.00   0.00   0.00   0.00   0.00   0.00   0.00       4       2
 1990 299    75    72    6.9      0   0.00      0      1      0      4      1      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.76   0.00   0.00      0      0  176.4   0.28   0.15    0.0   1.25   0.04   0.04   0.03   0.00   0.00   0.00   0.00   0.00   0.00   0.00       4       2
 1990 300    76    73    7.1      0   0.00      0      1      0      4      1      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.76   0.00   0.00      0      0  185.7   0.30   0.15    0.0   1.25   0.04   0.04   0.03   0.00   0.00   0.00   0.00   0.00   0.00   0.00       4       2
 1990 301    77    74    7.3      0   0.00      0      1      0      4      1      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.76   0.00   0.00      0      0  194.9   0.31   0.15    0.0   1.25   0.04   0.04   0.03   0.00   0.00   0.00   0.00   0.00   0.00   0.00       4       2
 1990 302    78    75    7.6      1   0.00      0      1      0      4      1      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.76   0.00   0.00      0      0  205.6   0.32   0.15    0.0   1.25   0.04   0.04   0.03   0.00   0.00   0.00   0.00   0.00   0.00   0.00       4       2
 1990 303    79    76    7.8      1   0.00      0      1      0      4      1      0     0.0  0.000      0      0  0.000  0.000  0.000  0.108    5.76   0.00   0.00      0      0  211.8   0.34   0.15    0.0   1.25   0.04   0.04   0.03   0.00   0.00   0.00   0.00   0.00   0.00   0.00       4       2
 1990 304    80    77    8.0      1   0.00      0      1      0      4      1      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.75   0.00   0.00      0      0  213.9   0.35   0.15    0.0   1.25   0.04   0.04   0.03   0.00   0.00   0.00   0.00   0.00   0.00   0.00       4       2
 1990 305    81    78    8.2      1   0.00      0      1      0      4      1      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.75   0.00   0.00      0      0  217.7   0.36   0.15    0.0   1.25   0.04   0.04   0.03   0.00   0.00   0.00   0.00   0.00   0.00   0.00       4       2
 1990 306    82    79    8.4      1   0.00      0      1      0      4      1      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.74   0.00   0.00      0      0  220.7   0.37   0.15    0.0   1.25   0.04   0.04   0.03   0.00   0.00   0.00   0.00   0.00   0.00   0.00       4       2
 1990 307    83    80    8.7      1   0.00      0      1      0      4      1      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.74   0.00   0.00      0      0  229.6   0.38   0.15    0.0   1.25   0.04   0.04   0.03   0.00   0.00   0.00   0.00   0.00   0.00   0.00       4       2
 1990 308    84    81    8.8      1   0.00      0      1      0      4      1      0     0.0  0.000      0      0  0.000  0.000  0.000  0.011    5.74   0.00   0.00      0      0  225.4   0.39   0.15    0.0   1.25   0.04   0.04   0.03   0.00   0.00   0.00   0.00   0.00   0.00   0.00       4       3
 1990 309    85    82    8.9      1   0.00      0      1      0      4      1      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.73   0.00   0.00      0      0  216.9   0.40   0.15    0.0   1.25   0.04   0.04   0.03   0.00   0.00   0.00   0.00   0.00   0.00   0.00       4       3
 1990 310    86    83    9.1      1   0.00      0      1      0      4      2      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.73   0.00   0.00      0      0  214.0   0.40   0.15    0.0   1.25   0.04   0.04   0.03   0.00   0.00   0.00   0.00   0.00   0.00   0.00       4       3
 1990 311    87    84    9.2      1   0.00      0      1      0      4      2      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.72   0.00   0.00      0      0  211.6   0.41   0.15    0.0   1.25   0.04   0.04   0.03   0.00   0.00   0.00   0.00   0.00   0.00   0.00       4       3
 1990 312    88    85    9.4      1   0.00      0      1      0      4      2      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.72   0.00   0.00      0      0  211.4   0.41   0.15    0.0   1.25   0.04   0.04   0.03   0.00   0.00   0.00   0.00   0.00   0.00   0.00       4       3
 1990 313    89    86    9.5      3   0.00      0      1      0      4      2      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.72   0.00   0.00      0      0  212.2   0.42   0.15    0.0   1.25   0.04   0.04   0.03   0.00   0.00   0.00   0.00   0.00   0.00   0.00       4       3
 1990 314    90    87    9.7      3   0.00      0      1      0      4      2      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.71   0.00   0.00      0      0  210.0   0.43   0.15    0.0   1.25   0.04   0.04   0.03   0.00   0.00   0.00   0.00   0.00   0.00   0.00       4       3
 1990 315    91    88    9.9      3   0.00      0      1      0      4      2      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.70   0.00   0.00      0      0  207.9   0.44   0.15    0.0   1.25   0.04   0.04   0.03   0.00   0.00   0.00   0.00   0.00   0.00   0.00       4       3
 1990 316    92    89   10.1      3   0.00      0      1      0      4      2      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.70   0.00   0.00      0      0  209.5   0.45   0.15    0.0   1.25   0.04   0.04   0.03   0.00   0.00   0.00   0.00   0.00   0.00   0.00       4       3
 1990 317    93    90   10.4      3   0.00      0      1      0      4      2      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.69   0.00   0.00      0      0  207.5   0.46   0.15    0.0   1.25   0.04   0.04   0.03   0.00   0.00   0.00   0.00   0.00   0.00   0.00       4       3
 1990 318    94    91   10.7      3   0.00      0      2      0      4      2      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.69   0.00   0.00      0      0  209.4   0.48   0.15    0.0   1.25   0.04   0.04   0.03   0.00   0.00   0.00   0.00   0.00   0.00   0.00       4       3
 1990 319    95    92   10.9      3   0.00      0      2      0      4      2      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.69   0.00   0.01      0      0  211.4   0.49   0.15    0.0   1.25   0.04   0.04   0.03   0.00   0.00   0.00   0.00   0.00   0.00   0.00       4       3
 1990 320    96    93   11.0      3   0.00      1      2      0      4      2      0     0.0  0.000      0      0  0.000  0.000  0.000  0.067    5.70   0.00   0.01      0      0  207.3   0.50   0.15    0.0   1.25   0.04   0.04   0.03   0.00   0.00   0.00   0.00   0.00   0.00   0.00       4       3
