*GROWTH ASPECTS OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.0.2.000               Aug 23, 2016; 19:17:45

*RUN   1        : UYSB                    
 MODEL          : CRGRO040 - Soybean         
 EXPERIMENT     : UYSB0396 SB    late to create DSS                             
 TREATMENT  1   : UYSB                    

@YEAR DOY   DAS   DAP   L#SD   GSTD   LAID   LWAD   SWAD   GWAD   RWAD   CWAD   G#AD    GWGD   HIAD   PWAD   P#AD   WSPD   WSGD   NSTD   EWSD    LN%D   SH%D   HIPD   PWDD   PWTD   SLAD   CHTD   CWID   NWAD   RDPD   RL1D   RL2D   RL3D   RL4D   RL5D   RL6D   RL7D   RL8D   RL9D   RL10   SNW0C   SNW1C
 1999 329    97    94   11.5      3   2.20   1172   1512      0    875   2798      0     0.0  0.000    114    185  0.000  0.000  0.000  0.000    5.08   0.00   0.04      0    114  187.7   0.50   0.15   90.3   1.25   2.86   3.83   3.87   1.70   1.53   1.26   0.91   0.47   0.00   0.00      70      87
 1999 330    98    95   11.7      3   2.23   1188   1547      0    887   2879      0     0.0  0.000    144    214  0.000  0.000  0.000  0.000    5.05   0.00   0.05      0    144  188.0   0.51   0.15   90.4   1.25   2.92   3.89   3.91   1.73   1.56   1.27   0.92   0.47   0.00   0.00      75      92
 1999 331    99    96   11.9      3   2.28   1229   1625      0    916   3031      0     0.0  0.000    177    246  0.000  0.000  0.000  0.000    5.03   0.00   0.06      0    177  185.3   0.52   0.15   92.9   1.25   3.07   4.03   4.01   1.79   1.61   1.32   0.95   0.49   0.00   0.00      80      99
 1999 332   100    97   12.1      3   2.32   1275   1714      0    949   3204      0     0.0  0.000    215    291  0.000  0.000  0.000  0.000    4.99   0.00   0.07      0    215  181.7   0.53   0.15  106.3   1.25   3.23   4.18   4.12   1.85   1.67   1.37   0.99   0.51   0.00   0.00      86     106
 1999 333   101    98   12.3      3   2.35   1316   1798      0    978   3372      0     0.0  0.000    258    332  0.000  0.000  0.000  0.000    4.97   0.00   0.08      0    258  178.7   0.54   0.15  110.9   1.25   3.30   4.33   4.22   1.92   1.73   1.41   1.02   0.53   0.00   0.00      92     114
 1999 334   102    99   12.5      3   2.35   1343   1861      0   1043   3510      0     0.0  0.000    306    383  0.000  0.314  0.000  0.000    4.93   0.00   0.09      0    306  175.3   0.55   0.15  111.5   1.25   3.36   4.61   4.43   2.08   1.87   1.53   1.11   0.57   0.00   0.00      98     126
 1999 335   103   100   12.8      3   2.38   1363   1910      0   1054   3637      0     0.0  0.000    364    444  0.000  0.000  0.000  0.000    4.90   0.00   0.10      0    364  174.4   0.56   0.15  111.6   1.25   3.28   4.65   4.45   2.11   1.91   1.56   1.13   0.58   0.00   0.00     105     138
 1999 336   104   101   13.0      3   2.37   1362   1922      0   1049   3715      0     0.0  0.000    431    498  0.000  0.000  0.000  0.000    4.86   0.00   0.12      0    431  174.0   0.58   0.15  111.7   1.25   3.28   4.64   4.40   2.11   1.90   1.56   1.12   0.58   0.00   0.00     110     145
 1999 337   105   102   13.1      3   2.38   1384   1975      0   1063   3859      0     0.0  0.000    500    523  0.000  0.000  0.000  0.000    4.84   0.00   0.13      0    500  172.1   0.58   0.15  111.8   1.25   3.37   4.72   4.41   2.14   1.93   1.58   1.14   0.59   0.00   0.00     116     153
 1999 338   106   103   13.4      3   2.40   1416   2048      0   1083   4038      0     0.0  0.000    574    565  0.000  0.000  0.000  0.000    4.82   0.00   0.14      0    574  169.4   0.59   0.15  112.8   1.25   3.49   4.83   4.44   2.19   1.98   1.62   1.17   0.60   0.00   0.00     122     163
 1999 339   107   104   13.5      3   2.40   1419   2063      0   1083   4131      0     0.0  0.000    649    628  0.000  0.000  0.000  0.000    4.80   0.00   0.16      0    649  168.8   0.60   0.15  113.2   1.25   3.51   4.85   4.41   2.20   1.98   1.62   1.17   0.60   0.00   0.00     126     169
 1999 340   108   105   13.6      3   2.40   1444   2121      0   1099   4280      0     0.0  0.000    715    649  0.000  0.000  0.000  0.000    4.79   0.00   0.17      0    715  166.1   0.61   0.15  115.1   1.25   3.55   4.94   4.43   2.24   2.02   1.65   1.19   0.62   0.00   0.00     130     175
 1999 341   109   106   13.8      3   2.40   1462   2165      0   1108   4410      0     0.0  0.000    783    667  0.000  0.000  0.000  0.000    4.77   0.00   0.18      0    783  164.2   0.61   0.15  116.7   1.25   3.48   5.01   4.43   2.27   2.05   1.68   1.21   0.63   0.00   0.00     133     183
 1999 342   110   107   13.9      5   2.39   1477   2212      0   1158   4548      0     0.0  0.000    858    681  0.085  0.390  0.000  0.000    4.73   0.00   0.19      0    858  162.0   0.62   0.15  117.0   1.25   3.41   5.22   4.54   2.40   2.18   1.78   1.29   0.67   0.00   0.00     139     196
 1999 343   111   108   14.0      5   2.38   1485   2254      0   1194   4658     20     0.0  0.000    919    701  0.204  0.469  0.000  0.000    4.68   0.00   0.20      0    919  160.1   0.62   0.15  116.1   1.25   3.34   5.33   4.60   2.49   2.29   1.87   1.35   0.70   0.00   0.00     164     211
 1999 344   112   109   14.1      5   2.36   1480   2280      1   1183   4724     57     2.4  0.000    964    723  0.449  0.633  0.000  0.000    4.61   0.14   0.20      0    964  159.3   0.62   0.15  112.2   1.25   3.26   5.26   4.53   2.47   2.28   1.87   1.35   0.70   0.00   0.00     212     230
 1999 345   113   110   14.2      5   2.34   1473   2297      5   1168   4798     79     6.8  0.001   1027    748  0.406  0.604  0.000  0.000    4.56   0.52   0.21      0   1027  158.7   0.62   0.15  109.0   1.25   3.19   5.18   4.45   2.45   2.26   1.86   1.34   0.69   0.00   0.00     245     250
 1999 346   114   111   14.3      5   2.31   1461   2293     11   1169   4844    108    10.3  0.002   1090    770  0.029  0.353  0.000  0.000    4.53   1.02   0.23      0   1090  158.4   0.63   0.15  108.2   1.25   3.28   5.12   4.40   2.45   2.28   1.88   1.36   0.70   0.00   0.00     296     266
 1999 347   115   112   14.5      5   2.28   1445   2304     19   1164   4901    142    13.4  0.004   1153    794  0.000  0.000  0.000  0.000    4.49   1.65   0.24      0   1153  157.5   0.63   0.15  109.9   1.25   3.31   5.11   4.34   2.43   2.27   1.88   1.36   0.70   0.00   0.00     369     278
 1999 348   116   113   14.7      5   2.21   1423   2346     29   1166   5004    162    18.0  0.006   1235    828  0.000  0.000  0.023  0.000    4.43   2.36   0.25      0   1235  155.0   0.64   0.15  127.3   1.25   3.33   5.14   4.28   2.43   2.28   1.90   1.37   0.71   0.00   0.00     458     291
 1999 349   117   114   14.8      5   2.13   1382   2348     41   1150   5036    178    22.8  0.008   1305    875  0.410  0.607  0.000  0.000    4.37   3.10   0.26      0   1305  154.4   0.65   0.15  123.4   1.25   3.25   5.07   4.20   2.40   2.25   1.89   1.36   0.70   0.00   0.00     538     312
 1999 350   118   115   14.9      5   2.11   1372   2356     53   1134   5080    206    25.6  0.010   1353    901  0.516  0.678  0.000  0.000    4.31   3.89   0.27      0   1353  154.0   0.65   0.15  118.8   1.25   3.18   5.00   4.12   2.36   2.22   1.87   1.35   0.70   0.00   0.00     578     333
 1999 351   119   116   15.0      5   2.09   1357   2338     67   1116   5081    238    28.1  0.013   1386    914  0.658  0.772  0.000  0.000    4.27   4.83   0.27      0   1386  154.3   0.65   0.15  112.7   1.25   3.11   4.92   4.04   2.33   2.19   1.85   1.34   0.69   0.00   0.00     620     356
 1999 352   120   117   15.0      5   2.07   1340   2314     83   1098   5066    275    30.1  0.016   1411    917  0.650  0.767  0.000  0.000    4.23   5.86   0.28      0   1411  154.7   0.65   0.15  104.8   1.25   3.04   4.83   3.95   2.29   2.16   1.83   1.33   0.69   0.00   0.00     666     381
 1999 353   121   118   15.1      5   2.00   1291   2271    103   1079   4981    326    31.5  0.021   1419    911  0.703  0.802  0.000  0.000    4.19   7.23   0.28      0   1419  155.2   0.65   0.15   97.5   1.25   2.96   4.74   3.87   2.25   2.13   1.81   1.32   0.68   0.00   0.00     777     406
 1999 354   122   119   15.1      5   1.92   1236   2226    124   1062   4891    373    33.3  0.025   1429    906  0.728  0.819  0.000  0.000    4.15   8.70   0.29      0   1429  155.7   0.65   0.15   90.7   1.25   2.90   4.65   3.79   2.22   2.10   1.79   1.31   0.68   0.00   0.00     894     429
 1999 355   123   120   15.1      5   1.83   1171   2175    150   1043   4774    433    34.7  0.031   1428    890  0.651  0.768  0.000  0.000    4.11  10.50   0.30      0   1428  156.2   0.65   0.15   84.3   1.25   2.84   4.56   3.71   2.18   2.07   1.77   1.30   0.67   0.00   0.00    1037     452
 1999 356   124   121   15.2      5   1.74   1112   2127    181   1025   4645    504    36.0  0.039   1406    876  0.765  0.843  0.000  0.000    4.07  12.89   0.30      0   1406  156.6   0.65   0.15   78.4   1.25   2.77   4.47   3.63   2.14   2.04   1.75   1.29   0.67   0.00   0.00    1184     475
 1999 357   125   122   15.2      5   1.65   1052   2082    212   1009   4524    566    37.5  0.047   1391    857  0.763  0.842  0.000  0.000    4.03  15.26   0.31      0   1391  157.0   0.65   0.15   72.9   1.25   2.72   4.39   3.56   2.11   2.01   1.73   1.28   0.66   0.00   0.00    1325     496
 1999 358   126   123   15.2      5   1.57    994   2035    249    991   4425    595    41.8  0.056   1396    851  0.771  0.848  0.000  0.000    3.99  17.81   0.32      0   1396  157.5   0.65   0.15   67.8   1.25   2.65   4.30   3.48   2.07   1.98   1.71   1.27   0.66   0.00   0.00    1431     518
 1999 359   127   124   15.2      5   1.50    947   1995    270    972   4308    645    41.9  0.063   1366    835  0.823  0.882  0.000  0.000    3.97  19.76   0.32      0   1366  158.0   0.65   0.15   63.1   1.25   2.59   4.20   3.40   2.03   1.95   1.68   1.26   0.65   0.00   0.00    1543     541
 1999 360   128   125   15.3      5   1.42    897   1955    285    954   4161    717    39.8  0.069   1309    806  0.775  0.850  0.000  0.000    3.96  21.77   0.31      0   1309  158.5   0.65   0.15   58.7   1.25   2.53   4.11   3.32   1.99   1.91   1.66   1.24   0.65   0.00   0.00    1683     563
 1999 361   129   126   15.3      5   1.35    849   1916    298    935   4062    741    40.3  0.073   1297    796  0.776  0.850  0.000  0.000    3.95  23.01   0.32      0   1297  159.0   0.65   0.15   54.6   1.25   2.47   4.01   3.24   1.95   1.88   1.63   1.23   0.64   0.00   0.00    1773     586
 1999 362   130   127   15.3      5   1.27    796   1872    354    917   3982    781    45.3  0.089   1314    782  0.324  0.549  0.000  0.000    3.87  26.93   0.33      0   1314  159.5   0.65   0.15   52.8   1.25   2.42   3.92   3.17   1.92   1.84   1.61   1.21   0.64   0.00   0.00    1874     604
 1999 363   131   128   15.3      5   1.19    743   1830    403    900   3909    815    49.4  0.103   1335    770  0.571  0.714  0.000  0.000    3.80  30.18   0.34      0   1335  160.0   0.65   0.15   49.1   1.25   2.36   3.84   3.10   1.88   1.81   1.59   1.20   0.63   0.00   0.00    1964     624
 1999 364   132   129   15.3      5   1.12    696   1791    453    883   3840    863    52.4  0.118   1353    753  0.346  0.564  0.000  0.000    3.73  33.46   0.35      0   1353  160.5   0.65   0.15   45.7   1.25   2.31   3.75   3.03   1.84   1.78   1.56   1.19   0.63   0.00   0.00    2050     644
 1999 365   133   130   15.3      5   1.06    657   1757    476    866   3770    909    52.3  0.126   1356    739  0.819  0.880  0.000  0.000    3.69  35.08   0.36      0   1356  161.0   0.65   0.15   42.5   1.25   2.26   3.67   2.96   1.81   1.75   1.54   1.17   0.62   0.00   0.00    2121     663
 2000 001   134   131   15.3      5   1.05    649   1742    496    850   3753    942    52.6  0.132   1361    718  0.837  0.891  0.000  0.000    3.67  36.41   0.36      0   1361  161.5   0.65   0.15   39.5   1.25   2.21   3.59   2.90   1.77   1.72   1.51   1.16   0.62   0.00   0.00    2138     682
 2000 002   135   132   15.3      5   1.04    643   1729    515    834   3741    958    53.7  0.138   1369    685  0.827  0.885  0.000  0.000    3.64  37.60   0.37      0   1369  162.0   0.65   0.15   36.7   1.25   2.16   3.51   2.84   1.74   1.69   1.49   1.14   0.62   0.00   0.00    2149     700
 2000 003   136   133   15.3      5   1.04    638   1716    531    818   3732    967    54.9  0.142   1378    647  0.853  0.902  0.000  0.000    3.62  38.51   0.37      0   1378  162.5   0.65   0.15   34.2   1.25   2.11   3.43   2.77   1.70   1.66   1.47   1.13   0.61   0.00   0.00    2156     718
 2000 004   137   134   15.3      5   1.03    633   1703    547    803   3728    967    56.6  0.147   1392    592  0.838  0.892  0.000  0.000    3.60  39.32   0.37      0   1392  163.0   0.65   0.15   31.8   1.25   2.07   3.36   2.71   1.67   1.62   1.44   1.12   0.61   0.00   0.00    2159     736
 2000 005   138   135   15.3      5   1.03    629   1691    558    787   3720    967    57.7  0.150   1401    554  0.855  0.904  0.000  0.000    3.59  39.81   0.38      0   1401  163.5   0.65   0.15   29.5   1.25   2.02   3.28   2.65   1.64   1.59   1.42   1.10   0.60   0.00   0.00    2160     754
 2000 006   139   136   15.3      5   1.03    625   1680    565    772   3712    967    58.4  0.152   1407    527  0.873  0.915  0.000  0.000    3.58  40.14   0.38      0   1407  164.0   0.65   0.15   27.5   1.25   1.98   3.21   2.59   1.60   1.56   1.39   1.08   0.60   0.00   0.00    2161     771
 2000 007   140   137   15.3      5   1.02    623   1669    566    756   3700    967    58.6  0.153   1408    509  0.885  0.923  0.000  0.000    3.59  40.22   0.38      0   1408  164.5   0.65   0.15   25.6   1.25   1.93   3.13   2.53   1.57   1.53   1.37   1.07   0.59   0.00   0.00    2162     789
 2000 008   141   138   15.3      5   1.02    621   1659    566    741   3688    967    58.6  0.154   1408    493  0.900  0.933  0.000  0.000    3.60  40.22   0.38      0   1408  165.0   0.65   0.15   23.8   1.25   1.88   3.06   2.47   1.53   1.50   1.34   1.05   0.59   0.00   0.00    2162     805
 2000 009   142   139   15.3      5   1.02    619   1650    566    725   3677    967    58.6  0.154   1408    479  0.854  0.903  0.000  0.000    3.61  40.23   0.38      0   1408  165.4   0.65   0.15   22.1   1.25   1.84   2.99   2.41   1.50   1.47   1.32   1.04   0.58   0.00   0.00    2162     822
 2000 010   143   140   15.3      5   1.02    617   1640    569    710   3666    967    58.9  0.155   1410    471  0.865  0.910  0.000  0.000    3.62  40.36   0.38      0   1410  165.9   0.65   0.15   20.6   1.25   1.80   2.92   2.36   1.46   1.43   1.29   1.02   0.57   0.00   0.00    2162     839
 2000 011   144   141   15.3      5   1.02    615   1630    569    696   3655    967    58.9  0.156   1410    457  0.900  0.933  0.000  0.000    3.63  40.36   0.39      0   1410  166.4   0.65   0.15   19.1   1.25   1.76   2.85   2.30   1.43   1.40   1.27   1.00   0.57   0.00   0.00    2162     855
 2000 012   145   142   15.3      7   1.02    613   1622    569    681   3645    967    58.9  0.156   1410    444  0.883  0.922  0.000  0.000    3.64  40.36   0.39      0   1410  166.9   0.65   0.15   17.8   1.25   1.71   2.78   2.25   1.40   1.37   1.24   0.99   0.56   0.00   0.00    2162     871
 2000 013   146   143   15.3      7   0.82    489   1542    569    668   3441    967    58.9  0.165   1410    439  0.911  0.941  0.000  0.000    3.65  40.37   0.41      0   1410  167.4   0.65   0.15   16.5   1.25   1.70   2.72   2.20   1.37   1.34   1.22   0.97   0.56   0.00   0.00    2356     886
 2000 014   147   144   15.3      7   0.65    387   1475    602    656   3298    967    62.2  0.182   1437    439  0.280  0.520  0.000  0.000    3.56  41.86   0.44      0   1437  167.9   0.65   0.15   15.4   1.25   1.68   2.70   2.15   1.34   1.32   1.20   0.96   0.55   0.00   0.00    2510     898
 2000 015   148   145   15.3      7   0.51    306   1419    657    644   3211    967    67.9  0.205   1486    439  0.000  0.000  0.000  0.000    3.45  44.18   0.46      0   1486  168.4   0.65   0.15   14.3   1.25   1.67   2.67   2.10   1.31   1.29   1.17   0.94   0.55   0.00   0.00    2633     911
 2000 016   149   146   15.3      7   0.41    242   1374    700    632   3139    967    72.4  0.223   1524    439  0.000  0.000  0.000  0.000    3.34  45.91   0.49      0   1524  168.9   0.66   0.15   13.3   1.25   1.66   2.65   2.05   1.28   1.26   1.15   0.93   0.54   0.00   0.00    2729     924
 2000 017   150   147   15.3      7   0.32    192   1338    719    621   3069    967    74.4  0.234   1540    439  0.000  0.000  0.000  0.000    3.27  46.72   0.50      0   1540  169.4   0.66   0.15   12.4   1.25   1.64   2.63   2.01   1.25   1.23   1.13   0.91   0.53   0.00   0.00    2805     935
 2000 018   151   148   15.3      7   0.26    152   1308    753    610   3028    967    77.9  0.249   1568    439  0.000  0.000  0.000  0.000    3.18  48.00   0.52      0   1568  169.8   0.66   0.15   12.4   1.25   1.63   2.61   1.97   1.22   1.21   1.10   0.90   0.53   0.00   0.00    2866     945
 2000 019   152   149   15.3      7   0.20    120   1283    778    600   2993    967    80.5  0.260   1590    439  0.000  0.000  0.000  0.000    3.09  48.97   0.53      0   1590  170.2   0.66   0.15   11.5   1.25   1.62   2.59   1.94   1.19   1.18   1.08   0.88   0.52   0.00   0.00    2914     956
 2000 020   153   150   15.3      7   0.16     95   1263    796    590   2961    967    82.3  0.269   1603    439  0.000  0.000  0.000  0.000    3.02  49.63   0.54      0   1603  170.6   0.66   0.15   10.7   1.25   1.60   2.57   1.90   1.16   1.16   1.06   0.87   0.52   0.00   0.00    2952     967
 2000 021   154   151   15.3      7   0.13     76   1247    802    580   2931    967    82.9  0.273   1608    439  0.000  0.000  0.000  0.000    3.00  49.86   0.55      0   1608  171.0   0.66   0.15    9.9   1.25   1.58   2.54   1.86   1.14   1.13   1.04   0.86   0.51   0.00   0.00    2982     978
 2000 022   155   152   15.3      7   0.10     61   1235    802    570   2903    967    82.9  0.276   1608    439  0.000  0.000  0.000  0.000    3.01  49.86   0.55      0   1608  171.4   0.66   0.15    9.3   1.25   1.56   2.52   1.83   1.11   1.11   1.02   0.84   0.51   0.00   0.00    3006     988
 2000 023   156   153   15.3      7   0.08     48   1224    805    561   2883    967    83.3  0.279   1611    439  0.000  0.000  0.000  0.000    2.99  50.01   0.56      0   1611  171.7   0.66   0.15    8.6   1.25   1.53   2.50   1.80   1.09   1.08   1.00   0.83   0.50   0.00   0.00    3025     998
 2000 024   157   154   15.3      8   0.07     39   1216    805    551   2865    967    83.3  0.281   1611    439  0.000  0.000  0.000  0.000    3.00  50.01   0.56      0   1611  172.0   0.66   0.15    8.0   1.25   1.50   2.48   1.77   1.06   1.06   0.98   0.82   0.49   0.00   0.00    3040    1008

*DSSAT Cropping System Model Ver. 4.0.2.000               Aug 23, 2016; 19:17:45

*RUN   2        : UYSB                    
 MODEL          : CRGRO040 - Soybean         
 EXPERIMENT     : UYSB0396 SB    late to create DSS                             
 TREATMENT  1   : UYSB                    

@YEAR DOY   DAS   DAP   L#SD   GSTD   LAID   LWAD   SWAD   GWAD   RWAD   CWAD   G#AD    GWGD   HIAD   PWAD   P#AD   WSPD   WSGD   NSTD   EWSD    LN%D   SH%D   HIPD   PWDD   PWTD   SLAD   CHTD   CWID   NWAD   RDPD   RL1D   RL2D   RL3D   RL4D   RL5D   RL6D   RL7D   RL8D   RL9D   RL10   SNW0C   SNW1C
 2000 235     3     0    0.0      0   0.00      0      0      0      0      0      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    0.00   0.00   0.00      0      0    0.0   0.00   0.00    0.0   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00       0       0
 2000 236     4     1    0.0      0   0.00      0      0      0      0      0      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    0.00   0.00   0.00      0      0    0.0   0.00   0.00    0.0   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00       0       0
 2000 237     5     2    0.0      0   0.00      0      0      0      0      0      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    0.00   0.00   0.00      0      0    0.0   0.00   0.00    0.0   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00       0       0
 2000 238     6     3    0.0      0   0.00      0      0      0      0      0      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    0.00   0.00   0.00      0      0    0.0   0.00   0.00    0.0   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00       0       0
 2000 239     7     4    0.0      0   0.00      0      0      0      0      0      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    0.00   0.00   0.00      0      0    0.0   0.00   0.00    0.0   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00       0       0
 2000 240     8     5    0.0      0   0.00      0      0      0      0      0      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    0.00   0.00   0.00      0      0    0.0   0.00   0.00    0.0   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00       0       0
 2000 241     9     6    0.0      0   0.00      0      0      0      0      0      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    0.00   0.00   0.00      0      0    0.0   0.00   0.00    0.0   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00       0       0
 2000 242    10     7    0.0      0   0.00      0      0      0      0      0      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    0.00   0.00   0.00      0      0    0.0   0.00   0.00    0.0   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00       0       0
 2000 243    11     8    0.0      0   0.00      0      0      0      0      0      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    0.00   0.00   0.00      0      0    0.0   0.00   0.00    0.0   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00       0       0
 2000 244    12     9    0.0      0   0.00      0      0      0      0      0      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    0.00   0.00   0.00      0      0    0.0   0.00   0.00    0.0   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00       0       0
 2000 245    13    10    0.0      0   0.01      3      1      0      4      4      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.70   0.00   0.00      0      0  192.9   0.03   0.03    0.9   0.26   0.04   0.04   0.02   0.00   0.00   0.00   0.00   0.00   0.00   0.00       0       0
 2000 246    14    11    0.0      0   0.01      3      1      0      4      4      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.70   0.00   0.00      0      0  189.6   0.03   0.03    0.9   0.28   0.04   0.04   0.03   0.00   0.00   0.00   0.00   0.00   0.00   0.00       0       0
 2000 247    15    12    0.1      0   0.01      3      1      0      4      4      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.70   0.00   0.00      0      0  186.6   0.03   0.03    0.8   0.31   0.04   0.04   0.03   0.00   0.00   0.00   0.00   0.00   0.00   0.00       0       0
 2000 248    16    13    0.1      0   0.01      3      1      0      4      4      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.70   0.00   0.00      0      0  185.1   0.03   0.03    0.8   0.34   0.04   0.04   0.03   0.00   0.00   0.00   0.00   0.00   0.00   0.00       0       0
 2000 249    17    14    0.1      0   0.01      4      1      0      5      5      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.70   0.00   0.00      0      0  183.9   0.03   0.03    0.8   0.38   0.04   0.04   0.03   0.00   0.00   0.00   0.00   0.00   0.00   0.00       0       0
 2000 250    18    15    0.2      0   0.01      4      1      0      5      5      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.70   0.00   0.00      0      0  183.3   0.03   0.03    0.8   0.42   0.05   0.05   0.04   0.00   0.00   0.00   0.00   0.00   0.00   0.00       0       0
 2000 251    19    16    0.3      0   0.01      4      1      0      6      5      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.70   0.00   0.00      0      0  186.7   0.03   0.03    0.8   0.49   0.05   0.05   0.04   0.00   0.00   0.00   0.00   0.00   0.00   0.00       0       0
 2000 252    20    17    0.4      0   0.01      4      1      0      6      6      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.71   0.00   0.00      0      0  193.0   0.04   0.04    0.8   0.59   0.05   0.06   0.04   0.01   0.00   0.00   0.00   0.00   0.00   0.00       0       0
 2000 253    21    18    0.4      0   0.01      5      1      0      7      6      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.71   0.00   0.00      0      0  201.9   0.04   0.04    0.8   0.67   0.05   0.06   0.04   0.01   0.00   0.00   0.00   0.00   0.00   0.00       0       0
 2000 254    22    19    0.5      0   0.01      5      1      0      7      6      0     0.0  0.000      0      0  0.000  0.000  0.000  0.356    5.71   0.00   0.00      0      0  210.7   0.04   0.04    0.8   0.76   0.06   0.06   0.05   0.01   0.00   0.00   0.00   0.00   0.00   0.00       0       0
 2000 255    23    20    0.6      0   0.01      5      1      0      8      6      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.71   0.00   0.00      0      0  215.4   0.04   0.04    0.8   0.83   0.06   0.06   0.05   0.01   0.00   0.00   0.00   0.00   0.00   0.00       0       1
 2000 256    24    21    0.6      0   0.01      5      2      0      8      7      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.71   0.00   0.00      0      0  213.8   0.05   0.05    0.8   0.86   0.06   0.06   0.05   0.01   0.01   0.00   0.00   0.00   0.00   0.00       0       1
 2000 257    25    22    0.7      0   0.01      5      2      0      8      7      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.71   0.00   0.00      0      0  213.5   0.05   0.05    0.7   0.87   0.06   0.06   0.05   0.01   0.01   0.00   0.00   0.00   0.00   0.00       0       1
 2000 258    26    23    0.7      0   0.01      5      2      0      8      7      0     0.0  0.000      0      0  0.000  0.000  0.000  0.098    5.71   0.00   0.00      0      0  212.8   0.05   0.05    0.7   0.88   0.06   0.06   0.05   0.01   0.01   0.00   0.00   0.00   0.00   0.00       0       1
 2000 259    27    24    0.7      0   0.01      5      2      0      8      7      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.71   0.00   0.00      0      0  212.2   0.05   0.05    0.7   0.92   0.06   0.06   0.05   0.01   0.01   0.00   0.00   0.00   0.00   0.00       0       1
 2000 260    28    25    0.8      0   0.01      6      2      0      9      7      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.72   0.00   0.00      0      0  211.0   0.05   0.05    0.7   0.97   0.07   0.06   0.06   0.01   0.01   0.00   0.00   0.00   0.00   0.00       0       1
 2000 261    29    26    0.8      0   0.01      6      2      0      9      8      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.72   0.00   0.00      0      0  210.6   0.05   0.05    0.7   1.01   0.07   0.07   0.06   0.01   0.01   0.00   0.00   0.00   0.00   0.00       0       1
 2000 262    30    27    0.9      0   0.01      6      2      0     10      8      0     0.0  0.000      0      0  0.000  0.000  0.000  0.006    5.72   0.00   0.00      0      0  215.1   0.05   0.05    0.7   1.08   0.07   0.07   0.06   0.01   0.01   0.00   0.00   0.00   0.00   0.00       0       1
 2000 263    31    28    1.0      0   0.01      6      2      0     10      8      0     0.0  0.000      0      0  0.000  0.000  0.000  0.094    5.72   0.00   0.00      0      0  218.7   0.05   0.05    0.7   1.16   0.07   0.07   0.06   0.02   0.01   0.01   0.00   0.00   0.00   0.00       0       1
 2000 264    32    29    1.1      0   0.02      7      2      0     11      9      0     0.0  0.000      0      0  0.000  0.000  0.000  0.051    5.72   0.00   0.00      0      0  229.9   0.06   0.06    0.7   1.24   0.07   0.07   0.06   0.02   0.01   0.01   0.00   0.00   0.00   0.00       0       1
 2000 265    33    30    1.2      0   0.02      7      2      0     11     10      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000    5.72   0.00   0.00      0      0  233.3   0.06   0.06    0.7   1.25   0.08   0.07   0.06   0.02   0.01   0.01   0.00   0.00   0.00   0.00       0       1
