*SOIL NITROGEN DAILY OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.0.2.000               Aug 23, 2016; 18:23:33

*RUN   1        : UYSB                    
 MODEL          : CRGRO040 - Soybean         
 EXPERIMENT     : UYSB0315 SB    late to create DSS                             
 TREATMENT  1   : UYSB                    

@YEAR DOY   DAS  NAPC  NI#M    NLCC   NIAD    NOAD   NITD   NHTD  NI1D  NI2D  NI3D  NI4D  NI5D  NI6D  NI7D  NI8D  NI9D  NI10  NH1D  NH2D  NH3D  NH4D  NH5D  NH6D  NH7D  NH8D  NH9D  NH10    NMNC    NITC    NDNC    NIMC    AMLC
 1999 242    10     0     0     0.0   60.7   16640   42.4   18.3   3.3   6.7   7.8   5.7   3.2   0.2   0.5   0.5   0.0   0.0   0.1   0.7   1.3   1.0   1.0  1.53  1.16  1.07  0.00  0.00    6.48   12.09    0.00    0.00    0.00
 1999 243    11     0     0     0.0   61.2   16639   43.2   18.1   3.4   6.8   7.9   5.8   3.3   0.2   0.5   0.5   0.0   0.0   0.1   0.7   1.2   1.0   1.0  1.53  1.14  1.03  0.00  0.00    7.01   12.89    0.00    0.00    0.00
 1999 244    12     0     0     0.0   61.8   16638   44.0   17.8   3.5   6.9   8.0   5.9   3.3   0.2   0.5   0.6   0.0   0.0   0.1   0.6   1.2   0.9   1.0  1.54  1.11  1.00  0.00  0.00    7.57   13.72    0.00    0.00    0.00
 1999 245    13     0     0     0.0   62.4   16638   44.8   17.6   3.3   7.1   8.1   5.9   3.4   0.3   0.6   0.6   0.0   0.0   0.1   0.6   1.2   0.9   1.0  1.54  1.09  0.98  0.00  0.00    8.14   14.54    0.00    0.00    0.00
 1999 246    14     0     0     0.0   63.0   16637   45.6   17.4   2.3   7.5   8.4   6.0   3.4   0.3   0.6   0.6   0.0   0.0   0.2   0.6   1.2   0.9   0.9  1.54  1.07  0.95  0.00  0.00    8.74   15.33    0.00    0.00    0.00
 1999 247    15     0     0     0.0   63.5   16637   46.3   17.2   2.5   7.2   8.7   6.1   3.5   0.3   0.6   0.7   0.0   0.0   0.1   0.7   1.2   0.9   0.9  1.54  1.05  0.92  0.00  0.00    9.29   16.07    0.00    0.00    0.00
 1999 248    16     0     0     0.0   64.0   16636   46.9   17.1   2.2   7.0   8.9   6.2   3.5   0.3   0.7   0.7   0.0   0.0   0.2   0.7   1.2   0.8   0.9  1.55  1.02  0.89  0.00  0.00    9.82   16.69    0.00    0.00    0.00
 1999 249    17     0     0     0.0   64.5   16636   47.6   16.9   1.8   6.4   9.4   6.5   3.6   0.3   0.7   0.7   0.0   0.0   0.2   0.8   1.2   0.8   0.9  1.55  1.00  0.87  0.00  0.00   10.32   17.35    0.00    0.00    0.00
 1999 250    18     0     0     0.0   65.0   16635   48.1   16.9   1.3   5.5   8.9   7.5   3.7   0.3   0.7   0.8   0.0   0.0   0.1   0.9   1.3   0.8   0.9  1.55  0.98  0.84  0.00  0.00   10.85   17.86    0.00    0.00    0.00
 1999 251    19     0     0     0.0   65.5   16635   48.4   17.1   1.3   5.4   8.8   7.4   4.1   0.4   0.8   0.8   0.0   0.0   0.2   0.9   1.4   0.8   0.8  1.55  0.97  0.82  0.00  0.00   11.39   18.24    0.04    0.00    0.00
 1999 252    20     0     0     0.0   66.0   16634   48.9   17.2   1.6   5.3   8.7   7.3   4.3   0.4   0.8   0.8   0.0   0.0   0.1   1.0   1.4   0.8   0.8  1.56  0.95  0.80  0.00  0.00   11.95   18.72    0.06    0.00    0.00
 1999 253    21     0     0     0.0   66.6   16634   49.5   17.1   1.8   5.5   8.7   7.3   4.4   0.4   0.8   0.8   0.0   0.0   0.1   0.9   1.5   0.9   0.8  1.56  0.93  0.77  0.00  0.00   12.51   19.36    0.06    0.00    0.00
 1999 254    22     0     0     0.0   67.1   16633   50.2   16.9   2.1   5.5   8.8   7.3   4.5   0.4   0.9   0.9   0.0   0.0   0.1   0.8   1.5   0.9   0.8  1.56  0.91  0.75  0.00  0.00   13.06   20.12    0.06    0.00    0.00
 1999 255    23     0     0     0.0   67.6   16632   50.9   16.7   2.3   5.6   8.9   7.3   4.5   0.4   0.9   0.9   0.0   0.0   0.1   0.8   1.4   0.9   0.8  1.56  0.89  0.73  0.00  0.00   13.58   20.81    0.06    0.00    0.00
 1999 256    24     0     0     0.0   68.1   16632   51.6   16.5   2.1   5.8   9.0   7.4   4.6   0.4   0.9   0.9   0.0   0.0   0.1   0.7   1.4   0.9   0.8  1.56  0.88  0.71  0.00  0.00   14.10   21.56    0.06    0.00    0.00
 1999 257    25     0     0     0.0   68.6   16631   52.2   16.4   2.2   5.8   9.1   7.4   4.6   0.5   0.9   0.9   0.0   0.0   0.1   0.8   1.4   0.9   0.8  1.57  0.86  0.69  0.00  0.00   14.64   22.19    0.06    0.00    0.00
 1999 258    26     0     0     0.0   69.1   16631   53.0   16.1   2.4   5.9   9.2   7.5   4.7   0.5   1.0   1.0   0.0   0.0   0.1   0.7   1.4   0.8   0.7  1.57  0.85  0.67  0.00  0.00   15.18   22.95    0.06    0.00    0.00
 1999 259    27     0     0     0.0   69.6   16630   53.7   15.9   2.6   6.0   9.3   7.5   4.7   0.5   1.0   1.0   0.0   0.0   0.1   0.7   1.3   0.8   0.7  1.57  0.83  0.66  0.00  0.00   15.74   23.71    0.06    0.00    0.00
 1999 260    28     0     0     0.0   70.2   16630   54.5   15.7   2.8   6.1   9.4   7.6   4.7   0.5   1.0   1.0   0.0   0.0   0.1   0.6   1.3   0.8   0.7  1.57  0.82  0.64  0.00  0.00   16.33   24.50    0.06    0.00    0.00
 1999 261    29     0     0     0.0   70.8   16629   55.2   15.6   3.0   6.2   9.5   7.6   4.8   0.5   1.0   1.0   0.0   0.0   0.1   0.6   1.3   0.8   0.7  1.58  0.80  0.62  0.00  0.00   16.94   25.29    0.06    0.00    0.00
 1999 262    30     0     0     0.0   71.3   16628   56.0   15.4   3.3   6.3   9.6   7.7   4.8   0.6   1.1   1.0   0.0   0.0   0.1   0.6   1.3   0.8   0.7  1.58  0.79  0.60  0.00  0.00   17.58   26.10    0.06    0.00    0.00
 1999 263    31     0     0     0.0   71.9   16628   56.7   15.2   3.5   6.4   9.7   7.7   4.9   0.6   1.1   1.1   0.0   0.0   0.1   0.6   1.3   0.8   0.7  1.58  0.78  0.59  0.00  0.00   18.24   26.91    0.06    0.00    0.00
 1999 264    32     0     0     0.0   72.5   16627   57.5   15.0   3.8   6.5   9.8   7.8   4.9   0.6   1.1   1.1   0.0   0.0   0.1   0.5   1.2   0.7   0.7  1.58  0.76  0.57  0.00  0.00   18.92   27.75    0.06    0.00    0.00
 1999 265    33     0     0     0.0   73.1   16626   58.3   14.9   4.0   6.6   9.9   7.8   4.9   0.6   1.1   1.1   0.0   0.0   0.1   0.5   1.2   0.7   0.7  1.58  0.75  0.56  0.00  0.00   19.60   28.57    0.06    0.00    0.00
 1999 266    34    31     1     0.0  104.7   16626   74.5   30.2  32.2   6.7  10.0   7.9   5.0   0.6   1.2   1.1   0.0   0.0  27.9   0.5   1.2   0.7   0.7  1.58  0.74  0.54  0.00  0.00   20.27   29.35    0.06    0.00    0.04
 1999 267    35    31     1     0.0  105.2   16625   90.0   15.2  59.1   6.8  10.1   7.9   5.0   0.7   1.2   1.1   0.0   0.0   1.2   0.5   1.2   0.7   0.7  1.58  0.72  0.53  0.00  0.00   20.89   44.88    0.06    0.00    0.07
 1999 268    36    31     1     0.0  105.7   16625   91.2   14.5  60.3   6.9  10.2   8.0   5.0   0.7   1.2   1.2   0.0   0.0   0.1   0.5   1.2   0.7   0.7  1.59  0.71  0.52  0.00  0.00   21.53   46.18    0.06    0.00    0.09
 1999 269    37    31     1     0.0  106.3   16624   91.8   14.4  60.5   7.0  10.3   8.0   5.1   0.7   1.2   1.2   0.0   0.0   0.1   0.5   1.2   0.7   0.6  1.59  0.70  0.50  0.00  0.00   22.13   46.85    0.06    0.00    0.12
 1999 270    38    31     1     0.0  106.8   16623   92.4   14.3  60.6   7.0  10.3   8.0   5.1   0.7   1.2   1.2   0.0   0.0   0.1   0.5   1.2   0.7   0.6  1.59  0.69  0.49  0.00  0.00   22.70   47.48    0.06    0.00    0.14
 1999 271    39    31     1     0.0  107.2   16623   93.0   14.2  60.8   7.1  10.4   8.1   5.1   0.7   1.3   1.2   0.0   0.0   0.1   0.5   1.2   0.7   0.6  1.59  0.68  0.48  0.00  0.00   23.28   48.11    0.06    0.00    0.16
 1999 272    40    31     1     0.0  107.7   16622   93.5   14.2  60.9   7.2  10.5   8.1   5.2   0.7   1.3   1.2   0.0   0.0   0.1   0.5   1.2   0.7   0.6  1.59  0.67  0.47  0.00  0.00   23.85   48.73    0.06    0.00    0.18
 1999 273    41    31     1     0.0  108.1   16622   94.0   14.1  61.0   7.2  10.5   8.1   5.2   0.8   1.3   1.2   0.0   0.0   0.1   0.5   1.2   0.7   0.6  1.59  0.66  0.46  0.00  0.00   24.39   49.32    0.06    0.00    0.20
 1999 274    42    31     1     0.0  108.5   16621   94.5   14.0  39.4  16.4  11.8   8.2   5.2   0.8   1.3   1.3   0.0   0.0   0.1   0.5   1.2   0.7   0.6  1.59  0.65  0.44  0.00  0.00   24.95   49.93    0.06    0.00    0.22
 1999 275    43    31     1     0.0  109.0   16621   95.0   14.0  39.4  16.1  11.9   8.3   5.3   0.8   1.3   1.3   0.0   0.0   0.1   0.6   1.2   0.6   0.6  1.59  0.64  0.43  0.00  0.00   25.49   50.42    0.06    0.00    0.24
 1999 276    44    31     1     0.0  109.4   16620   95.4   14.0  39.6  15.9  12.0   8.4   5.3   0.8   1.4   1.3   0.0   0.0   0.1   0.6   1.1   0.6   0.6  1.59  0.63  0.42  0.00  0.00   26.00   50.89    0.06    0.00    0.26
 1999 277    45    31     1     0.0  109.8   16620   95.8   14.0  40.0  15.7  12.1   8.5   5.3   0.8   1.4   1.3   0.0   0.0   0.1   0.6   1.1   0.6   0.6  1.60  0.63  0.42  0.00  0.00   26.47   51.44    0.06    0.00    0.26
 1999 278    46    31     1     0.0  110.2   16619   96.3   13.9  40.5  15.6  12.2   8.5   5.4   0.8   1.4   1.3   0.0   0.0   0.1   0.6   1.1   0.6   0.6  1.60  0.62  0.41  0.00  0.00   26.93   51.96    0.06    0.00    0.26
 1999 279    47    31     1     0.0  110.5   16619   96.7   13.8  39.4  16.3  12.2   8.5   5.4   0.9   1.4   1.3   0.0   0.0   0.1   0.6   1.1   0.6   0.6  1.60  0.61  0.40  0.00  0.00   27.34   52.44    0.06    0.00    0.26
 1999 280    48    31     1     0.0  110.9   16618   97.1   13.7  30.9  20.0  12.7   8.5   5.4   0.9   1.4   1.3   0.0   0.0   0.1   0.6   1.1   0.6   0.6  1.60  0.60  0.39  0.00  0.00   27.78   52.95    0.06    0.00    0.26
 1999 281    49    31     1     0.0  111.2   16618   97.5   13.7  30.3  19.7  13.0   8.6   5.4   0.9   1.4   1.3   0.0   0.0   0.1   0.6   1.1   0.6   0.6  1.60  0.60  0.38  0.00  0.00   28.23   53.37    0.06    0.00    0.27
 1999 282    50    31     1     0.0  111.5   16617   97.7   13.8  30.3  19.5  13.0   8.7   5.5   0.9   1.5   1.4   0.0   0.0   0.1   0.7   1.2   0.6   0.6  1.60  0.59  0.37  0.00  0.00   28.71   53.72    0.06    0.00    0.27
 1999 283    51    31     1     0.0  111.9   16617   98.0   13.9  30.8  19.4  13.0   8.7   5.5   0.9   1.5   1.4   0.0   0.0   0.1   0.6   1.2   0.6   0.6  1.60  0.58  0.37  0.00  0.00   29.21   54.14    0.06    0.00    0.27
 1999 284    52    31     1     0.0  112.2   16616   98.4   13.8  31.4  19.2  13.0   8.8   5.6   0.9   1.5   1.4   0.0   0.0   0.1   0.6   1.2   0.6   0.6  1.60  0.57  0.36  0.00  0.00   29.74   54.75    0.06    0.00    0.27
 1999 285    53    31     1     0.0  112.5   16616   98.8   13.7  14.8  18.9  15.3   9.9   6.7   1.4   1.5   1.4   0.0   0.0   0.1   0.6   1.2   0.6   0.6  1.60  0.57  0.35  0.00  0.00   30.30   55.37    0.06    0.00    0.28
 1999 286    54    31     1     0.4  112.5   16615   98.4   14.1   8.2  16.0  15.5  10.2   7.4   2.2   1.7   1.6   0.0   0.0   0.2   0.7   1.3   0.7   0.6  1.61  0.57  0.35  0.00  0.00   30.85   55.48    0.06    0.00    0.28
 1999 287    55    31     1     1.1  112.3   16615   97.8   14.5   8.3  15.7  15.2  10.0   7.4   2.3   1.7   1.5   0.0   0.0   0.1   0.7   1.4   0.7   0.6  1.63  0.58  0.35  0.00  0.00   31.39   55.66    0.06    0.00    0.28
 1999 288    56    31     1     1.5  112.3   16614   97.4   14.8   8.4  15.6  15.1   9.9   7.4   2.4   1.8   1.5   0.0   0.0   0.1   0.8   1.4   0.7   0.7  1.64  0.59  0.35  0.00  0.00   31.94   55.84    0.06    0.00    0.29
 1999 289    57    31     1     1.7  112.3   16614   97.3   15.0   8.8  15.5  15.0   9.8   7.3   2.5   1.8   1.5   0.0   0.0   0.1   0.8   1.5   0.7   0.7  1.66  0.59  0.35  0.00  0.00   32.50   56.19    0.06    0.00    0.29
 1999 290    58    31     1     1.9  112.4   16613   97.2   15.2   9.3  15.4  14.9   9.7   7.3   2.5   1.8   1.5   0.0   0.0   0.1   0.7   1.5   0.7   0.7  1.67  0.60  0.35  0.00  0.00   33.05   56.53    0.11    0.00    0.29
 1999 291    59    31     1     1.9  112.4   16612   97.3   15.1   9.8  15.2  14.9   9.7   7.3   2.5   1.8   1.5   0.0   0.0   0.1   0.7   1.5   0.8   0.7  1.68  0.60  0.35  0.00  0.00   33.63   57.07    0.13    0.00    0.30
 1999 292    60    31     1     1.9  112.5   16612   97.4   15.1  10.3  15.2  14.9   9.6   7.2   2.5   1.8   1.5   0.0   0.0   0.1   0.6   1.4   0.8   0.7  1.69  0.60  0.35  0.00  0.00   34.26   57.64    0.14    0.00    0.30
 1999 293    61    31     1     1.9  112.7   16611   97.7   15.0  10.7  15.1  14.9   9.7   7.2   2.5   1.8   1.5   0.0   0.0   0.1   0.6   1.4   0.8   0.7  1.70  0.61  0.35  0.00  0.00   34.95   58.34    0.15    0.00    0.32
 1999 294    62    31     1     1.9  112.8   16610   97.8   15.0  11.1  15.1  14.9   9.7   7.2   2.5   1.8   1.5   0.0   0.0   0.1   0.5   1.3   0.7   0.8  1.71  0.61  0.35  0.00  0.00   35.66   59.02    0.15    0.00    0.34
 1999 295    63    31     1     1.9  112.8   16610   98.0   14.9  11.5  15.0  14.9   9.7   7.2   2.5   1.8   1.5   0.0   0.0   0.1   0.5   1.3   0.7   0.8  1.71  0.62  0.35  0.00  0.00   36.40   59.73    0.15    0.00    0.36
 1999 296    64    31     1     1.9  112.9   16609   98.1   14.8  11.8  15.0  14.9   9.7   7.2   2.5   1.8   1.5   0.0   0.0   0.1   0.5   1.2   0.7   0.8  1.72  0.62  0.35  0.00  0.00   37.13   60.40    0.16    0.00    0.38
 1999 297    65    31     1     1.9  112.9   16608   98.2   14.7  12.2  14.9  14.9   9.7   7.2   2.5   1.8   1.5   0.0   0.0   0.1   0.5   1.2   0.7   0.8  1.73  0.62  0.35  0.00  0.00   37.83   61.10    0.16    0.00    0.40
 1999 298    66    31     1     1.9  112.9   16608   98.3   14.6  12.5  14.9  14.9   9.7   7.2   2.5   1.8   1.5   0.0   0.0   0.1   0.5   1.2   0.7   0.8  1.74  0.62  0.35  0.00  0.00   38.52   61.76    0.16    0.00    0.42
 1999 299    67    31     1     1.9  112.7   16607   98.2   14.5  12.7  14.8  14.8   9.7   7.2   2.5   1.8   1.5   0.0   0.0   0.1   0.5   1.2   0.7   0.7  1.73  0.63  0.35  0.00  0.00   39.18   62.43    0.16    0.00    0.44
 1999 300    68    31     1     1.9  112.1   16606   97.8   14.3  12.9  14.7  14.6   9.6   7.2   2.5   1.8   1.5   0.0   0.0   0.1   0.5   1.1   0.7   0.7  1.71  0.63  0.35  0.00  0.00   39.82   63.08    0.16    0.00    0.46
 1999 301    69    31     1     1.9  111.3   16606   97.2   14.1  13.1  14.6  14.5   9.6   7.1   2.4   1.8   1.5   0.0   0.0   0.1   0.5   1.1   0.6   0.7  1.69  0.63  0.35  0.00  0.00   40.47   63.74    0.16    0.00    0.48
 1999 302    70    31     1     1.9  110.5   16605   96.6   13.9  13.3  14.5  14.3   9.5   7.1   2.4   1.8   1.5   0.0   0.0   0.1   0.5   1.1   0.6   0.7  1.67  0.61  0.35  0.00  0.00   41.15   64.45    0.16    0.00    0.49
 1999 303    71    31     1     1.9  109.3   16604   95.7   13.6  13.4  14.3  14.0   9.4   7.0   2.4   1.8   1.5   0.0   0.0   0.1   0.5   1.0   0.6   0.7  1.65  0.60  0.35  0.00  0.00   41.86   65.18    0.16    0.00    0.51
 1999 304    72    31     1     1.9  108.5   16603   95.1   13.4  13.6  14.2  13.8   9.4   7.0   2.4   1.8   1.5   0.0   0.0   0.1   0.5   1.0   0.6   0.6  1.63  0.58  0.35  0.00  0.00   42.57   65.90    0.16    0.00    0.53
 1999 305    73    31     1     1.9  107.1   16603   94.0   13.1  13.7  14.0  13.5   9.3   6.9   2.4   1.8   1.5   0.0   0.0   0.1   0.4   1.0   0.6   0.6  1.60  0.57  0.35  0.00  0.00   43.28   66.62    0.16    0.00    0.55
 1999 306    74    31     1     1.9  106.3   16602   93.4   12.9  13.8  13.9  13.3   9.2   6.9   2.4   1.8   1.5   0.0   0.0   0.1   0.4   0.9   0.6   0.6  1.58  0.56  0.35  0.00  0.00   43.97   67.30    0.16    0.00    0.57
 1999 307    75    31     1     1.9  104.1   16601   91.6   12.5  13.8  13.6  12.9   9.0   6.7   2.3   1.8   1.5   0.0   0.0   0.1   0.4   0.9   0.5   0.6  1.54  0.54  0.35  0.00  0.00   44.64   67.96    0.16    0.00    0.58
 1999 308    76    31     1     1.9  101.8   16601   89.7   12.2  13.8  13.3  12.5   8.8   6.6   2.3   1.7   1.5   0.0   0.0   0.1   0.4   0.9   0.5   0.6  1.50  0.52  0.34  0.00  0.00   45.29   68.59    0.16    0.00    0.60
 1999 309    77    31     1     1.9  101.4   16600   89.3   12.0  14.0  13.3  12.4   8.8   6.5   2.3   1.7   1.5   0.0   0.0   0.1   0.4   0.9   0.5   0.6  1.49  0.51  0.33  0.00  0.00   45.90   69.17    0.16    0.00    0.62
 1999 310    78    31     1     1.9   98.8   16600   87.1   11.7  13.9  13.0  11.9   8.6   6.4   2.2   1.7   1.5   0.0   0.0   0.1   0.4   0.8   0.5   0.5  1.45  0.50  0.33  0.00  0.00   46.49   69.73    0.16    0.00    0.64
 1999 311    79    31     1     1.9   95.4   16599   84.2   11.2  13.8  12.6  11.3   8.3   6.1   2.2   1.7   1.5   0.0   0.0   0.1   0.4   0.8   0.5   0.5  1.39  0.49  0.32  0.00  0.00   47.09   70.29    0.16    0.00    0.65
 1999 312    80    31     1     1.9   93.5   16598   82.5   11.0  13.8  12.4  10.9   8.1   6.0   2.1   1.6   1.5   0.0   0.0   0.1   0.4   0.8   0.5   0.5  1.35  0.49  0.31  0.00  0.00   47.66   70.81    0.16    0.00    0.67
 1999 313    81    31     1     1.9   91.2   16598   80.4   10.8  13.7  12.1  10.5   7.9   5.8   2.1   1.6   1.5   0.0   0.0   0.1   0.4   0.7   0.5   0.5  1.31  0.48  0.31  0.00  0.00   48.20   71.30    0.16    0.00    0.69
 1999 314    82    31     1     1.9   89.0   16597   78.5   10.6  13.6  11.9  10.1   7.7   5.7   2.0   1.6   1.4   0.0   0.0   0.1   0.4   0.7   0.5   0.5  1.27  0.48  0.30  0.00  0.00   48.74   71.78    0.16    0.00    0.70
 1999 315    83    31     1     1.9   86.4   16597   76.2   10.3   6.4  12.7  11.3   7.5   5.5   1.9   1.5   1.4   0.0   0.0   0.1   0.4   0.7   0.5   0.5  1.22  0.48  0.30  0.00  0.00   49.25   72.25    0.16    0.00    0.72
 1999 316    84    31     1     1.9   82.6   16596   72.5   10.1   5.7  11.9  10.6   7.3   5.3   1.9   1.5   1.4   0.0   0.0   0.1   0.5   0.6   0.5   0.5  1.17  0.47  0.29  0.00  0.00   49.84   72.63    0.16    0.00    0.74
 1999 317    85    31     1     1.9   78.1   16596   68.2    9.9   5.4  10.5   9.6   7.1   5.1   1.8   1.5   1.4   0.0   0.0   0.1   0.5   0.6   0.5   0.5  1.13  0.47  0.29  0.00  0.00   50.46   73.13    0.16    0.00    0.76
 1999 318    86    31     1     1.9   73.6   16595   64.0    9.6   5.3   9.4   8.6   6.9   4.9   1.7   1.4   1.4   0.0   0.0   0.1   0.5   0.6   0.5   0.5  1.08  0.47  0.28  0.00  0.00   51.12   73.66    0.16    0.00    0.78
 1999 319    87    31     1     1.9   69.1   16594   59.7    9.4   5.2   8.4   7.6   6.6   4.7   1.7   1.4   1.4   0.0   0.0   0.1   0.5   0.6   0.5   0.5  1.03  0.46  0.27  0.00  0.00   51.81   74.22    0.16    0.00    0.79
 1999 320    88    31     1     1.9   63.9   16594   54.9    9.0   5.1   7.4   6.5   6.3   4.4   1.5   1.3   1.3   0.0   0.0   0.1   0.5   0.6   0.5   0.5  0.96  0.46  0.27  0.00  0.00   52.51   74.82    0.16    0.00    0.81
 1999 321    89    31     1     1.9   58.5   16593   49.8    8.7   4.9   6.5   5.5   5.9   4.1   1.4   1.2   1.3   0.0   0.0   0.1   0.4   0.5   0.5   0.5  0.89  0.46  0.27  0.00  0.00   53.20   75.42    0.16    0.00    0.83
 1999 322    90    31     1     1.9   53.2   16592   44.9    8.3   2.3   5.9   5.3   5.4   3.7   1.3   1.1   1.2   0.0   0.0   0.1   0.4   0.5   0.5   0.5  0.80  0.45  0.26  0.00  0.00   53.87   76.00    0.16    0.00    0.84
 1999 323    91    31     1     1.9   47.9   16591   39.7    8.2   1.5   4.9   4.1   5.1   3.5   1.2   1.1   1.2   0.0   0.0   0.1   0.5   0.6   0.5   0.5  0.75  0.45  0.26  0.00  0.00   54.65   76.45    0.16    0.00    0.86
 1999 324    92    31     1     1.9   43.0   16591   35.0    8.0   1.3   3.4   3.2   4.8   3.3   1.1   1.0   1.1   0.0   0.0   0.1   0.5   0.6   0.5   0.5  0.71  0.45  0.25  0.00  0.00   55.45   77.12    0.16    0.00    0.88
 1999 325    93    31     1     1.9   37.8   16590   30.0    7.7   1.1   2.2   2.2   4.5   3.0   1.0   1.0   1.1   0.0   0.0   0.1   0.5   0.6   0.5   0.5  0.65  0.44  0.25  0.00  0.00   56.23   77.71    0.16    0.00    0.90
 1999 326    94    31     1     1.9   31.7   16589   24.4    7.3   1.0   1.2   1.2   3.9   2.6   0.9   0.9   1.0   0.0   0.0   0.0   0.5   0.6   0.5   0.5  0.56  0.44  0.24  0.00  0.00   56.98   78.33    0.16    0.00    0.92
 1999 327    95    31     1     1.9   27.0   16589   19.9    7.1   1.0   0.7   0.6   3.3   2.2   0.7   0.7   0.9   0.0   0.0   0.1   0.5   0.6   0.5   0.5  0.51  0.44  0.24  0.00  0.00   57.68   78.88    0.16    0.00    0.93
 1999 328    96    31     1     1.9   23.5   16588   16.5    7.1   0.9   0.5   0.4   2.8   1.8   0.6   0.6   0.9   0.0   0.0   0.1   0.4   0.5   0.5   0.5  0.52  0.44  0.24  0.00  0.00   58.34   79.43    0.16    0.00    0.95
 1999 329    97    31     1     1.9   21.5   16587   14.4    7.0   0.3   0.6   0.6   2.4   1.5   0.5   0.6   0.8   0.0   0.0   0.1   0.4   0.5   0.5   0.5  0.51  0.43  0.23  0.00  0.00   58.97   79.95    0.16    0.00    0.95
 1999 330    98    31     1     1.9   17.8   16587   10.5    7.3   0.4   0.3   0.3   1.2   1.3   0.5   0.5   0.7   0.0   0.0   0.1   0.5   0.6   0.5   0.5  0.51  0.43  0.23  0.00  0.00   59.73   80.28    0.16    0.00    0.95
 1999 331    99    31     1     1.9   16.3   16586    8.8    7.5   0.4   0.3   0.3   0.5   1.1   0.5   0.5   0.7   0.0   0.0   0.2   0.6   0.6   0.5   0.5  0.51  0.43  0.23  0.00  0.00   60.46   80.52    0.16    0.00    0.96
 1999 332   100    31     1     1.9   15.4   16585    8.3    7.1   0.8   0.5   0.3   0.3   0.8   0.5   0.5   0.6   0.0   0.0   0.1   0.5   0.6   0.5   0.5  0.51  0.43  0.22  0.00  0.00   61.21   81.22    0.16    0.00    0.96
