*SOIL WATER DAILY OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.0.2.000               Jul 19, 2016; 16:47:46

*RUN   1        : UYMZ                    
 MODEL          : MZCER040 - Maize           
 EXPERIMENT     : UYMZ0043 MZ    late to create DSS                             
 TREATMENT  1   : UYMZ                    

@YEAR DOY   DAS  SWXD   ROFC   DRNC   PREC  IR#C  IRRC  DTWT   SW1D   SW2D   SW3D   SW4D   SW5D   SW6D   SW7D   SW8D   SW9D   SW10
 1990 221    37   108      0      0     20     0     0   125  0.261  0.372  0.393  0.350  0.383  0.407  0.405  0.394  0.000  0.000
 1990 222    38   108      0      0     20     0     0   125  0.252  0.371  0.393  0.350  0.383  0.407  0.405  0.394  0.000  0.000
 1990 223    39   107      0      0     20     0     0   125  0.243  0.371  0.393  0.351  0.383  0.407  0.405  0.394  0.000  0.000
 1990 224    40   107      0      0     20     0     0   125  0.235  0.371  0.393  0.351  0.383  0.407  0.405  0.394  0.000  0.000
 1990 225    41   106      0      0     20     0     0   125  0.227  0.370  0.393  0.351  0.383  0.406  0.405  0.394  0.000  0.000
 1990 226    42   106      0      0     20     0     0   125  0.221  0.370  0.393  0.351  0.383  0.406  0.405  0.394  0.000  0.000
 1990 227    43   134      0      0     48     0     0   125  0.568  0.476  0.393  0.352  0.383  0.406  0.405  0.394  0.000  0.000
 1990 228    44   130      0      0     48     0     0   125  0.465  0.491  0.396  0.352  0.383  0.406  0.404  0.394  0.000  0.000
 1990 229    45   127      0      0     48     0     0   125  0.407  0.482  0.398  0.352  0.383  0.406  0.404  0.394  0.000  0.000
 1990 230    46   124      0      0     48     0     0   125  0.363  0.470  0.401  0.353  0.383  0.405  0.404  0.394  0.000  0.000
 1990 231    47   122      0      0     48     0     0   125  0.349  0.459  0.402  0.353  0.383  0.405  0.404  0.394  0.000  0.000
 1990 232    48   121      0      0     48     0     0   125  0.340  0.449  0.404  0.353  0.383  0.405  0.404  0.394  0.000  0.000
 1990 233    49   120      0      0     48     0     0   125  0.332  0.440  0.405  0.353  0.383  0.405  0.404  0.393  0.000  0.000
 1990 234    50   119      0      0     48     0     0   125  0.325  0.433  0.405  0.354  0.383  0.405  0.404  0.393  0.000  0.000
 1990 235    51   118      0      0     48     0     0   125  0.318  0.426  0.406  0.354  0.383  0.405  0.404  0.393  0.000  0.000
 1990 236    52   117      0      0     48     0     0   125  0.311  0.421  0.406  0.354  0.383  0.404  0.404  0.393  0.000  0.000
 1990 237    53   116      0      0     48     0     0   125  0.305  0.416  0.406  0.355  0.383  0.404  0.404  0.393  0.000  0.000
 1990 238    54   115      0      0     48     0     0   125  0.298  0.411  0.406  0.355  0.383  0.404  0.404  0.393  0.000  0.000
 1990 239    55   156      0      0     90     0     0   125  0.548  0.564  0.491  0.355  0.383  0.404  0.403  0.393  0.000  0.000
 1990 240    56   155      0      0     92     0     0   125  0.509  0.551  0.503  0.358  0.383  0.404  0.403  0.393  0.000  0.000
 1990 241    57   151      0      0     92     0     0   125  0.477  0.526  0.506  0.360  0.383  0.404  0.403  0.393  0.000  0.000
 1990 242    58   149      0      0     92     0     0   125  0.461  0.511  0.504  0.363  0.383  0.404  0.403  0.393  0.000  0.000
 1990 243    59   148      0      0     92     0     0   125  0.463  0.501  0.502  0.365  0.383  0.403  0.403  0.393  0.000  0.000
 1990 244    60   150      0      0     95     0     0   125  0.515  0.494  0.499  0.368  0.383  0.403  0.403  0.393  0.000  0.000
 1990 245    61   147      0      0     95     0     0   125  0.452  0.498  0.497  0.369  0.384  0.403  0.403  0.393  0.000  0.000
 1990 246    62   146      0      0     95     0     0   125  0.440  0.491  0.495  0.371  0.384  0.403  0.403  0.393  0.000  0.000
 1990 247    63   145      0      0     95     0     0   125  0.433  0.485  0.492  0.373  0.384  0.403  0.403  0.393  0.000  0.000
 1990 248    64   144      0      0     95     0     0   125  0.428  0.479  0.490  0.374  0.384  0.403  0.403  0.392  0.000  0.000
 1990 249    65   143      0      0     96     0     0   125  0.436  0.475  0.488  0.376  0.384  0.403  0.402  0.392  0.000  0.000
 1990 250    66   150      0      0    104     0     0   125  0.556  0.486  0.485  0.377  0.385  0.402  0.402  0.392  0.000  0.000
 1990 251    67   167      0      0    122     0     0   125  0.517  0.580  0.545  0.380  0.385  0.402  0.402  0.392  0.000  0.000
 1990 252    68   163      0      0    122     0     0   125  0.452  0.553  0.539  0.395  0.385  0.402  0.402  0.392  0.000  0.000
 1990 253    69   160      0      0    122     0     0   125  0.457  0.525  0.536  0.398  0.386  0.402  0.402  0.392  0.000  0.000
 1990 254    70   182      0      0    146     0     0   125  0.544  0.563  0.562  0.454  0.396  0.402  0.402  0.392  0.000  0.000
 1990 255    71   179      0      0    146     0     0   125  0.485  0.553  0.553  0.446  0.417  0.402  0.402  0.392  0.000  0.000
 1990 256    72   176      0      0    146     0     0   125  0.480  0.529  0.546  0.442  0.428  0.402  0.402  0.392  0.000  0.000
 1990 257    73   173      0      0    146     0     0   125  0.456  0.519  0.539  0.440  0.431  0.403  0.402  0.392  0.000  0.000
 1990 258    74   171      0      0    146     0     0   125  0.455  0.510  0.533  0.440  0.430  0.403  0.402  0.392  0.000  0.000
 1990 259    75   170      0      0    146     0     0   125  0.455  0.504  0.529  0.439  0.430  0.403  0.402  0.392  0.000  0.000
 1990 260    76   169      0      0    146     0     0   125  0.455  0.500  0.525  0.438  0.430  0.404  0.402  0.392  0.000  0.000
 1990 261    77   199      0      0    178     0     0   125  0.549  0.564  0.565  0.468  0.460  0.416  0.401  0.392  0.000  0.000
 1990 262    78   192      0      3    178     0     0   125  0.496  0.554  0.554  0.456  0.448  0.419  0.408  0.395  0.000  0.000
 1990 263    79   188      0      7    178     0     0   125  0.507  0.532  0.547  0.449  0.441  0.419  0.408  0.395  0.000  0.000
 1990 264    80   185      0      8    178     0     0   125  0.505  0.527  0.541  0.444  0.437  0.419  0.408  0.395  0.000  0.000
 1990 265    81   180      0      9    178     0     0   125  0.453  0.521  0.536  0.441  0.435  0.419  0.408  0.395  0.000  0.000
 1990 266    82   177      0      9    178     0     0   125  0.454  0.509  0.530  0.439  0.433  0.419  0.408  0.395  0.000  0.000
 1990 267    83   175      0      9    178     0     0   125  0.452  0.501  0.524  0.437  0.433  0.419  0.408  0.395  0.000  0.000
 1990 268    84   173      0      9    178     0     0   125  0.449  0.494  0.518  0.435  0.433  0.419  0.408  0.395  0.000  0.000
 1990 269    85   171      0      9    178     0     0   125  0.445  0.488  0.513  0.433  0.433  0.419  0.408  0.395  0.000  0.000
 1990 270    86   169      0      9    178     0     0   125  0.441  0.482  0.508  0.431  0.433  0.419  0.408  0.395  0.000  0.000
 1990 271    87   168      0      9    178     0     0   125  0.437  0.479  0.505  0.430  0.432  0.419  0.408  0.395  0.000  0.000
 1990 272    88   166      0      9    178     0     0   125  0.434  0.474  0.500  0.428  0.432  0.419  0.408  0.395  0.000  0.000
 1990 273    89   164      0      9    178     0     0   125  0.429  0.468  0.495  0.425  0.431  0.419  0.408  0.395  0.000  0.000
 1990 274    90   162      0      9    178     0     0   125  0.424  0.461  0.488  0.423  0.431  0.419  0.408  0.395  0.000  0.000
 1990 275    91   159      0      9    178     0     0   125  0.419  0.453  0.481  0.420  0.430  0.419  0.408  0.395  0.000  0.000
 1990 276    92   156      0      9    178     0     0   125  0.413  0.446  0.473  0.417  0.429  0.419  0.408  0.395  0.000  0.000
 1990 277    93   154      0      9    178     0     0   125  0.407  0.439  0.467  0.414  0.427  0.419  0.408  0.395  0.000  0.000
 1990 278    94   152      0      9    178     0     0   125  0.401  0.436  0.464  0.412  0.427  0.419  0.408  0.395  0.000  0.000
 1990 279    95   174      0      9    202     0     0   125  0.553  0.564  0.477  0.410  0.426  0.419  0.408  0.395  0.000  0.000
 1990 280    96   178      0      9    207     0     0   125  0.553  0.555  0.507  0.410  0.425  0.419  0.408  0.395  0.000  0.000
 1990 281    97   213      1     10    246     0     0   125  0.547  0.556  0.568  0.470  0.459  0.445  0.426  0.403  0.000  0.000
 1990 282    98   198      1     21    246     0     0   125  0.506  0.545  0.547  0.453  0.447  0.435  0.419  0.400  0.000  0.000
 1990 283    99   188      1     26    246     0     0   125  0.500  0.527  0.534  0.444  0.439  0.428  0.414  0.398  0.000  0.000
 1990 284   100   184      1     29    246     0     0   125  0.503  0.518  0.529  0.439  0.435  0.425  0.412  0.398  0.000  0.000
 1990 285   101   215      1     30    284     0     0   125  0.541  0.557  0.557  0.464  0.459  0.447  0.439  0.411  0.000  0.000
 1990 286   102   198      1     42    284     0     0   125  0.507  0.541  0.541  0.449  0.446  0.436  0.427  0.404  0.000  0.000
 1990 287   103   188      1     47    284     0     0   125  0.501  0.522  0.530  0.438  0.438  0.429  0.419  0.401  0.000  0.000
 1990 288   104   180      1     50    284     0     0   125  0.484  0.510  0.520  0.432  0.432  0.425  0.415  0.398  0.000  0.000
 1990 289   105   174      1     52    284     0     0   125  0.476  0.499  0.511  0.425  0.428  0.422  0.412  0.397  0.000  0.000
 1990 290   106   170      1     52    284     0     0   125  0.469  0.493  0.506  0.420  0.424  0.420  0.410  0.397  0.000  0.000
 1990 291   107   165      1     52    284     0     0   125  0.449  0.483  0.498  0.413  0.419  0.420  0.410  0.397  0.000  0.000
 1990 292   108   169      1     52    292     0     0   125  0.559  0.496  0.491  0.408  0.415  0.419  0.410  0.397  0.000  0.000
 1990 293   109   170      1     52    297     0     0   125  0.525  0.547  0.488  0.403  0.411  0.418  0.410  0.397  0.000  0.000
 1990 294   110   166      1     52    297     0     0   125  0.520  0.523  0.489  0.397  0.405  0.417  0.410  0.397  0.000  0.000
 1990 295   111   160      1     52    297     0     0   125  0.498  0.509  0.483  0.390  0.398  0.416  0.410  0.397  0.000  0.000
 1990 296   112   155      1     52    297     0     0   125  0.486  0.497  0.479  0.385  0.392  0.415  0.410  0.397  0.000  0.000
 1990 297   113   151      1     52    297     0     0   125  0.475  0.487  0.473  0.381  0.387  0.413  0.410  0.397  0.000  0.000
 1990 298   114   148      1     52    297     0     0   125  0.468  0.479  0.469  0.379  0.384  0.412  0.410  0.397  0.000  0.000
 1990 299   115   142      1     52    297     0     0   125  0.453  0.467  0.459  0.374  0.379  0.409  0.410  0.397  0.000  0.000
 1990 300   116   138      1     52    297     0     0   125  0.443  0.457  0.451  0.371  0.376  0.407  0.410  0.397  0.000  0.000
 1990 301   117   136      1     52    297     0     0   125  0.440  0.451  0.448  0.370  0.375  0.405  0.410  0.397  0.000  0.000
 1990 302   118   139      1     52    302     0     0   125  0.541  0.446  0.442  0.368  0.373  0.404  0.409  0.397  0.000  0.000
 1990 303   119   153      1     52    323     0     0   125  0.521  0.570  0.481  0.364  0.369  0.400  0.409  0.397  0.000  0.000
 1990 304   120   148      1     52    323     0     0   125  0.524  0.529  0.482  0.363  0.366  0.396  0.409  0.397  0.000  0.000
 1990 305   121   145      1     52    325     0     0   125  0.546  0.515  0.475  0.362  0.364  0.392  0.409  0.397  0.000  0.000
 1990 306   122   140      1     52    325     0     0   125  0.514  0.510  0.469  0.361  0.363  0.389  0.408  0.397  0.000  0.000
 1990 307   123   138      1     52    325     0     0   125  0.504  0.501  0.466  0.360  0.362  0.387  0.408  0.397  0.000  0.000
 1990 308   124   166      1     52    358     0     0   125  0.555  0.556  0.560  0.411  0.360  0.385  0.407  0.397  0.000  0.000
 1990 309   125   161      1     52    358     0     0   125  0.537  0.542  0.542  0.417  0.360  0.382  0.406  0.397  0.000  0.000
 1990 310   126   158      1     52    358     0     0   125  0.533  0.535  0.534  0.413  0.360  0.381  0.403  0.397  0.000  0.000
 1990 311   127   155      1     52    360     0     0   125  0.550  0.533  0.526  0.406  0.360  0.379  0.400  0.397  0.000  0.000
 1990 312   128   153      1     52    360     0     0   125  0.535  0.534  0.523  0.405  0.361  0.379  0.398  0.397  0.000  0.000
 1990 313   129   150      1     52    360     0     0   125  0.525  0.527  0.519  0.400  0.361  0.377  0.395  0.396  0.000  0.000
 1990 314   130   146      1     52    361     0     0   125  0.525  0.518  0.512  0.395  0.361  0.376  0.391  0.396  0.000  0.000
 1990 315   131   141      1     52    361     0     0   125  0.507  0.512  0.504  0.388  0.360  0.374  0.386  0.396  0.000  0.000
 1990 316   132   138      1     52    361     0     0   125  0.502  0.506  0.500  0.386  0.360  0.374  0.384  0.395  0.000  0.000
 1990 317   133   132      1     52    361     0     0   125  0.486  0.494  0.490  0.379  0.359  0.372  0.377  0.395  0.000  0.000
 1990 318   134   130      1     52    363     0     0   125  0.518  0.486  0.482  0.377  0.358  0.370  0.374  0.394  0.000  0.000
 1990 319   135   128      1     52    363     0     0   125  0.498  0.489  0.479  0.376  0.358  0.370  0.373  0.394  0.000  0.000
 1990 320   136   177      1     52    416     0     0   125  0.553  0.562  0.562  0.467  0.443  0.373  0.371  0.393  0.000  0.000
 1990 321   137   171      1     52    416     0     0   125  0.533  0.547  0.546  0.448  0.430  0.387  0.368  0.392  0.000  0.000
 1990 322   138   165      1     52    416     0     0   125  0.525  0.533  0.537  0.437  0.423  0.387  0.366  0.392  0.000  0.000
 1990 323   139   158      1     52    416     0     0   125  0.514  0.524  0.529  0.428  0.415  0.384  0.364  0.391  0.000  0.000
 1990 324   140   155      1     52    416     0     0   125  0.514  0.519  0.524  0.425  0.412  0.382  0.363  0.390  0.000  0.000
 1990 325   141   150      1     52    417     0     0   125  0.529  0.510  0.515  0.416  0.403  0.379  0.361  0.390  0.000  0.000
 1990 326   142   143      1     52    417     0     0   125  0.501  0.508  0.507  0.408  0.396  0.377  0.360  0.388  0.000  0.000
 1990 327   143   137      1     52    417     0     0   125  0.487  0.499  0.499  0.400  0.388  0.374  0.358  0.386  0.000  0.000
 1990 328   144   131      1     52    417     0     0   125  0.476  0.489  0.491  0.393  0.383  0.372  0.357  0.384  0.000  0.000
 1990 329   145   126      1     52    417     0     0   125  0.468  0.481  0.484  0.388  0.379  0.370  0.356  0.381  0.000  0.000
 1990 330   146   142      1     52    438     0     0   125  0.558  0.559  0.524  0.382  0.376  0.369  0.355  0.379  0.000  0.000
 1990 331   147   136      1     52    438     0     0   125  0.534  0.539  0.522  0.379  0.373  0.367  0.353  0.375  0.000  0.000
 1990 332   148   130      1     52    438     0     0   125  0.520  0.524  0.512  0.377  0.370  0.364  0.352  0.371  0.000  0.000
 1990 333   149   123      1     52    438     0     0   125  0.502  0.510  0.500  0.374  0.366  0.362  0.350  0.366  0.000  0.000
 1990 334   150   120      1     52    438     0     0   125  0.496  0.501  0.494  0.373  0.365  0.361  0.350  0.363  0.000  0.000
 1990 335   151   115      1     52    438     0     0   125  0.482  0.490  0.484  0.371  0.363  0.359  0.348  0.360  0.000  0.000
 1990 336   152   113      1     52    438     0     0   125  0.479  0.485  0.480  0.370  0.362  0.359  0.348  0.359  0.000  0.000
 1990 337   153   117      1     52    448     0     0   125  0.550  0.528  0.468  0.367  0.360  0.357  0.347  0.356  0.000  0.000
 1990 338   154   111      1     52    448     0     0   125  0.514  0.515  0.462  0.364  0.358  0.355  0.345  0.353  0.000  0.000
 1990 339   155   106      1     52    448     0     0   125  0.501  0.502  0.457  0.363  0.357  0.354  0.344  0.351  0.000  0.000
 1990 340   156   145      1     52    490     0     0   125  0.555  0.556  0.562  0.453  0.366  0.353  0.343  0.349  0.000  0.000
 1990 341   157   199      3     52    553     0     0   125  0.550  0.558  0.558  0.459  0.460  0.446  0.411  0.350  0.000  0.000
 1990 342   158   192      3     53    553     0     0   125  0.532  0.547  0.547  0.445  0.443  0.430  0.405  0.395  0.000  0.000
 1990 343   159   188      3     55    553     0     0   125  0.537  0.539  0.544  0.441  0.437  0.424  0.407  0.394  0.000  0.000
 1990 344   160   222      6     87    623     0     0   125  0.565  0.567  0.566  0.468  0.459  0.446  0.438  0.431  0.000  0.000
 1990 345   161   202      6    101    623     0     0   125  0.541  0.554  0.554  0.450  0.445  0.433  0.419  0.413  0.000  0.000
 1990 346   162   193      6    108    623     0     0   125  0.535  0.547  0.547  0.442  0.437  0.425  0.412  0.404  0.000  0.000
 1990 347   163   186      6    111    623     0     0   125  0.531  0.539  0.542  0.437  0.432  0.420  0.407  0.398  0.000  0.000
 1990 348   164   180      6    111    623     0     0   125  0.523  0.533  0.537  0.432  0.427  0.415  0.402  0.394  0.000  0.000
 1990 349   165   173      6    111    623     0     0   125  0.513  0.526  0.531  0.427  0.422  0.410  0.397  0.391  0.000  0.000
 1990 350   166   167      6    111    623     0     0   125  0.505  0.519  0.524  0.422  0.417  0.405  0.392  0.388  0.000  0.000
 1990 351   167   163      6    111    623     0     0   125  0.504  0.514  0.520  0.420  0.414  0.403  0.390  0.386  0.000  0.000
 1990 352   168   193      6    111    659     0     0   125  0.557  0.562  0.562  0.465  0.456  0.416  0.388  0.383  0.000  0.000
 1990 353   169   187      6    111    659     0     0   125  0.532  0.549  0.549  0.449  0.441  0.414  0.403  0.385  0.000  0.000
 1990 354   170   180      6    111    659     0     0   125  0.521  0.536  0.541  0.440  0.431  0.414  0.400  0.382  0.000  0.000
 1990 355   171   174      6    111    659     0     0   125  0.516  0.529  0.535  0.435  0.427  0.409  0.395  0.379  0.000  0.000
 1990 356   172   199      6    111    687     0     0   125  0.570  0.564  0.565  0.468  0.459  0.424  0.401  0.378  0.000  0.000
 1990 357   173   192      6    114    687     0     0   125  0.544  0.552  0.554  0.452  0.444  0.418  0.404  0.393  0.000  0.000
 1990 358   174   204      6    114    702     0     0   125  0.558  0.566  0.566  0.468  0.458  0.426  0.410  0.394  0.000  0.000
 1990 359   175   191      6    120    702     0     0   125  0.531  0.553  0.554  0.453  0.444  0.417  0.403  0.391  0.000  0.000
 1990 360   176   183      6    121    702     0     0   125  0.514  0.540  0.545  0.442  0.434  0.413  0.402  0.391  0.000  0.000
 1990 361   177   175      6    121    702     0     0   125  0.508  0.528  0.537  0.435  0.428  0.409  0.396  0.387  0.000  0.000
 1990 362   178   169      6    121    702     0     0   125  0.497  0.520  0.530  0.430  0.423  0.405  0.392  0.384  0.000  0.000
 1990 363   179   163      6    121    702     0     0   125  0.487  0.513  0.524  0.426  0.419  0.401  0.388  0.382  0.000  0.000
 1990 364   180   156      6    121    702     0     0   125  0.476  0.505  0.517  0.421  0.414  0.396  0.383  0.379  0.000  0.000
 1990 365   181   149      6    121    702     0     0   125  0.457  0.497  0.510  0.415  0.409  0.391  0.379  0.375  0.000  0.000
 1991 001   182   143      6    121    702     0     0   125  0.444  0.488  0.504  0.411  0.404  0.388  0.376  0.372  0.000  0.000
 1991 002   183   137      6    121    702     0     0   125  0.429  0.480  0.497  0.406  0.399  0.385  0.373  0.369  0.000  0.000
 1991 003   184   131      6    121    702     0     0   125  0.412  0.471  0.491  0.401  0.394  0.382  0.371  0.366  0.000  0.000
 1991 004   185   125      6    121    702     0     0   125  0.400  0.462  0.483  0.395  0.388  0.379  0.368  0.363  0.000  0.000
 1991 005   186   118      6    121    702     0     0   125  0.391  0.452  0.474  0.388  0.383  0.376  0.365  0.361  0.000  0.000
 1991 006   187   112      6    121    702     0     0   125  0.382  0.442  0.465  0.381  0.379  0.373  0.362  0.358  0.000  0.000
 1991 007   188   106      6    121    702     0     0   125  0.374  0.431  0.455  0.376  0.375  0.370  0.360  0.355  0.000  0.000
 1991 008   189   100      6    121    702     0     0   125  0.365  0.422  0.444  0.371  0.371  0.367  0.357  0.352  0.000  0.000
 1991 009   190    97      6    121    702     0     0   125  0.358  0.419  0.439  0.370  0.370  0.366  0.356  0.351  0.000  0.000

*DSSAT Cropping System Model Ver. 4.0.2.000               Jul 19, 2016; 16:47:46

*RUN   2        : UYMZ                    
 MODEL          : MZCER040 - Maize           
 EXPERIMENT     : UYMZ0043 MZ    late to create DSS                             
 TREATMENT  1   : UYMZ                    

@YEAR DOY   DAS  SWXD   ROFC   DRNC   PREC  IR#C  IRRC  DTWT   SW1D   SW2D   SW3D   SW4D   SW5D   SW6D   SW7D   SW8D   SW9D   SW10
 1991 184     0   116      0      0      0     0     0   125  0.363  0.394  0.394  0.335  0.375  0.419  0.408  0.395  0.000  0.000
 1991 185     1   115      0      0      0     0     0   125  0.342  0.393  0.394  0.335  0.376  0.418  0.408  0.395  0.000  0.000
 1991 186     2   114      0      0      0     0     0   125  0.325  0.392  0.394  0.336  0.376  0.418  0.408  0.395  0.000  0.000
 1991 187     3   113      0      0      0     0     0   125  0.311  0.390  0.394  0.336  0.377  0.417  0.408  0.395  0.000  0.000
 1991 188     4   113      0      0      0     0     0   125  0.299  0.389  0.394  0.337  0.377  0.417  0.408  0.395  0.000  0.000
 1991 189     5   112      0      0      0     0     0   125  0.288  0.388  0.394  0.337  0.378  0.416  0.408  0.395  0.000  0.000
 1991 190     6   111      0      0      0     0     0   125  0.278  0.387  0.394  0.338  0.378  0.416  0.408  0.395  0.000  0.000
 1991 191     7   124      0      0     14     0     0   125  0.526  0.389  0.394  0.338  0.378  0.415  0.408  0.395  0.000  0.000
 1991 192     8   123      0      0     14     0     0   125  0.480  0.399  0.394  0.339  0.378  0.415  0.408  0.395  0.000  0.000
 1991 193     9   122      0      0     14     0     0   125  0.448  0.404  0.394  0.339  0.379  0.415  0.408  0.395  0.000  0.000
 1991 194    10   120      0      0     14     0     0   125  0.416  0.406  0.394  0.340  0.379  0.414  0.408  0.395  0.000  0.000
 1991 195    11   118      0      0     14     0     0   125  0.377  0.406  0.395  0.340  0.379  0.414  0.407  0.395  0.000  0.000
 1991 196    12   117      0      0     14     0     0   125  0.346  0.405  0.395  0.341  0.380  0.414  0.407  0.395  0.000  0.000
 1991 197    13   115      0      0     14     0     0   125  0.325  0.403  0.395  0.341  0.380  0.413  0.407  0.395  0.000  0.000
 1991 198    14   114      0      0     14     0     0   125  0.309  0.401  0.395  0.341  0.380  0.413  0.407  0.395  0.000  0.000
 1991 199    15   172      0      0     72     0     0   125  0.555  0.566  0.567  0.359  0.380  0.413  0.407  0.395  0.000  0.000
 1991 200    16   178      0      0     80     0     0   125  0.526  0.568  0.563  0.411  0.381  0.412  0.407  0.395  0.000  0.000
 1991 201    17   178      0      0     83     0     0   125  0.537  0.556  0.558  0.425  0.382  0.412  0.407  0.395  0.000  0.000
 1991 202    18   224     14     26    169     0     0   125  0.569  0.568  0.566  0.470  0.462  0.447  0.439  0.432  0.000  0.000
 1991 203    19   223     16     69    213     0     0   125  0.553  0.568  0.568  0.470  0.460  0.447  0.439  0.432  0.000  0.000
 1991 204    20   222     16     94    239     0     0   125  0.538  0.568  0.568  0.470  0.460  0.447  0.439  0.432  0.000  0.000
 1991 205    21   205     16    108    239     0     0   125  0.487  0.555  0.557  0.457  0.449  0.436  0.427  0.417  0.000  0.000
 1991 206    22   194     16    117    239     0     0   125  0.478  0.532  0.550  0.449  0.442  0.429  0.419  0.408  0.000  0.000
